Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
NZE,2045,Arsenic,Rest of the economy,70281471.05327801,21511907.03633933,947.1814457315885,289.9153790192529,0.00046916572633939294,6804639.103297694,125169496.98166238,10771278.398229383,103031.20063919586,10.263631406584944,1346.7972625995894,545.0578780051918,425.87178386174014,0.06560076476763001,0.9270229578235688,26662305.774435543,19982659.85688207,24998178.396621034,2713538.815352066,70.65156748116202,153.12697990608774,713908.6367918006,0.053486569221542477,319.5356202364112,13048793.477844909,1.335033444388055,37040937.41124785,2579057.1652879524,5589134.624723236,135098.56553911604,3714.2570904502627,334.5952972678761,60982.79467040078,4221.533895043944,368170358.9276835
NZE,2050,Arsenic,Rest of the economy,74489489.39879112,22819592.19238044,1003.8927928491446,307.53901586991003,0.00046994447080306794,7527229.6005598735,139881896.30351746,11582810.188740756,114871.63358341387,11.362892714618845,1496.3437119077307,604.8041436587067,472.301541039876,0.06343974177395334,0.8971589396294692,30187847.744029142,21784799.1174519,26462761.749193065,2872539.731023873,77.59548467877337,172.17815343244382,794840.1297790859,0.05940877263523247,356.73966552590434,14451238.440360473,1.479465667038917,40949593.836539954,2832539.992758455,6284502.439683132,145342.2497364543,4069.0155914933507,372.9845964770637,68401.98656125652,4628.4044535156645,403254617.2356102
NZE,2022,Boron,Rest of the economy,3585710527.635763,1082623399.8360145,48324.52181674939,14590.48576189349,0.0016710088075642883,300187851.18771315,1986892534.246185,285980181.4883026,1094534.259028386,148.63562074210077,1738.0636861518542,5292.427608879185,3281.3837219978973,0.825685734091112,12.65386732311204,210466663.8576912,308990643.46072686,1296414741.1316586,140725933.14707187,1463.7351175596377,2731.343330823725,13261917.293601356,0.2675980606258093,15261.39808901081,363043160.88975894,36.828799292216786,1771708885.0600243,53428914.128699146,99694029.3949842,1715455.115724849,44478.17886870433,3964.028435692765,1340109.968377011,92650.69493430923,11503328222.676197
NZE,2030,Boron,Rest of the economy,2978475167.1608715,896067669.8872751,40140.827623191464,12076.279325607617,0.004127906808285964,338946908.2880213,2238945888.712238,198689240.55900177,1330475.4707593636,173.26212727131397,2071.4164947499853,6240.915857428815,3992.3604580736333,0.9922435341958815,15.10578692748891,279508355.99228275,397065494.4586855,1076093442.505154,116808910.72458093,1761.7001539594003,3340.7976044743837,14560527.93810566,0.2984837986364542,14266.227668194848,392919500.8480106,39.82764247296388,1985064211.806571,64304484.51639678,121939109.85346378,2024862.4749139168,48799.681851633926,4799.607289841914,1470248.17254486,83816.12869740486,11104268463.93014
NZE,2035,Boron,Rest of the economy,2898161752.357541,871801981.3214381,39058.44594861727,11749.251308769453,0.0049600927545595495,374517109.3495897,2505875281.0387015,192734578.09368,1540148.0495361264,195.1374591167407,2309.694495967749,7054.652792654408,4533.126287960912,1.024350933460449,15.393473503907707,404024150.6853173,450673341.78608614,1046419231.4519308,113587949.16742334,1991.3565023046297,3827.427696298292,16154716.76300631,0.32262862362933403,14994.817159463528,429696308.40994936,43.58901596206305,2195504373.8201747,72687148.69912414,139701107.78513175,2012905.2729964806,52864.84282578976,5421.811529340306,1634973.785281978,85376.24204212464,11716785803.501566
NZE,2040,Boron,Rest of the economy,3006144789.763841,904436595.3320811,40513.73036366056,12189.067103634066,0.005576292571812377,414708891.9669907,2819286479.9532228,207719142.51263237,1788086.1208999974,219.554535577985,2566.9002446138757,7957.534002462232,5111.190062277358,1.03630055369782,15.502719880575055,613641257.0037097,492703115.6910583,1085013809.0379093,117778348.3340675,2242.259255084008,4366.814249604556,18132850.92015776,0.4160281249900494,16734.85514583961,475952745.5568463,48.329242391364346,2440513917.659831,81845458.99617305,159388716.51094496,2088324.7077047576,57880.83572921425,6066.224129623166,1838994.2324448763,91423.3035188585,12843046078.758623
NZE,2045,Boron,Rest of the economy,3143361531.03211,945830365.6944567,42362.99659888419,12746.929807621675,0.005720694531141398,462865892.0992899,3207339845.744613,218904799.82810754,2050965.362586434,246.15600136794538,2870.414744876036,8944.84046209465,5741.747677164517,1.0855418414673657,16.262361765048666,825805265.5551704,548614199.1272296,1133883004.4095612,123083990.86752425,2530.614844148325,4990.5106102664495,20360975.930843223,0.47993134850011643,18798.267390462566,528611075.00033575,53.73363397099759,2724172417.292721,92370867.75687392,182153633.12862876,2325746.286794476,64532.86883042231,6798.357927696802,2085622.9195026413,98580.18647658377,14163892319.939709
NZE,2050,Boron,Rest of the economy,3342151009.998678,1005784459.1560835,45042.07692069352,13554.929475185745,0.005855060639596816,515874896.83451957,3654761852.6836905,233337009.08347782,2305895.068018453,274.46581405909643,3197.9086607966374,9987.50834693654,6402.326986762867,1.2471521824013327,18.302976121324374,967727517.7569066,617954516.1171232,1204709132.4713318,130772695.48460032,2832.4792187005673,5644.936894506458,22777868.062829927,0.536687216265512,20997.795162714272,587187578.0218745,59.73236328154265,3031773100.054579,103389380.94067235,206040191.92804998,2619375.965990509,72345.29867868887,7664.044458819088,2356866.7961919797,107199.62778906243,15631604241.775877
NZE,2022,Cadmium,Rest of the economy,49171501.03159261,14908038.19531922,662.6829623056381,200.91522044540437,1.2421310202121816e-05,2169799.8890864574,37465378.87345165,5689875.125951865,4184.306735279964,2.7244859828706063,386.0302728393829,149.79345781651932,135.5977296214968,0.04113464965844071,0.5663008202358993,3305863.875620003,4785522.471576409,17735819.136536974,1925247.8279430321,11.319034121591521,17.64616194561621,193730.8516093407,0.002355010699104818,138.05133504493347,4393284.295292281,0.451675625838987,11820078.918759234,413233.4564201579,644084.8963565365,55015.986711259626,1124.5441786250512,68.97857941445886,15777.79052077332,1745.7943886906867,154697591.31071153
NZE,2030,Cadmium,Rest of the economy,23052861.854539543,6993435.7906060545,310.6827829846617,94.25034169679246,3.378067524706866e-05,1905911.6437513647,40766618.78179686,3226770.186823815,4865.211450430339,3.0559584911677518,468.45533722353696,175.1804342756543,164.50284477545503,0.03942511303059017,0.5603011812890816,4216667.242944464,6476172.486335856,8256857.110119501,896279.0415997647,12.723052409833347,21.746728430568847,193562.74122686108,0.001766503790773942,76.42671970529682,4177017.6469098204,0.4295593503003245,9950242.339482058,464478.591867415,793755.568559378,62951.41742507115,1147.08750414468,82.12221810413823,14171.848332653917,1375.6682816351765,111453801.56190066
NZE,2035,Cadmium,Rest of the economy,16935002.03419852,5154453.890249615,228.23255503900802,69.46643324160166,4.199941304741228e-05,1899019.970433104,45118034.76372426,2957155.9126448627,5888.889862546304,3.4060154334821786,528.2034022050475,196.68147727248245,185.68528659844026,0.03458593628939231,0.49995704013438574,5611829.01050279,7470916.144418004,6025195.593483076,654028.1672320238,13.664766413738853,25.116526176537878,210291.29475024264,0.0016225928341252439,68.3863321406383,4442628.03268483,0.45748749921334014,10147580.525517397,498858.03437921935,916753.1828254239,60625.090425382296,1173.4343972030379,91.61459627423397,15169.79163461296,1372.6351850763099,108124642.94631694
NZE,2040,Cadmium,Rest of the economy,16266446.958944872,4956765.401679898,219.222456745162,66.80219092434925,4.730648166057302e-05,1992252.8889118042,50238390.87166849,3175869.8542317883,7118.519379801326,3.8041563250562787,589.7458674142097,219.8678213901289,207.5496313193966,0.03071078391590394,0.453020505243063,7510268.362717331,8263426.599476451,5769898.107255127,626320.2470921031,14.805264147123975,28.703311794305804,234087.18732329493,0.0020950725693812534,74.07243448564562,4891113.813463859,0.5041410975121497,10952340.036401529,540496.342814314,1047670.8543032005,61561.300185300635,1234.8657341794299,101.69851408548679,16959.07881239174,1483.7223514667132,116552265.19314921
NZE,2045,Cadmium,Rest of the economy,16370224.825776812,4994379.022220077,220.62106819676373,67.30910865559632,4.8069397176290734e-05,2176518.4884529505,56125207.04573995,3411554.943576106,8268.043893299184,4.232880758349216,658.7791602899966,245.22873209864952,231.56510312848002,0.028130077069143843,0.4248394590683992,9272813.370982928,9125883.908677133,5791912.464617877,628714.3735255729,16.121945313043714,32.73592508651392,261430.5052865007,0.002389151512251378,82.09707002668333,5429647.309363021,0.5600943254765015,12056009.68614263,588566.9405590829,1194861.2354127588,65798.73130770797,1335.902558871237,113.25539522637095,19105.166906473904,1624.075866060092,127522281.22654887
NZE,2050,Cadmium,Rest of the economy,17118457.229263872,5226794.61675513,230.70497565240004,70.44136722918527,4.909981629660482e-05,2407501.841106615,62550696.39450442,3668397.826649204,9292.15791604828,4.686225183536102,731.9412108865662,271.99910227848073,256.87234501732746,0.027199107863628634,0.41780692673022196,10506775.234575365,10077093.898449047,6044868.14302029,656175.1872287616,17.47079315907688,36.93465879425919,290507.50494887657,0.0026449167060094685,90.83618038727096,6015297.585519084,0.6208034900520254,13323809.795372557,637812.5094581309,1348115.0114494134,71115.391192846,1455.3538165746336,126.17611854594864,21448.285261000616,1784.6988080542333,139975668.79966444
NZE,2022,Chromium,Rest of the economy,25881135358.2724,7895485910.359758,348799.3469121104,106407.24626819452,0.005011291077488231,1713341272.512064,18488908249.3477,4112654568.4987807,12269787.762404483,228.91550219233025,161902.91588552066,4961.144207641971,1974.8547756786193,10.361369493655255,160.62084471759843,795182649.6922119,1267691189.3505857,9357967508.089703,1015820285.5356843,13795.011547496377,5284231.230116401,52691206.011987925,0.5810024589090883,177352.84559247788,1065444148.8083466,105.20636281488031,6048862638.526996,503535472.30424714,192874432689.54373,15390831.952908965,144792.56170114875,4354.171644145752,5329862.233186888,806247.8502002505,271111588601.54175
NZE,2030,Chromium,Rest of the economy,20756385734.10567,6351995410.891329,279733.23766817135,85605.66728900872,0.012985287893061465,1192829064.855381,21060198815.251553,4051142286.574958,14839419.456845729,206.52028668043388,196452.6043781978,4121.327627762387,2340.270286688494,12.330356136866994,187.4622238521985,1031306273.8146267,1635531422.2305336,7497385333.800453,813847473.2270969,16678.219108770387,6417156.618850308,53472357.464130856,0.48622659567356985,167090.26393248801,948174560.2650177,92.82237355772934,4383414793.628523,608771176.2572113,234226207832.4547,18432637.337811515,123509.80823276911,5088.251915229759,5086773.92689641,740918.9158425617,304655581206.3597
NZE,2035,Chromium,Rest of the economy,19562597497.62982,5998844779.544562,263644.5865532354,80846.26594783003,0.015842427619814716,803314521.0028062,23460039045.207886,4333622656.199601,16861265.952377062,219.39261306370133,221534.8863418965,4392.842115505862,2791.900407121182,11.906959417275187,178.40403990801514,1404139409.586255,1862749729.0379326,7061514961.160291,766533290.9809527,18642.54302588341,7237909.211323513,58091690.177554205,0.4543355710397882,171418.0356625086,951875342.9135109,93.25930940889452,3487063339.7761846,680469808.6399593,264183676337.87466,18336381.469581805,110783.3486988133,5710.815911762538,5353778.205680659,750830.8451555603,334662453949.4796
NZE,2040,Chromium,Rest of the economy,20477780307.40647,6285008301.698096,275978.4800220088,84702.88385579389,0.017806729503294812,531861489.548316,26145254454.37637,4795060953.79441,18983179.60437243,244.9782658040719,247393.91378752096,5028.058053483907,3289.421380577597,10.617581384298134,158.8161695286717,1873702453.3835955,2046508879.9460666,7390086769.68567,802203103.5034487,20613.631292825954,8083089.752029756,64791310.0247649,0.6775760022629792,185672.33999250422,1024585099.9022412,100.49752493708463,3030602861.004592,752416097.6957911,295032764920.4787,18313162.107804682,103338.47884355056,6228.827500723899,5870465.423875034,808798.8963006939,370304003950.00903
NZE,2045,Chromium,Rest of the economy,22292499725.112194,6844281510.789912,300435.40352903755,92240.19349707964,0.01806638404385259,488946448.26954174,29239638803.219486,5333414743.940473,21269697.853097767,274.9880618724504,276397.63321690424,5745.311984470519,3780.1364600688576,9.788594613847115,146.8201278486813,2239070335.967245,2260739045.6227326,8044192414.802059,873210108.5237716,22858.838383173836,9030252.263020752,72479192.06368835,0.7918723681706359,206144.1966021888,1130433641.1485927,110.96405955909523,3142203050.523787,834368114.6192102,329604195279.3296,19284318.019532226,106543.56471233116,6841.101961563107,6556978.749402804,892117.5438153413,412455946517.94055
NZE,2050,Chromium,Rest of the economy,24579984357.727226,7547456612.174754,331263.7707891795,101716.8649795653,0.01823518119994432,543255571.843432,32541894020.29178,5914431587.209227,23641434.94244638,306.51633406563764,307113.31650549325,6457.246501207162,4234.496837908467,9.42599132534267,141.63760267899443,2490569393.6126924,2499689664.6904593,8869078792.566063,962754493.6852332,25229.657981802357,10033735.985333905,80553839.52477133,0.8642363530942879,228948.3660182833,1251091741.8847125,122.83446789005923,3492000643.044269,920905172.8291193,366231349774.5567,20643193.249551926,114674.8484450419,7579.16092147505,7322309.014930972,987885.0779174194,457986800076.15173
NZE,2022,Cobalt,Rest of the economy,565763293.5723392,169639612.51620886,7624.776292689495,2286.2283892766427,0.00032523201914231523,17983799.497647583,160545830.11477566,37857951.19155771,183769.30705021822,7.095515958894028,408.6588137985223,233.36282882678302,201.9172772274551,0.14070747207961007,1.7207851767740543,19514922.524676263,39798647.84535124,204755753.96027404,22226159.53721831,159.17444267789645,188.0524412754411,1200022.424623914,0.0672734509475037,3285.9317583694083,44008800.56108122,4.4492104881208405,152691605.46742648,5810227.086238142,6863914.015782379,198232.18726344476,9767.40092655265,683.3361618104242,131662.04516561516,14737.544274689955,1449184326.7672966
NZE,2030,Cobalt,Rest of the economy,554308726.5294935,165178236.34950513,7470.403408819765,2226.1025459241587,0.0008055443778916797,20415700.070005115,177545229.454797,27122802.806709763,224524.33351894055,7.919693782631194,497.4980269375727,265.6238970582082,247.96947767121833,0.1799329769128121,2.252438375436791,25750404.53040128,50912111.051997945,200648582.57519966,21780196.041779634,194.69315175140312,233.1290509671461,1279209.7550020362,0.081570882617903,3391.9750595963933,44833915.52771767,4.5079803343748415,168809698.33032405,7106652.120371099,8509210.242926411,241026.699835008,11408.687442543282,837.903381829484,145328.9763409825,14952.237449334327,1474823400.9027462
NZE,2035,Cobalt,Rest of the economy,563650570.9755436,167780322.91991472,7596.303188607291,2261.1707951253516,0.0009215034187745688,21910819.03676939,193398675.366589,26389497.15370383,249375.5858464581,8.73394058541839,540.4878530703003,296.14842203457385,276.52521066631823,0.19520004208147104,2.436990159904949,37397580.504890755,55018163.171296924,204017971.13421753,22146020.36046907,214.69272640304328,262.40601013707874,1352361.418273735,0.08876852867037306,3464.464104313395,44454303.71831213,4.457730974238206,178535042.9170127,7836658.995020285,9577819.233046075,236314.52255501188,12260.484510796769,917.185302674068,156733.37821770855,15368.002276864712,1534120977.3735907
NZE,2040,Cobalt,Rest of the economy,561230177.2498515,167008557.25089005,7563.683609193426,2250.7697304815097,0.0009621525922928816,22749878.299747296,206227794.06174985,27189718.28806968,269681.84519197023,9.422742184280368,562.9781437441432,323.3134971847907,297.5276198532508,0.20289737006291428,2.527702119735481,60180140.35696821,55524708.19498739,203125610.07437062,22049341.524086468,228.15994563258923,286.8914044424322,1405739.4800989293,0.10293570963251202,3490.6287979620834,43199455.84481736,4.325428403375395,183339219.29065472,8328238.814989908,10471536.105144728,236508.34741115643,12706.603790019348,959.0761298491417,165124.46654560076,15464.356309450915,1572714660.59182
NZE,2045,Cobalt,Rest of the economy,546028998.7610449,162430329.64827624,7358.817746281468,2189.06908310293,0.0009144098764669831,23778561.440425247,224982487.46569744,27563042.182555847,295053.90905040427,10.129047186626135,586.9055496240103,351.4627149560166,318.78992691975407,0.21050272103241455,2.620824370693144,98334141.65925385,57172366.48070765,197549558.56076893,21444198.6178643,243.5232486472387,318.55819145129726,1475523.3117380652,0.10824775235770996,3574.6830762930026,43055809.897892356,4.314080231533939,189399063.9610369,8889036.664182035,11627373.80263181,250400.07005803715,13289.162656430564,1011.8734951041138,176802.78986154584,15408.773766024908,1614466609.57423
NZE,2050,Cobalt,Rest of the economy,527874542.68082666,156980118.0621832,7114.150642792513,2115.6167315733073,0.0008861610540824435,25433858.544809762,260232627.13302192,28283451.073330548,319473.45557058934,11.15358325970014,617.6726445293541,389.79811164355647,346.22094443608637,0.22102917648974876,2.741547646498294,127927646.7759704,62953301.29972689,190787854.88208997,20710266.16548652,262.05517812496504,360.4464982927167,1562944.337103983,0.11142496399271175,3672.5113240419846,43265966.59702344,4.340199728146207,198143222.73843914,9565502.121911932,13156296.963641316,275912.0609772321,14214.303612169004,1122.0900786718048,195060.5473785871,15396.40720892023,1667682890.8963234
NZE,2022,Copper,Rest of the economy,47081737766.26279,14511161409.829363,634519.280522789,195566.52271983965,0.04368724066335561,36622098279.3242,486950023942.72253,6499024539.147858,16201354.753882255,50839.24112293653,109225.01258316351,1768214.8973615088,1228998.7104337623,29.869355228192447,376.40329530665923,14518596603.111895,28078594142.05971,16800179470.760048,1823652189.8843062,410343.49137708935,513849.82649758435,605001452.5088108,2.1785622278733348,1066051.1087982804,11637712861.35303,1188.236479230467,180316023133.70242,14978102264.760654,18755518449.60269,82946380.14823166,1541201.1229719166,104116.8625284839,8592748.814159367,5159098.43795295,879287629134.0682
NZE,2030,Copper,Rest of the economy,32471824727.03417,10143009839.612171,437621.88574264024,136697.0641991024,0.10806736999143342,42698815713.103096,593922563595.2468,5620032872.481758,19916408.251306966,62169.514109694275,133291.17161059874,2163047.771212179,1506566.0819101143,35.5794005990146,449.1339546225829,18115503670.68366,34786798434.92962,11450878265.712883,1242962485.187268,499672.8693317778,628319.2393563928,714135582.886912,2.0761528085128558,1203547.0747986075,13380893248.565514,1366.1877622315862,213943799672.98364,18238739121.636593,22933651967.830204,98485471.05295584,1752909.971780722,125942.08616707555,7533002.312939825,5770700.027910366,1019792420740.718
NZE,2035,Copper,Rest of the economy,28170345829.030483,8892216130.474678,379650.9733669735,119840.15177411398,0.12695602522209198,47373843912.75221,662550623121.7668,5785748934.959182,22847977.79373466,69441.43668453532,148529.75031346997,2417120.477232534,1683623.1710009512,36.56000359532043,455.7350484075104,21443372674.982655,38854856945.731926,9853547875.177769,1069570256.6968973,561495.4186100358,705069.522767118,792342512.5235958,2.060494776038813,1319785.0684183394,14694156718.719767,1500.9321256646433,237747943061.89688,20495339226.90776,25735037280.575775,103458239.35783128,1881398.663729567,139658.45896170454,7840872.5914320145,6279608.193583971,1123596234668.1963
NZE,2040,Copper,Rest of the economy,27917362218.019512,8858986043.323847,376241.5202388233,119392.3107731212,0.14001716157201094,52206577903.25096,732512038968.558,6275313560.447799,26159702.277508892,76831.10790402514,164091.15378760808,2675312.4022290413,1862938.2633424208,36.7526696529448,453.4454642262097,25732271366.981876,42723803249.95866,9725336899.264374,1055661635.9949615,624886.143800145,783517.2939574472,877279589.4598908,2.9236864563713802,1456425.3095238702,16184244161.052137,1653.7717521516342,262444189446.7837,22809180965.247467,28598380896.842045,110189024.65383369,2031534.353616118,153724.6476086802,8763129.421757452,6887066.832243565,1238069173269.1565
NZE,2045,Copper,Rest of the economy,28153310407.676785,8969001797.303228,379421.387493523,120874.99003452343,0.13730332472168433,56578750720.179184,793538483272.7236,6717460742.159025,28963564.19216775,83374.84980964765,177933.84109305887,2905786.4503635573,2021765.7822978427,37.04067195361922,454.87982063012277,29465067663.59163,46147553795.36863,9779197090.503944,1061516327.128176,690872.0885425727,859678.1524086368,952059987.1093515,3.299440713874976,1581794.140533971,17510054342.164257,1789.8571367287573,284549436256.61743,25217739009.367172,31378252204.288063,117834298.81129156,2178420.1378708333,166238.55856130994,9825051.512983344,7439438.010531258,1340178229600.186
NZE,2050,Copper,Rest of the economy,29145559135.632614,9306513421.337029,392793.8962287207,125423.62487573334,0.1338342437320854,60994011015.75958,854309351921.6786,7199296643.743974,31546545.412114993,89907.82951388764,191788.44374423247,3136303.51126307,2180192.304635983,38.38716066690454,469.6147041736287,32448003432.481712,49669778416.3982,10105042065.704594,1096890451.3457227,759537.0058289618,937426.0677737878,1025255864.5616584,3.5317519343055115,1706834.2660494237,18820346063.45258,1924.1300664157638,306714754152.7514,27724079387.905067,34216051090.062885,126257868.84113814,2335466.0935649765,179512.49272976271,10984333.020223226,8005153.617519362,1442947747888.435
NZE,2022,Dysprosium,Rest of the economy,9268588.104842778,2856736.0885354,124.91250608847653,38.50015360617509,4.183631124736988e-06,341928.46601804765,9028180.112402488,987753.1534095386,14671.690471024329,0.22211013107189548,10.078681404866158,7.8518113110496675,9.03344773015259,0.1091559536548701,0.6111492258284749,6525970.187432209,10993023.208287135,3336720.1851504506,362203.2080795738,20.77278344757379,16.023357645833084,11368740.731901122,0.001161496944557556,26.498621495203565,478769.5101080749,0.04823605822878293,2500112.079261544,758275.3915929755,584852.5509465045,4214.808724991164,137.81073639663632,6.803892406143975,17182.74386245627,224.56177110900495,59428097.13076602
NZE,2030,Dysprosium,Rest of the economy,8727867.066319697,2698558.559205306,117.62522357812692,36.368399393713304,1.0249045492701723e-05,368198.73263548187,10635459.950408088,901530.2723061626,17809.614510162417,0.25411554081589655,12.180058598163404,9.121752260679555,10.969863261701814,0.13238996671595302,0.7402288991763245,7954391.892678781,13383011.652652767,3136889.4564011786,340509.8818669784,25.187362848030507,19.492977984055596,13802749.168132717,0.0013679017382071043,24.6137953290186,500626.75804033567,0.05028626479969534,2681765.621803724,919420.8525494619,711493.6925174935,4976.560027697973,155.49924574107737,8.219377333532313,20529.743403421984,220.14446859158804,66805989.98714893
NZE,2035,Dysprosium,Rest of the economy,9137661.840958346,2830723.8330985056,123.14801644730724,38.149587147781794,1.2143045834906802e-05,401908.2351491784,11950388.21620528,959977.8887425393,20136.68017277736,0.28513579178850557,13.697064205464894,10.277865433717313,12.407828933447737,0.1490444846543465,0.8308254777313329,9074365.53663562,15089479.191307876,3281884.3971676044,356249.4973887443,28.396244399537363,22.058940952622514,15566750.43140706,0.0015120476067493525,26.13745339958036,544214.7086870964,0.05467009327323388,2940312.2466753563,1036555.2864377545,805151.3402716622,5019.029265381834,169.72864335092663,9.268458466203812,23100.284355467826,234.25841771777152,74024099.18957588
NZE,2040,Dysprosium,Rest of the economy,9884761.67636848,3064872.0494114645,133.21666031118153,41.305196209836154,1.35353709261123e-05,444314.05132852873,13367366.562415319,1062843.5184857077,22560.70118628564,0.3204363176773801,15.274558093912294,11.577554998337511,13.918819524854385,0.16620860465674184,0.9244220035649889,10288623.617467254,16826048.691151954,3549108.316518066,385258.1843348907,31.7187290123262,24.743510151110815,17383858.094507966,0.0017516658323166558,29.12811938540996,601119.6791028774,0.060443539839707225,3267569.8598000077,1157836.778019726,903138.115360722,5282.0847401292685,186.22955948573556,10.36290995427331,25807.277577899426,256.0908723186018,82240612.34685779
NZE,2045,Dysprosium,Rest of the economy,10762232.322754342,3339457.946809335,145.04230799663048,45.005782786342195,1.367665048117009e-05,493127.8614782898,14959346.076441975,1151407.2282388408,25242.44458330697,0.3577444689641882,17.048948107701413,12.957713211468779,15.558188467259159,0.18550324943051288,1.030251257463451,11598650.111782338,18776438.123046353,3862989.711058252,419331.48789348843,35.43507560539962,27.749151497436927,19420417.921214968,0.001990313573445232,32.672456790502984,667772.8363688239,0.06722149368001779,3640030.74365543,1293495.5214018913,1012844.023761655,5805.516803066279,206.4593975343625,11.584708041028232,28850.932668699003,281.32731329238584,91457710.89325328
NZE,2050,Dysprosium,Rest of the economy,11806808.356226541,3665504.7384996973,159.1200303718417,49.399906418304795,1.373075047019669e-05,545167.0285860838,16656515.71325369,1251676.9691400242,28060.96519037895,0.39659523003958674,18.92902375814374,14.38523392010717,17.262882163579896,0.20603264570202617,1.1433653712005043,12918441.843716977,20853044.3991946,4236948.102511994,459925.7160204775,39.35617443819633,30.901019956140928,21578289.337543022,0.0022410136022163974,36.355046263979354,740690.5611035504,0.074594770355405,4034979.6739806426,1436628.4336584061,1127887.221746111,6412.01802297087,228.6586424796341,12.934449436267638,32080.11885776521,310.0033691200954,101379360.59987588
NZE,2022,Gallium,Rest of the economy,48874122.33544663,15167496.640938789,658.6751978061855,204.41193458434492,2.315666700709864e-05,725295.7710390787,8085609.560838938,4580377.365916547,47619.660987697134,0.42636945908821006,12.998483997145119,13.602998167768847,6.4227728758364115,0.008221778885704361,0.13815882120476314,964333.1921793168,1652976.545795559,17632287.702849627,1914006.9534130709,7.151057127870864,14.618155693219325,2013580.39346334,0.005014700438127656,85.47275001423846,1467634.4206282792,0.14223022991339826,4859969.185751345,261036.99446160457,533562.6699936282,19133.844233715317,334.5005418737814,18.983514494442332,7955.339632121815,1001.2794238284222,108807355.64152372
NZE,2030,Gallium,Rest of the economy,44597478.696842834,13899140.119066164,601.0389895233393,187.31832863988916,5.68193936781433e-05,707295.0346544478,7744684.430669078,3649233.563913145,57690.63390184617,0.4253227852620121,15.47035657848625,14.035396264293846,7.72699527472309,0.009540636559823163,0.16055307624201728,1292632.5337885239,2229215.577033143,16074155.422641728,1744863.658781089,8.448065618510624,17.92811042900713,2429279.7041036873,0.00586798016814048,62.39980158134691,1330211.921971271,0.12634395422736075,4413705.392551592,308373.82048610033,654376.0145305996,22710.095033867077,340.6354428126505,22.81182511225008,7869.536795291793,911.519779402066,101163283.95435059
NZE,2035,Gallium,Rest of the economy,46574532.986682735,14546389.720028123,627.6836956221579,196.04129367582198,6.73085265867955e-05,753313.2771668029,8445399.40320261,3763837.7034727815,65260.90617994074,0.4720071335000654,17.248099538619677,15.766161371291682,8.901516369924414,0.009466531127697521,0.15884363261140433,1888320.3185666073,2493373.2870992976,16779601.03910367,1821442.9051581656,9.430524676035304,20.568387832614988,2737230.423930565,0.006462984519526627,62.18695310465676,1395281.3132349327,0.1319962507315026,4670566.841605885,344234.5216843005,750746.1372170399,22150.601704978286,358.2328764387473,25.716723615361072,8620.148669952992,954.3137518260745,107060690.59357737
NZE,2040,Gallium,Rest of the economy,50521420.66554367,15793870.782613564,680.8757919386871,212.85356159719805,7.488550677047682e-05,823504.5531787564,9501402.576817008,4165060.928052284,73170.7078827599,0.5360995847173916,19.14208817777409,18.060033356611427,10.242018025478943,0.00945688021750691,0.15889902399801983,2706830.839488528,2639598.526756076,18198463.537801776,1975469.0953986854,10.52179029101002,23.445447794741884,3056783.4005997186,0.007491879500145376,68.9271241073164,1525006.2403624833,0.14433568482254655,5143257.973590711,384068.037356744,855758.8230803098,22860.981182874293,386.25533884184676,28.782569936360822,9651.122254450387,1039.7300117027746,117396599.90641472
NZE,2045,Gallium,Rest of the economy,55302934.404045925,17298217.61491782,745.3161206258442,233.12760242524402,7.548798252435417e-05,909815.2342067452,10687333.247433536,4458675.661493822,81866.97757048276,0.5995692939152407,21.296563626056894,20.338763976490082,11.527425028854951,0.009752464391146683,0.16426402761869255,3376920.0699893306,2819285.8868672233,19918131.822307408,2162147.7586889067,11.723514766068085,26.64915370649761,3415260.2175119845,0.008543711503712132,77.58436973637913,1683336.309210515,0.15955390745682113,5711528.01316722,427933.5380911071,972694.085767301,24925.264005475263,426.1148376115774,32.19205223470512,10846.824085749324,1142.314826828032,129262318.39949447
