Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
SPS,2045,Arsenic,Solar PV,11891615.98,3622524.763,160.2629803,48.82066653,3.65E-05,769162.3845,13508487.97,1534868.769,10684.73366,1.097627942,147.5880103,58.44553867,45.72172133,0.007741001,0.104810518,1706977.246,2280474.758,4260181.399,462430.7967,7.496723791,15.78086655,77761.24938,0.005625799,37.45798149,1484429.633,0.151300649,4175352.787,273660.6733,576001.6147,17219.34461,426.1986612,36.64986597,6739.524967,536.3061353,46659023.35
SPS,2050,Arsenic,Solar PV,11487575.35,3495566.669,154.817736,47.10965578,3.78E-05,808260.6437,14601532.83,1462991.029,11726.8773,1.186207873,161.820259,63.58616797,49.91729508,0.007037069,0.095134494,1943082.877,2481084.592,4110146.372,446143.2778,8.032841182,17.40470974,83704.04711,0.006136142,36.92394554,1582622.877,0.161395631,4380466.046,293230.8777,635271.8893,18345.35643,455.1200342,40.0736164,7274.121904,555.6975562,47849506.55
SPS,2022,Boron,Wind,246279.8746,74365.51252,3.319107072,1.002221965,1.06E-07,20364.26525,134619.9164,19708.97491,73.7893008,0.010046672,0.117632204,0.357526536,0.221278454,5.52E-05,0.000846246,14171.90505,20771.46226,89046.3003,9665.986375,0.098746375,0.184123792,898.2164935,1.81E-05,1.039572175,24597.92927,0.002495399,120034.7481,3604.419079,6720.518251,114.933063,3.027204622,0.267346661,90.91896879,6.338091497,785132.9848
SPS,2030,Boron,Wind,416169.8103,125631.6198,5.608709048,1.693133882,2.70E-07,37822.94408,253790.9006,33015.05375,143.4443581,0.019164883,0.230255874,0.686287797,0.431453811,9.79E-05,0.001470965,28094.21065,41035.29245,150431.6662,16329.32102,0.190037863,0.359055795,1651.318891,3.42E-05,1.779855703,44849.78557,0.004545714,223214.8128,6936.692289,13105.53623,202.711677,5.454701754,0.520305889,169.1792988,10.97521777,1392600.312
SPS,2035,Boron,Wind,333920.3528,100759.9821,4.500235378,1.357939505,2.34E-07,32340.66785,217601.1207,25940.87866,125.4472665,0.01650353,0.202239314,0.593102162,0.375619395,8.08E-05,0.001187952,25476.52111,36102.99965,120681.5215,13099.93492,0.164854138,0.314286536,1406.006972,2.93E-05,1.45698584,38004.62312,0.003851359,190700.3152,6017.431799,11471.45833,168.5099355,4.573748895,0.45476587,144.3410934,8.9624596,1153967.172
SPS,2040,Boron,Wind,257586.6824,77646.89513,3.47148861,1.046445069,2.01E-07,26734.85146,180112.054,19122.28436,105.7545287,0.013690843,0.170313562,0.493631461,0.314734095,6.41E-05,0.000926112,22711.02765,30544.35769,93082.16433,10104.02735,0.13780991,0.265038481,1157.9418,2.52E-05,1.153861267,31155.96341,0.003157662,157321.9657,5030.265044,9673.904338,139.6654107,3.729116932,0.382115358,118.8597236,7.050389254,922352.8014
SPS,2045,Boron,Wind,269524.0447,81102.88699,3.632368111,1.093021376,2.52E-07,29877.79094,201633.8863,18524.89487,120.4182426,0.015295476,0.193412842,0.553207695,0.354432715,6.82E-05,0.000972998,27468.24265,34770.31156,97392.19275,10571.87023,0.155413542,0.301826168,1287.810017,2.82E-05,1.231155365,34523.08052,0.00349966,175302.8004,5672.812398,11016.65488,157.9826967,4.129020475,0.433230707,132.9379662,7.51062512,999085.2099
SPS,2050,Boron,Wind,355198.6539,106686.3324,4.787002456,1.437808766,3.38E-07,41467.26633,282761.8518,22530.55904,170.2594273,0.021294126,0.272503003,0.772182202,0.496377891,9.07E-05,0.001287025,41173.12252,49103.87227,128344.1334,13931.68097,0.218087777,0.427759844,1793.395173,3.93E-05,1.664914668,47920.32709,0.004859712,243556.2431,7960.499724,15613.23395,223.2734397,5.728539597,0.610123698,186.0982114,10.06839283,1358627.185
SPS,2022,Cadmium,Solar PV,1464445.743,443891.8571,19.73629487,5.98231834,3.33E-07,63869.40813,1080077.624,167278.9044,120.1459946,0.078399647,11.04973488,4.298817349,3.881682012,0.001173731,0.016163065,94585.6975,136146.9787,528322.3904,57350.14994,0.32561992,0.50535457,5605.10707,6.89E-05,4.07264933,127414.1845,0.013099368,346570.2313,11887.6944,18445.44138,1567.628862,32.58591754,1.97530739,460.1066677,51.10453552,4548072.736
SPS,2030,Cadmium,Solar PV,1029233.106,313222.9826,13.87094616,4.221297515,4.62E-07,51379.64889,1007447.375,136794.9752,115.528836,0.073899116,10.88771553,4.147686035,3.821941251,0.00090065,0.01253811,93219.10215,138915.2745,370542.412,40222.75052,0.299841709,0.498629424,4976.947365,5.89E-05,2.79747524,109865.8204,0.011290492,278264.9944,10946.52334,18199.97356,1397.998129,28.30423741,1.917245569,388.676081,41.76209429,3605163.209
SPS,2035,Cadmium,Solar PV,849858.3316,259299.8869,11.45351728,3.494577439,4.97E-07,47054.03512,1007792.271,123767.2822,117.7793224,0.074429837,11.22139626,4.227569291,3.93272556,0.000764158,0.010709706,95623.96295,146247.8556,305438.9476,33155.61228,0.294914203,0.516734683,4878.138988,5.27E-05,2.356094685,106100.0247,0.010905125,257595.8136,10766.6147,18860.81547,1365.336438,27.08600899,1.956775739,371.7305892,38.73875403,3268322.351
SPS,2040,Cadmium,Solar PV,664379.899,202886.5644,8.953829563,2.734296645,5.14E-07,42839.87272,968671.9036,103372.1374,115.5175079,0.072067624,11.05842172,4.13118118,3.870991655,0.000612472,0.008687658,95940.87781,147000.4403,238309.9576,25868.63046,0.27919355,0.512945715,4619.839327,4.70E-05,1.959879639,99394.01187,0.010219855,234249.364,10192.66727,18722.51814,1319.257944,25.28129753,1.916931179,345.9375916,34.71655411,2858255.482
SPS,2045,Cadmium,Solar PV,521133.0003,158950.9433,7.023295062,2.142177488,5.68E-07,40846.59746,959004.7938,84749.65717,115.9124688,0.071772042,11.22390576,4.153117826,3.916323908,0.000502136,0.007237376,99323.83051,150832.758,186476.516,20241.99855,0.270641114,0.523314285,4522.90135,4.07E-05,1.676211865,96606.39409,0.009939264,221236.4024,9880.4277,19100.97094,1325.431845,24.50704018,1.935284306,336.2095829,32.15930601,2574710.056
SPS,2050,Cadmium,Solar PV,440341.9441,133817.2815,5.934476227,1.80345182,5.79E-07,40377.58199,997513.5433,71536.6254,121.3220644,0.074835155,11.88386635,4.363298196,4.134123119,0.000441548,0.006497107,106829.6562,160148.5384,157184.0965,17062.23065,0.273618274,0.557353369,4664.762459,4.07E-05,1.517373173,99118.85735,0.010202786,219685.7295,9989.130606,20343.39745,1385.620048,25.02159915,2.039766128,345.4333027,31.76793122,2480491.613
SPS,2022,Cadmium,Other low emissions power generation,43714.79831,13250.5032,0.58914313,0.178576667,9.93E-09,1906.549496,32241.12309,4993.400131,3.586447601,0.002340288,0.329842832,0.128322906,0.115871105,3.50E-05,0.00048248,2823.453657,4064.088915,15770.81762,1711.944774,0.009719998,0.015085211,167.316629,2.06E-06,0.121571622,3803.408492,0.000391026,10345.38004,354.8565493,550.6101903,46.7948914,0.972713957,0.0589644,13.73452739,1.525508523,135763.3653
SPS,2030,Cadmium,Other low emissions power generation,46783.32298,14237.4083,0.630497553,0.19187716,2.10E-08,2335.438586,45793.06248,6217.953419,5.251310726,0.003359051,0.494896161,0.188531183,0.173724602,4.09E-05,0.000569914,4237.231916,6314.330659,16842.83691,1828.306842,0.013629169,0.022664974,226.2248802,2.68E-06,0.127157965,4993.900928,0.000513204,12648.40884,497.5692426,827.2715254,63.54536952,1.286556246,0.087147526,17.66709459,1.898277013,163871.0549
SPS,2035,Cadmium,Other low emissions power generation,24995.83328,7626.467263,0.336868155,0.102781689,1.46E-08,1383.942209,29640.94915,3640.214182,3.464097717,0.002189113,0.330041067,0.124340273,0.115668399,2.25E-05,0.000314991,2812.469499,4301.407517,8983.498458,975.1650671,0.008673947,0.015198079,143.4746761,1.55E-06,0.069296903,3120.588961,0.000320739,7576.34746,316.6651381,554.7298667,40.15695407,0.796647323,0.057552228,10.93325262,1.139375119,96127.12798
SPS,2040,Cadmium,Other low emissions power generation,9916.117896,3028.157678,0.133639247,0.040810398,7.67E-09,639.4010854,14457.78961,1542.867723,1.724141908,0.001075636,0.16505107,0.061659421,0.057775995,9.14E-06,0.000129667,1431.9534,2194.036423,3556.865039,386.0989621,0.004167068,0.007655906,68.95282578,7.01E-07,0.029251935,1483.492714,0.000152535,3496.259164,152.1293622,279.4405692,19.69041707,0.377332799,0.028610913,5.163247636,0.518157524,42660.52958
SPS,2045,Cadmium,Other low emissions power generation,15327.44118,4675.027743,0.206567502,0.06300522,1.67E-08,1201.370513,28206.02335,2492.636976,3.409190258,0.002110942,0.330114875,0.122150524,0.115185997,1.48E-05,0.000212864,2921.289133,4436.257587,5484.603411,595.3528986,0.007960033,0.015391597,133.0265103,1.20E-06,0.049300349,2841.364532,0.000292331,6506.953011,290.6008147,561.793263,38.98328956,0.720795299,0.056920127,9.888517144,0.945861941,75726.76636
SPS,2050,Cadmium,Other low emissions power generation,12231.72067,3717.146707,0.164846562,0.050095884,1.61E-08,1121.5995,27708.70954,1987.128483,3.370057343,0.002078754,0.330107399,0.121202728,0.114836753,1.23E-05,0.000180475,2967.49045,4448.570512,4366.224904,473.9508514,0.007600508,0.015482038,129.576735,1.13E-06,0.042149255,2753.301593,0.000283411,6102.381376,277.4758502,565.0943737,38.48944578,0.695044421,0.05666017,9.595369519,0.882442534,68902.54481
SPS,2022,Chromium,Wind,108170476.7,32991595.97,1457.810529,444.6268307,1.92E-05,7391846.274,75838137.08,16970747.46,50150.24707,0.953090112,661.5233707,20.76497689,8.106988555,0.041440396,0.642997239,3249552.73,5167768.158,39113968.42,4245875.993,56.29688737,21587.86611,217335.0296,0.002417313,733.6139604,4422264.299,0.436810943,25770760.66,2054909.063,787957083.5,62006.45905,610.4289455,17.88679083,22129.75583,3346.368768,1113718871
SPS,2030,Chromium,Wind,129744957.9,39686111.61,1748.569217,534.8486336,3.57E-05,7827689.32,102658415.6,22366200.3,69850.79132,1.145324662,924.3678401,24.08763526,11.05404957,0.049391068,0.75013555,4507174.785,7286434.813,46890156.42,5089983.862,77.96911082,30165.09606,276893.9333,0.003107754,891.3540507,5352216.926,0.525082832,27899971.54,2845962.13,1101025965,76875.56685,668.4616549,24.69182963,27602.75748,4161.396914,1503663387
SPS,2035,Chromium,Wind,105458918.8,32317099.1,1421.266939,435.536655,3.22E-05,5576308.742,89992038.35,19217406.85,62274.3045,0.938426338,824.9754036,19.31462354,9.772521316,0.038475852,0.57327365,4039540.947,6548405.943,38099569.38,4135752.127,68.93474688,26917.12417,236345.0244,0.002571652,738.2200011,4426993.728,0.432785995,20735368.37,2516192.387,982474995.6,64173.95074,507.182076,22.2051994,23141.21938,3473.238407,1315952029
SPS,2040,Chromium,Wind,84330212.72,25877163.4,1136.515949,348.7458187,2.94E-05,3981820.567,78024254.87,16181052.26,54844.99594,0.765805747,726.8289625,15.43558078,8.578643598,0.029280718,0.430340762,3641636.212,5811569.338,30456761.24,3306114.7,60.16688853,23713.99576,200244.6126,0.002241011,608.9267736,3628375.009,0.353767354,15394118.66,2196151.976,865560812.8,54940.55535,390.0374351,19.45539943,19264.81845,2866.039289,1138743512
SPS,2045,Chromium,Wind,85448254.78,26237188.39,1151.583771,353.5978656,3.65E-05,3571064.737,85799161.83,17124995.3,61082.56509,0.795708371,809.9392246,15.67773984,9.43063497,0.027834528,0.405706849,4168209.158,6499768.265,30853496.06,3349178.56,66.45277751,26426.10753,215276.1821,0.002302423,641.8553358,3767416.405,0.366572159,14485649.17,2425588.999,964552888.6,60407.43016,382.713622,21.29207168,20479.88913,3004.94694,1248666992
SPS,2050,Chromium,Wind,99080431.73,30428442.17,1335.304244,410.0832774,4.38E-05,3163026.173,106920532.8,20606249.46,76757.34012,0.944002001,1018.246924,18.22943288,11.72479491,0.030243937,0.440490179,5384913.946,8168068.113,35770155.9,3882885.24,82.89225497,33223.98246,263947.5618,0.002747303,774.4376385,4492598.085,0.436747016,14729636.16,3025641.605,1212675314,75119.9998,422.5406692,26.09882099,24784.55545,3595.949127,1548802248
SPS,2022,Chromium,Other low emissions power generation,254308502.4,77563154.17,3427.308668,1045.316494,4.52E-05,17378210.88,178295258.1,39898182.04,117903.0971,2.240712312,1555.239681,48.81840531,19.05950848,0.097426262,1.511684795,7639689.803,12149409.16,91956835.47,9982043.138,132.3538321,50753.01567,510954.075,0.005683096,1724.724465,10396731.58,1.026941361,60586989.61,4831085.727,1852485003,145777.0199,1435.116823,42.05179756,52026.99695,7867.304052,2618350097
SPS,2030,Chromium,Other low emissions power generation,433502710,132598886.4,5842.304058,1787.031541,0.000119224,26153806.58,343001393.4,74729751.34,233384.8484,3.826748667,3088.489681,80.48139467,36.93369302,0.165025,2.506346289,15059332.67,24345371.79,156668977.4,17006609.22,260.509706,100787.3531,925155.5699,0.010383601,2978.184299,17882780.03,1.754402131,93219139.05,9508903.59,3678738251,256855.9665,2233.458191,82.50012356,92226.09004,13904.0227,5024026857
SPS,2035,Chromium,Other low emissions power generation,297561797.7,91185593.52,4010.232135,1228.905734,9.10E-05,15734055.23,253920607.2,54223636.97,175712.5353,2.647854077,2327.74209,54.49794258,27.57404535,0.108563068,1.617543017,11397927.07,18476914.67,107501352,11669395.55,194.5055708,75949.07995,666868.6831,0.007256146,2082.953941,12491159.84,1.2211445,58506701.55,7099662.488,2772141314,181072.5575,1431.059715,62.65396162,65295.02593,9800.053666,3713076672
SPS,2040,Chromium,Other low emissions power generation,299414260.3,91876819.58,4035.197723,1238.221368,0.00010443,14137446.37,277024969,57450795.37,194727.0541,2.718991854,2580.604853,54.80400028,30.45845783,0.103961134,1.527924061,12929622.47,20633965.91,108136673,11738353.97,213.6224236,84196.49697,710968.1173,0.007956706,2161.993355,12882538.59,1.256050318,54656789.12,7797433.427,3073172024,195066.3376,1384.827174,69.0763588,68399.70136,10175.86706,4043106681
SPS,2045,Chromium,Other low emissions power generation,276131229.7,84787069.24,3721.412962,1142.672998,0.000117962,11540112.78,277265207.2,55340463.33,197392.0223,2.571379974,2617.36784,50.66356933,30.47567019,0.089948969,1.311066346,13469821.28,21004396.27,99704948.11,10823074.12,214.7461902,85397.57291,695678.0691,0.00744042,2074.194536,12174635.13,1.184600215,46811255.88,7838438.302,3117011295,195210.2827,1236.762335,68.80662399,66182.00671,9710.668708,4035143291
SPS,2050,Chromium,Other low emissions power generation,228602833.2,70205871.82,3080.874074,946.1626017,0.000101098,7297876.403,246691867.3,47543666.55,177097.9912,2.178043921,2349.345149,42.05976833,27.05197472,0.069780172,1.016318775,12424315.91,18845734.52,82530514.27,8958767.653,191.2527429,76655.86826,608991.699,0.0063387,1786.817389,10365524.58,1.007682381,33984879.77,6980896.541,2797939087,173320.2458,974.9048569,60.21637491,57184.04227,8296.735735,3573466281
SPS,2022,Cobalt,Low emissions power generation,69675.26728,20896.84671,0.939011654,0.281626228,3.73E-08,2202.139356,19663.74447,4705.952532,22.35965226,0.0008682,0.049793565,0.028529443,0.024573849,1.70E-05,0.000208171,2371.981787,4828.873391,25216.3149,2737.221925,0.019373984,0.022874463,146.7856061,8.19E-06,0.401678712,5375.889064,0.000543537,18667.02782,707.1947397,834.9178974,23.97913475,1.194279246,0.083134555,16.11935195,1.809976099,178093.8532
SPS,2030,Cobalt,Low emissions power generation,113303.8435,33925.37448,1.526992772,0.457211338,8.45E-08,3715.586654,33396.81158,7235.905846,39.52211342,0.001475938,0.088433475,0.048964359,0.043588976,2.96E-05,0.000360559,4307.292491,8660.803024,41008.16867,4451.411561,0.034120747,0.04065335,239.115001,1.44E-05,0.633416039,8271.374324,0.000832585,30992.88204,1245.479309,1483.847238,38.68527148,2.034984059,0.147128037,27.37145017,2.948418508,292345.5861
SPS,2035,Cobalt,Low emissions power generation,48934.52009,14635.60021,0.659489177,0.197243581,3.77E-08,1652.331842,14871.45246,2994.312724,17.97484261,0.000657193,0.04030805,0.021949081,0.019847311,1.33E-05,0.000161575,2057.309807,3950.035645,17711.84026,1922.608727,0.01548866,0.018617733,104.0374073,6.55E-06,0.268421471,3423.532794,0.000343525,13594.54011,565.3673514,679.5472422,16.9545677,0.907627698,0.066882939,12.16904399,1.275310445,127145.0776
SPS,2040,Cobalt,Low emissions power generation,51790.80748,15467.48021,0.697983283,0.208454805,4.26E-08,1811.719861,16286.73932,2972.802958,20.07538101,0.000719142,0.045017073,0.024189161,0.022201829,1.48E-05,0.000179133,2436.035959,4415.18967,18747.07358,2034.982875,0.017270019,0.020955074,111.7929268,7.52E-06,0.28199209,3519.96458,0.000352193,14706.28267,630.3889606,764.8602034,18.95823959,0.99835092,0.07462131,13.2871581,1.355717536,135749.4795
SPS,2045,Cobalt,Low emissions power generation,48468.97679,14449.62111,0.653215062,0.194737146,4.70E-08,1754.460791,15743.95123,2544.524296,19.76442544,0.000691479,0.044334368,0.023410236,0.021808401,1.45E-05,0.000175108,2517.899464,4341.895907,17546.5312,1904.664771,0.016966616,0.020784632,106.8819236,7.41E-06,0.26569686,3283.86918,0.000327983,14116.53765,619.3126316,758.6390684,18.92052691,0.971944901,0.073451582,12.83527091,1.277855636,128210.2967
SPS,2050,Cobalt,Low emissions power generation,50092.33255,14909.99803,0.675092983,0.200941633,4.82E-08,1877.344293,17148.82426,2419.081291,21.40304506,0.000741117,0.048033524,0.025251149,0.023705651,1.56E-05,0.000188964,2872.467834,4731.769767,18133.82637,1968.41563,0.018404284,0.022918615,113.2514237,8.03E-06,0.276754446,3383.877621,0.000337445,14977.01699,671.7890548,836.5294279,21.11955936,1.050534059,0.080380495,13.81668455,1.331435434,134193.9566
SPS,2022,Cobalt,Electric vehicles,261225331.9,78346103.71,3520.526588,1055.868284,0.000139966,8256223.573,73722977.69,17643477.52,83830.4295,3.255041023,186.6851912,106.9621054,92.13185825,0.063899453,0.780469525,8892993.936,18104330.32,94540580.67,10262346.08,72.63661254,85.76055012,550326.108,0.030701789,1505.967022,20155192.22,2.037819095,69986104.51,2651402.539,3130260.038,89902.16583,4477.571518,311.6866644,60434.40129,6785.93173,667706457.6
SPS,2030,Cobalt,Electric vehicles,590995344.9,176955500.9,7964.827953,2384.824416,0.000440885,19380581.87,174198505.2,37742644.36,206148.2146,7.698526544,461.2709525,255.3991782,227.3610585,0.154503361,1.880686163,22466932.56,45174939.44,213899511.6,23218660.8,177.9745696,212.0487671,1247229.115,0.075291507,3303.912017,43143670.76,4.342782808,161659555.7,6496447.522,7739779.895,201783.2286,10614.5217,767.4230858,142770.0873,15379.01592,1524881020
SPS,2035,Cobalt,Electric vehicles,580015886,173474279.6,7816.858088,2337.908092,0.000446876,19584921.14,176269812.4,35491283.95,213053.98,7.789637602,477.7672103,260.1602177,235.2481536,0.158139296,1.915130617,24385083.75,46819370.46,209936639.8,22788485.55,183.5855118,220.6740934,1233144.799,0.077590027,3181.572377,40578785.75,4.071769819,161134700.3,6701241.673,8054604.297,200960.7653,10758.01873,792.7566641,144238.4398,15116.1249,1507037664
SPS,2040,Cobalt,Electric vehicles,599215711.9,178957572.2,8075.613611,2411.806275,0.000492816,20961461.29,188436337.8,34395104.61,232270.6347,8.320419133,520.8441144,279.8667517,256.8734763,0.17149501,2.072558529,28184751.17,51083409.4,216902218.5,23544597.43,199.8128092,242.44862,1293435.678,0.086999121,3262.627083,40725723.04,4.074845392,170150574.4,7293552.431,8849374.505,219345.3932,11550.84438,863.3628951,153731.4108,15685.549,1570611175
SPS,2045,Cobalt,Electric vehicles,574580815.5,171294622.5,7743.609792,2308.532914,0.000557364,20798448.38,186638401.2,30164343.09,234299.5549,8.197219353,525.5666366,277.5192157,258.5300934,0.17200989,2.075836765,29848716.09,51471482.51,208007283.7,22579057.98,201.1326136,246.3937094,1267043.517,0.087853849,3149.732648,38928988.33,3.888114401,167346048,7341709.697,8993370.264,224295.467,11522.02771,870.739861,152157.1304,15148.48016,1519883062
SPS,2050,Cobalt,Electric vehicles,547119348.6,162850240.6,7373.51236,2194.728212,0.000526893,20504762.59,187303187.5,26421731.88,233768.7122,8.094636643,524.6325975,275.7985419,258.9182773,0.170893304,2.063902509,31373718.29,51681418.31,198061594.8,21499463.54,201.0155868,250.3220944,1236956.675,0.087698493,3022.772235,36959447.19,3.685648705,163582236.3,7337426.135,9136756.312,230672.4197,11474.16143,877.9332396,150908.833,14542.22733,1465695574
SPS,2022,Cobalt,Grid battery storage,10677936.94,3202502.411,143.9062615,43.16003686,5.72E-06,337484.248,3013525.914,721200.8844,3426.681607,0.133054182,7.631008392,4.372219987,3.766013678,0.002611976,0.031902742,363513.0934,740038.8629,3864473.448,419487.2048,2.969119277,3.505577885,22495.32018,0.001254977,61.55842844,823870.6025,0.083298598,2860776.194,108379.6465,127953.5911,3674.872,183.0267608,12.74061181,2470.337473,277.3840905,27293399.91
SPS,2030,Cobalt,Grid battery storage,16212042.45,4854200.828,218.4892486,65.41993098,1.21E-05,531643.4701,4778571.583,1035347.161,5655.008342,0.211184132,12.65347405,7.006048953,6.236913986,0.004238299,0.051590531,616307.5014,1239228.096,5867640.06,636928.7301,4.882155675,5.816870882,34213.68971,0.002065379,90.63212144,1183506.821,0.119130176,4434606.131,178208.9891,212315.7843,5535.269094,291.1750115,21.05176589,3916.434767,421.8734733,41830170.13
SPS,2035,Cobalt,Grid battery storage,11786719.81,3525235.736,158.8492976,47.509505,9.08E-06,397992.5096,3582044.803,721231.659,4329.549634,0.15829614,9.708886221,5.286813115,4.780565739,0.003213608,0.038918086,495538.4097,951433.9431,4266200.999,463093.3405,3.730709868,4.484400809,25059.19681,0.001576736,64.65392254,824616.6865,0.082743958,3274478.527,136178.4391,163680.6273,4083.798895,218.6177233,16.10990476,2931.123298,307.1804294,30625076.18
SPS,2040,Cobalt,Grid battery storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPS,2045,Cobalt,Grid battery storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
