Scenario,Year,Metal,Technology,"Climate change, long term","Climate change, short term",Fossil and nuclear energy use,Freshwater acidification,Freshwater ecotoxicity,Freshwater eutrophication,Human toxicity cancer,Human toxicity non-cancer,Ionizing radiations,"Land occupation, biodiversity","Land transformation, biodiversity",Marine eutrophication,Mineral resources use,Ozone layer depletion,Particulate matter formation,Photochemical ozone formation,Terrestrial acidification,Water scarcity
NZE,2045,Arsenic,Solar PV,20503295.031333562,22109184.454389367,368178415.24577737,314393.1213648317,28957290784.068928,3909.1505495046677,14.002352677017528,42.67008542219582,523806303.1105755,4801285.987701455,14776.527845240389,9681.309360762112,7002573.731869594,4.7363027156238795,27724.272311011955,174080.56019420509,313277.91232794255,48362852.539851874
NZE,2050,Arsenic,Solar PV,24812693.905360498,26764383.06405148,437890613.11605096,397311.11011032166,36822010708.478714,4974.007537630228,17.754094201105904,54.02242404590304,578534983.8479688,6204003.3992235465,18384.53571293242,12301.306905128082,8895511.766239181,6.003787282452477,35324.195924924934,220162.3375205873,394961.22753385844,61100415.4570686
NZE,2022,Boron,Wind,589725.9683634165,631141.2071302475,9071369.933014985,6764.458572353653,275041961.6123726,23.594624952669236,0.011060492210703548,0.21408181005851232,4062315.028155898,21533.433484508278,129.8178871707117,102.1804638769203,22986.32182624806,0.013463183875891965,752.3246486927035,2728.448639184666,8450.470187056773,329711.2085922169
NZE,2030,Boron,Wind,1380655.783758084,1470902.9600186525,23679869.384006012,22102.42080094876,830760283.1945426,80.82818137939097,0.0370849886710557,0.7200999202080363,13666770.235931046,80592.9359771475,470.13606212977857,316.16289005361796,76809.89961567905,0.04232118254792542,1981.9483723728938,8315.436252006064,26567.01072151722,1084678.6732068146
NZE,2035,Boron,Wind,1194024.9084264822,1271416.0868945972,20959998.172297053,21884.879553794493,817011447.9722624,83.13003657558943,0.03676733409107036,0.7244657100849521,12373675.800284067,103502.07852310129,474.0922441388252,311.653985165271,76946.95748495066,0.04064241367876156,1850.818908065063,8085.689673296465,26095.624851806217,1071999.393287274
NZE,2040,Boron,Wind,981726.8514639954,1045033.3322975638,17286886.37374242,19281.632234338045,726202420.0428058,76.48015534379834,0.03241159275576308,0.6474640260278481,9874948.32862431,124572.19611869963,410.72497987206424,277.20703970594656,68661.62515236536,0.04153020852906338,1636.852470254395,7104.194107025219,23001.642445104284,942925.1589904386
NZE,2045,Boron,Wind,899697.3920007574,957375.5315664258,15865970.26193807,18863.552069446476,720124344.5652738,76.86110838728568,0.03176240298092177,0.6375163961029908,9076084.64789172,146883.2263794374,400.70138093216013,272.724869244997,68127.09804627913,0.041976722413708166,1610.992027582256,6920.524845944933,22492.359830349447,925447.9625742685
NZE,2050,Boron,Wind,1218319.1658568054,1296223.5403548619,21588331.875551455,26726.507059851745,1040428952.8318229,110.0319283820019,0.045060269362648495,0.9058909057084532,13006711.268083842,219168.69033518594,574.6999664734828,388.4812759411944,97091.57970789698,0.059769761699399813,2291.290370623373,9795.652812554925,31859.69575395473,1322682.7654006956
NZE,2022,Cadmium,Solar PV,3433162.7029925897,3693167.970819523,50563228.8302006,23338.591980947538,2218041878.3216457,38.29226150091533,0.9675006605008006,3.025172706920752,77179381.95666651,143588.18993209535,853.5369920180533,633.6714268109353,414112.7256337141,0.05029924664245425,2889.05201546662,14205.569861949141,24230.700548013854,2794662.0361931585
NZE,2030,Cadmium,Solar PV,2952725.67191565,3176594.731514764,56410645.22120743,38667.59114985146,4138476752.4687114,81.53805007835359,2.1490115364303812,6.594090120979962,139844933.79684675,335408.58735775255,2115.3511913760353,1159.466473870707,918306.40967861,0.0690962159117568,2929.0788671941887,24741.51423507582,36853.529458084144,5683506.661066888
NZE,2035,Cadmium,Solar PV,1836574.443379631,1982048.4063540746,37880291.101196215,33740.82161359711,3821381789.386474,83.39655836274432,2.047365618052372,6.27215726118079,105442084.2833815,377194.51589305577,2062.0254712283845,1064.4219473322598,875269.3297799424,0.05362969619604654,2214.681366287701,22265.806202197295,31881.197360457867,5175466.994804314
NZE,2040,Cadmium,Solar PV,1146853.1231243717,1238496.8750932845,23166121.02880027,23813.159091493813,2757942990.217893,65.4796370985211,1.4847794972554502,4.5539782338948385,62058467.87725547,327882.5384662899,1481.433743861626,769.6124143579739,635328.9283834435,0.044977648378861916,1558.1183927535287,15937.242875196791,22472.12707419662,3659341.7829603245
NZE,2045,Cadmium,Solar PV,652499.575119874,705173.1210273317,12822985.87032802,14867.589367854736,1736570144.190724,42.96212683797293,0.936898315752661,2.869694976954503,32875657.22916945,228686.62084587896,924.1945563472992,485.53114185164145,401630.3675384401,0.028973954419992846,975.5238704752466,10002.041876499057,13986.758400255167,2278935.9057608247
NZE,2050,Cadmium,Solar PV,491520.2476665775,531485.9905075802,9453402.03131274,11852.879557660126,1390698168.2390728,34.76429465273491,0.7494674464803207,2.291865187793717,23278718.750892762,186566.0084568226,734.7804842485651,388.4651162934775,321518.5267393081,0.023094572157762065,777.1465942846029,7982.069163458688,11119.6373596559,1812007.5520110521
NZE,2022,Cadmium,Other low emissions power generation,102482.46874604681,110243.8200244627,1509350.114334345,696.674387490971,66210205.32303419,1.143052582116848,0.028880616731367263,0.0903036628931568,2303862.1479601935,4286.214624838664,25.478716179643385,18.915564979430904,12361.573899513842,0.0015014700489748604,86.24035867064532,424.0468615507204,723.3044939705622,83422.74734904885
NZE,2030,Cadmium,Other low emissions power generation,59450.85245467752,63958.28318486106,1135784.8031115597,778.5421036882849,83325035.2846049,1.6417057062755904,0.043268688652960734,0.1327669151875158,2815669.8079902013,6753.193034048859,42.590963584755684,23.344962561155196,18489.390798898206,0.0013911989780890635,58.97474229250051,498.1512933236742,742.017371639279,114433.02002147271
NZE,2035,Cadmium,Other low emissions power generation,38800.86852210485,41874.26210607197,800287.8401661167,712.8342594421927,80733418.08562973,1.7618991203397023,0.04325420319828962,0.13251036467283359,2227649.6679587634,7968.898223092704,43.56391840623344,22.48778761969564,18491.605558731135,0.001133021750620675,46.78904294974019,470.4043563844496,673.5464231082653,109340.8520029156
NZE,2040,Cadmium,Other low emissions power generation,33403.48902303995,36072.72451728011,674741.389188356,693.5871580046723,80328436.60828803,1.9071738960734326,0.04324600477443065,0.13264014273480104,1807528.190599671,9549.976848532699,43.14855564645507,22.41589556382446,18504.726069420685,0.0013100285935585686,45.382089109325946,464.1915400542753,654.5279730348504,106582.77037749249
NZE,2045,Cadmium,Other low emissions power generation,20076.910003688477,21697.634493148722,394553.41139470926,457.46428824168424,53432927.51356094,1.3219115950170797,0.02882764048469726,0.08829830698321546,1011558.6839744437,7036.511410642437,28.43675557991696,14.939419749281637,12357.857462721002,0.0008915062898459347,30.01611909154609,307.7551346615096,430.3617969309283,70121.10479263429
NZE,2050,Cadmium,Other low emissions power generation,18904.624910252704,20441.768865675862,363592.38581971684,455.87998298692514,53488391.08611794,1.3370882558744115,0.028825671018473845,0.0881486610689889,895335.3365727969,7175.615709877758,28.260787855713996,14.940966011287232,12366.097182281066,0.0008882527752985358,29.890253626330523,307.0026601330257,427.67835998676185,69692.59815427064
NZE,2022,Chromium,Wind,258230005.96782297,280110095.0092545,3327475676.6166043,1304225.7335619745,166492342450.67282,16028.02097491937,57.59690940712486,10.494795516870735,3124721780.37452,4930102.954283586,32274.66897183109,24601.343026749026,62077144.083225474,1.771339918376392,529795.488038756,472312.40963254945,1514572.7297370308,37300779.91077215
NZE,2030,Chromium,Wind,417972037.9680003,455210906.5705715,5498223910.528298,1938061.9443270047,372977834169.59735,39082.90417297785,140.85493207037368,19.712057613796638,7352758106.724177,12891510.853378698,83952.62380125804,50335.811452876624,151803697.56199628,2.9887508560978393,1006348.2701497368,840169.8348481506,2244730.378067821,75661867.72160123
NZE,2035,Chromium,Wind,377158064.962561,411794811.2512823,4690022283.94786,1391155.3751347559,395018624993.6815,42490.53309586837,151.97146490319864,20.971781554521588,6695349972.014386,16794167.163414475,91487.54468889382,52323.1448970299,163880796.44660395,2.67214379629901,987838.066566272,807678.8204687868,1783661.1226015065,74414824.39804165
NZE,2040,Chromium,Wind,309368353.3864821,338109511.87898564,3630289673.301951,853130.8261413311,344520914144.6259,37476.07362045575,132.9511256695483,19.019494835384897,4669242617.287447,17556259.53158485,78741.59757350359,45717.209460208345,143482836.3864515,3.1219376171585718,838223.0126343673,681843.9492311666,1280333.1345990077,60808805.7582788
NZE,2045,Chromium,Wind,260176535.72417185,284441191.1424902,2930906652.474631,655251.0333095547,297387486598.62555,32435.297124923938,114.73892710311142,16.82534996137806,3334331343.960518,16205802.261052247,67191.20922891637,39504.605518325945,123934741.08289902,2.818336372108863,718877.5404822828,581545.0921812104,1044440.4115617328,50814913.74569067
NZE,2050,Chromium,Wind,328781974.8084473,359481756.77413166,3617452390.8977594,834102.6309766083,379116720106.17303,41317.53878531868,146.11019901215377,21.64368728144891,3686428159.3686485,20658819.244013604,85143.6310331485,50318.151889676905,157878777.3085836,3.525122530639917,915009.0744427571,737777.4166980163,1329970.7186683135,63722384.77289955
NZE,2022,Chromium,Other low emissions power generation,607098055.538894,658538086.5387233,7822886444.027807,3066231.222284534,391423053200.5402,37681.834578212,135.41018045157927,24.6732362789954,7346212574.544016,11590658.900906611,75877.66070222529,57837.69186391793,145943200.22991407,4.164415425379169,1245547.7798412228,1110405.2157693068,3560756.4494660553,87694034.1190761
NZE,2030,Chromium,Other low emissions power generation,1804561370.709556,1965337254.4165742,23738148907.488853,8367429.878269786,1610302437803.0225,168737.36211774673,608.1300809590861,85.10525699276943,31744954308.5985,55658083.27558768,362458.84441929165,217320.9034575057,655400514.0703381,12.903696543456753,4344829.435531828,3627367.122865931,9691446.699670278,326664157.7028875
NZE,2035,Chromium,Other low emissions power generation,1319509511.8769886,1440688191.1476393,16408316802.660809,4867038.307059202,1381995723992.9946,148655.61098445105,531.6810433141758,73.37100227445653,23424072806.96824,58755374.4035073,320074.51689320314,183055.57747996756,573346535.0839988,9.348651093194517,3456009.1540340153,2825711.512375962,6240242.582301666,260344608.10915458
NZE,2040,Chromium,Other low emissions power generation,1017354840.0999768,1111869862.0224056,11938172504.298805,2805512.476349157,1132953696407.4563,123239.70589869519,437.20849180614766,62.5454249448141,15354759219.227953,57733589.79027879,258940.98259149722,150340.6014580404,471841920.71084607,10.266461680837445,2756488.2757139136,2242237.2370991167,4210363.138848398,199969170.02563792
NZE,2045,Chromium,Other low emissions power generation,783316785.8827102,856370690.7628143,8824117718.181257,1972772.5712456773,895348266190.8243,97653.35917908975,345.44593863500256,50.656293875290544,10038713537.9037,48791013.7801056,202293.4232184781,118937.01534632251,373131892.0595615,8.48520095169971,2164333.700910039,1750865.1623226646,3144509.9534183154,152989103.33863783
NZE,2050,Chromium,Other low emissions power generation,612686802.7278076,669895995.1354952,6741140053.953659,1554354.2933509327,706485844419.643,76995.43367518148,272.2770636402301,40.333116094449004,6869676732.628779,38497809.735830955,158665.56887958513,93768.11979555545,294207866.30449486,6.569082912102614,1705123.8426738067,1374851.7899280959,2478406.8768284386,118746972.70565212
NZE,2022,Cobalt,Low emissions power generation,167710.57858061406,178066.54394539405,1869523.5549353599,729.6217956927271,43444558.95910298,7.147194738598484,0.004397313837153997,0.019608915404667124,996680.3507842104,3602.265461777924,30.167300045475024,16.681297746588722,11678.214470451396,0.006106430656521584,292.2458897656782,594.6892563568883,1129.3679901597552,117793.5620858345
NZE,2030,Cobalt,Low emissions power generation,420301.1201547409,442954.82809404936,4837310.680561206,2161.891755517068,114651333.17743833,22.350704063781926,0.013682526590580554,0.0592201253142616,3339237.525848731,12166.287992593767,98.77667006569938,45.51424991804689,36434.06302974376,0.018951519596631796,772.1606686542685,1542.2483258928448,3164.1924269365304,363074.2685874805
NZE,2035,Cobalt,Low emissions power generation,346599.65515988163,364752.50441086735,3971655.015890358,1890.8249372911027,99844778.14506698,20.133078829610977,0.012058466086913765,0.053553217083633566,2930060.8395057423,14329.993973992494,86.57008221502946,39.023558315408195,32349.432190694075,0.01672616461871938,639.6163557621667,1236.8431210858546,2724.497486050096,320308.71870765276
NZE,2040,Cobalt,Low emissions power generation,240395.38306133612,252818.46483685588,2715953.1846658397,1369.6764584483917,73855385.49016969,15.165148988917828,0.008753531744722721,0.04043873473847956,2116837.228102963,16061.807017067353,60.85366468600755,28.253850748272548,23664.08607361069,0.013509588355065874,448.87546952735795,835.9274760366326,1959.3969733774716,232473.89444473028
NZE,2045,Cobalt,Low emissions power generation,160122.05726320273,168264.90629625972,1762385.9675464826,976.8420642438527,54678153.7226021,11.356820932061545,0.006249466536637102,0.02988244002648951,1502311.2708803925,17964.120919179873,42.889112059908015,20.29921831985755,16984.96936884795,0.009724233414451946,314.6445290196336,570.6740506651929,1388.4680780983238,166631.59606302285
NZE,2050,Cobalt,Low emissions power generation,126585.34943789558,132922.60168553158,1351433.884122979,844.2542033182085,51033855.01889075,10.05235835643407,0.005380862244125282,0.026825285863343207,1284681.832901257,19104.85852924639,38.60621014824885,17.577395629766073,14609.49241319735,0.008182702599199562,264.2552122614091,469.3398177740024,1190.0081409673357,146429.52908708522
NZE,2022,Cobalt,Electric vehicles,628777660.3683593,667604070.2945051,7009186044.342192,2735485.677362418,162881604542.97226,26796.141447767288,16.486334552248135,73.51741348015926,3736737088.4119835,13505552.65059644,113102.7303272132,62541.23894734748,43783763.875579,22.894126380392365,1095683.3395622987,2229598.886504031,4234207.3383655455,441629627.6694832
NZE,2030,Cobalt,Electric vehicles,1938116469.1026747,2042578537.6959052,22306082583.625504,9969038.422363257,528686759040.66754,103064.83986078254,63.09364608492221,273.0792155196697,15398082309.917206,56101880.284332566,455484.6081470632,209877.90209206488,168006827.0298068,87.39032680006021,3560631.26398806,7111703.339640123,14590904.377789548,1674228751.0385845
NZE,2035,Cobalt,Electric vehicles,1828291709.826994,1924046865.0939746,20950234172.897778,9973984.411464032,526675019534.9617,106200.7436230469,63.607661611102245,282.4899026036464,15455889417.102692,75589830.49892542,456651.8208443487,205846.85268397006,170641250.82459897,88.22948221197714,3373936.6537173623,6524270.84382038,14371555.461854475,1689608648.7113352
NZE,2040,Cobalt,Electric vehicles,1837865601.3580644,1932842278.39458,20763946750.68553,10471420.939602474,564637601350.2278,115940.2701968312,66.9223122305843,309.16134324980794,16183598352.269274,122795380.82804114,465237.1256833203,216005.7307877076,180916160.81981373,103.28321372107335,3431733.065053461,6390814.723117227,14979939.510139186,1777304407.3175917
NZE,2045,Cobalt,Electric vehicles,1797615040.4835432,1889030977.453109,19785478506.506523,10966546.501306303,613845919778.9036,127497.68812921416,70.1598220337082,335.4761021441719,16865742185.55931,201674738.04250172,481495.8927560111,227889.7784947504,190682264.02690682,109.16939578322881,3532366.1676531313,6406689.210863446,15587678.194254706,1870694571.518723
NZE,2050,Cobalt,Electric vehicles,1611768074.2799394,1692458145.4197257,17207346652.688324,10749600.7834029,649796667561.7091,127993.24994612075,68.51268346369251,341.5572144008789,16357415554.582422,243255646.70642555,491559.7046751266,223806.98264726196,186017683.38585663,104.18756095615637,3364671.4764094325,5975943.801044957,15151967.729767784,1864437244.613415
NZE,2022,Cobalt,Grid battery storage,25702132.944523077,27289214.694685355,286509911.0535183,111816.65790451072,6658004757.561144,1095.3283382989152,0.6739011086709504,3.005123200301939,152744156.60510218,552057.6375304563,4623.22629203391,2556.457296841949,1789720.263411512,0.9358282219225594,44787.530845213565,91137.85461193943,173078.9224629751,18052205.28342537
NZE,2030,Cobalt,Grid battery storage,54385298.10014343,57316598.06646114,625928818.0542364,279740.2194425529,14835427824.07576,2892.092466490074,1.770464678081035,7.662849357998882,432084092.9560391,1574269.4166644241,12781.309373824153,5889.363437066459,4714423.264307543,2.4522514770697383,99914.52825656887,199560.81705718322,409433.9513580244,46980370.45999878
NZE,2035,Cobalt,Grid battery storage,41100273.177066006,43252863.49863876,470964421.5971868,224216.67273969148,11839733813.851778,2387.4087220620972,1.4299098192695174,6.350415584322378,347450723.43928885,1699270.7816893905,10265.60175415511,4627.4682713247275,3836041.0357223107,1.983412057109052,75846.60445844357,146666.59183591587,323074.7327063407,37982657.06238894
NZE,2040,Cobalt,Grid battery storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZE,2045,Cobalt,Grid battery storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZE,2050,Cobalt,Grid battery storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZE,2022,Cobalt,Hydrogen technologies,51997.75259502394,55208.563323111804,579635.6085753483,226.2152688366718,13469749.180249581,2.215948850164291,0.0013633632351766137,0.006079637554756465,309015.3211264959,1116.862811209566,9.353207278278262,5.171945625207637,3620.7668706734125,0.0018932656079451429,90.60924839421459,184.38016900705202,350.1544019349906,36521.25316401384
NZE,2030,Cobalt,Hydrogen technologies,526800.8287748536,555194.7386289542,6063032.319835106,2709.6914900169977,143702727.50112987,28.014128109310896,0.017149529235130412,0.07422585760470475,4185363.8064194415,15249.092353720793,123.80559831739882,57.04706323186905,45666.05626137242,0.02375362746207491,967.8177399209704,1933.0371899981153,3965.9641932421714,455073.3186918405
NZE,2035,Cobalt,Hydrogen technologies,515552.0385534406,542553.6189000279,5907665.542623654,2812.5205448298548,148514801.28524843,29.947086439468762,0.017936448234688082,0.07965810071515043,4358339.128167823,21315.24799798919,128.76926361369485,58.045859947082995,48118.38518496357,0.024879448487574316,951.4017431817585,1839.75079880697,4052.572505644645,476445.4044825849
NZE,2040,Cobalt,Hydrogen technologies,392217.1433192575,412486.02528847835,4431214.052088011,2234.6959453343447,120498771.42734419,24.74270237097955,0.014281826760348268,0.06597782709714016,3453726.2733808747,26205.644986002095,99.28581081592414,46.09757678011915,38609.14515435783,0.022041572032567656,732.3628770324178,1363.8576685539363,3196.854589051848,379292.83671871846
NZE,2045,Cobalt,Hydrogen technologies,293207.00883235334,308117.76159911003,3227187.601661985,1788.7413180543917,100123731.70503893,20.796007447372943,0.01144369127729389,0.05471913742887391,2750952.627006994,32894.94433835193,78.53626460650767,37.17085070557667,31101.974012006074,0.017806499874981993,576.1603540208364,1044.9880189756786,2542.48901742017,305126.93062823376
NZE,2050,Cobalt,Hydrogen technologies,329749.0817014516,346257.33576440427,3520423.8424795903,2199.243826422049,132940872.72256133,26.185936616577443,0.01401690157384946,0.06987865040540187,3346537.78307546,49767.28811058747,100.56742269850109,45.78831668401021,38057.06370261794,0.021315568348973208,688.3728169567743,1222.6088927679048,3099.9171187164043,381442.26772569685
NZE,2022,Copper,Solar PV,6827107843.14854,7344528407.530043,93468827153.10062,504538742.0230085,51774074382973.57,303425.16585348226,815.234725554976,65018.9700889484,104983315173.57167,1290539042.4522808,10248991.065478422,4049808.763716725,966589240.9558222,95.22507596276093,45656806.43331984,76479959.10491912,754873054.7254888,11187902013.872215
NZE,2030,Copper,Solar PV,8329677377.3680525,8965532904.718891,127282933976.38544,1040187569.3887196,109938701987518.23,651921.3639130273,1739.9295372567567,139131.88949943133,218940790247.68332,2814367768.476916,22192393.316365257,8354927.736308482,2054718810.3004923,158.60782118098933,90089569.52760376,153687689.96094432,1573061338.626736,23103455836.34438
NZE,2035,Copper,Solar PV,6679109558.228056,7204950283.282843,103254063901.78304,1059491941.3306472,112346696781698.53,685597.6187259019,1778.7244337585857,142529.99708040486,203657571359.1124,3053942575.9297347,22723348.690559074,8497913.811755164,2101637807.4314628,144.30259439031315,90563245.81908725,154784362.98251015,1603484631.2785292,23184540708.324097
NZE,2040,Copper,Solar PV,5041010178.312822,5441185784.668264,76391975105.17624,886490512.4434297,94179303999726.83,595284.380389586,1490.927999683183,119619.58547272166,153667968820.8395,2779176011.753556,18948161.714573227,7135222.932601915,1764299952.564362,155.27572620030344,75789168.77371429,129333716.6788512,1342927681.7398148,19218403405.830437
NZE,2045,Copper,Solar PV,3741909283.963306,4041039160.7613,55323437422.12105,705355360.9007912,74854973923205.55,483612.78648090444,1186.5544542649338,95301.36695989138,113112093445.79799,2335067569.128338,15017579.557707159,5681825.806091843,1407073550.5869029,128.57815248691716,60398057.23909217,102709032.13012274,1068509372.159071,15201920503.207954
NZE,2050,Copper,Solar PV,4536536567.608521,4900946633.075465,66102979729.1729,889106383.9927635,94197705474727.55,615722.0857785575,1495.2095929627862,120193.37310889516,136502689833.75948,3005848874.8091435,18894292.427851673,7152255.452819149,1773146247.2562792,160.880792554035,76181849.76680224,129065999.32683724,1346262372.772771,19100104104.45154
NZE,2022,Copper,Wind,2834394264.3903823,3049210539.986826,38805232562.41303,209468159.7842281,21494920374298.324,125972.31060732726,338.45907862198294,26993.772492057065,43585675401.81669,535790051.0638131,4255049.452739275,1681349.554669277,401296575.87527704,39.53437022311841,18955228.66463262,31752004.27591716,313398866.0812021,4644854897.157613
NZE,2030,Copper,Wind,4610389845.308479,4962329270.279086,70449780909.90811,575733007.3978357,60849928789174.73,360831.69851098984,963.0329131253131,77008.05462761338,121181451615.91759,1557723305.8273895,12283259.021154366,4624365.65651642,1137265503.6691115,87.78778037024038,49863640.29497531,85064538.8823854,870673099.6997601,12787522655.898106
NZE,2035,Copper,Wind,3640913167.2583055,3927559224.3474703,56285808393.39722,577549765.6035162,61242380297019.79,373732.66237038,969.6174550419889,77695.88723994617,111017722753.14445,1664763789.2173142,12386941.51224664,4632378.915439416,1145643846.5601559,78.66216468001906,49367795.40712347,84375981.61186917,874090813.5465841,12638346295.395836
NZE,2040,Copper,Wind,2790370774.558508,3011881598.216314,42285559283.601135,490702682.666155,52131451465755.45,329510.1733252583,825.2794122862243,66213.51347471261,85060452967.96931,1538368550.3976877,10488452.6731205,3949588.8397026286,976600096.2208567,85.95040141988318,41951885.45424265,71590615.85280843,743356197.0562198,10638040650.665262
NZE,2045,Copper,Wind,2252167838.4812818,2432207127.7661786,33297885389.771664,424536924.3261162,45053461221710.38,291075.24563957145,714.1594244293818,57359.66784396124,68079528302.21899,1405422654.7954667,9038730.531670924,3419758.3033812875,846884720.2124107,77.38818816463764,36352180.5842819,61818168.56874708,643110845.4194391,9149681043.098434
NZE,2050,Copper,Wind,2754210551.611221,2975450264.4328203,40132273056.71344,539792008.2431239,57189071550420.13,373815.6278998859,907.7678481007669,72971.49521816241,82873166139.08482,1824903329.7029698,11471054.800171029,4342259.15351936,1076508043.2973413,97.67353790723307,46251331.0191605,78358221.49839176,817339390.3187646,11596006662.212845
NZE,2022,Copper,Other low emissions power generation,467986000.83201784,503454252.7238003,6407120500.628317,34585226.06774343,3549019961883.615,20799.251041869105,55.88287862403236,4456.933812855896,7196418007.5859585,88464137.27020797,702549.9598793763,277607.12896430906,66257959.25812558,6.527508209219896,3129692.212923384,5242564.058985144,51745194.32432108,766910621.8126936
NZE,2030,Copper,Other low emissions power generation,744734543.6465539,801584713.7711968,11380032317.512083,93000434.43462871,9829330158239.514,58286.57431155066,155.56252315686993,12439.416262935976,19574920146.81658,251625219.1717535,1984163.5107973875,746992.1118200242,183707004.02740362,14.180708084437326,8054671.436825097,13740812.094132071,140643276.45308962,2065619214.2196136
NZE,2035,Copper,Other low emissions power generation,561427213.2232628,605627909.48271,8679246963.23351,89057920.50094412,9443548176461.021,57629.41259132473,149.5145862230984,11980.67172936156,17118884148.128574,256705846.01145115,1910060.947379577,714310.7966641732,176657778.57728726,12.129671286741443,7612492.395491176,13010739.35113933,134784420.00940418,1948827454.657204
NZE,2040,Copper,Other low emissions power generation,410972659.84061867,443597317.9011732,6227921009.6656275,72271896.09529626,7678048188282.137,48531.06748777944,121.5491784358452,9752.088861524744,12527912391.508587,226574697.79160056,1544765.0656271274,581705.1431046048,143836060.35580698,12.658986184904128,6178776.708692958,10544041.70403221,109483326.12233177,1566796750.2949133
NZE,2045,Copper,Other low emissions power generation,305999297.11292934,330461015.7435621,4524143072.519816,57681314.07554331,6121358821838.338,39548.03858345783,97.03196989498312,7793.388104999845,9249882469.819279,190953061.83042002,1228081.2922670948,464638.38940015755,115065193.94017676,10.514638731006615,4939126.435094498,8399159.160181032,87378686.12703107,1243156002.9221382
