Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
NZE,2022,Aluminium,Electricity Networks,45315847698.66373,13481557423.457384,610720.4280284886,181690.57848614597,0.004715089357186334,1004096400.9330841,12851956508.928892,5363690201.920372,2412009.781272554,667.9336464792427,10367.072290100614,19798.75768197815,6261.324795232174,5.046762535537343,78.81603442106996,897837713.0095236,1783419562.9497554,15433323145.56761,1675293859.630265,6484.748796432972,5499.047322701901,57546308.55227412,1.1652674547133477,126193.46205770268,1761233736.78667,179.7030542656164,6354729371.758915,236749150.63462728,200715224.3375572,30278804.93109202,176218.1192215085,21523.702706046402,4224603.818160559,977482.9452435002,106455100714.40622
NZE,2030,Aluminium,Electricity Networks,51167469753.580475,15024941811.882908,689582.5765633716,202490.72754440753,0.017374277161920262,1364254468.540118,18140316730.229927,5611742541.268542,3461427.335557499,984.8291853437086,16260.51183981831,29835.965831842015,11183.85964317324,8.802556263841321,144.6844459387836,1450240184.8160164,4563443438.504296,17014858671.834476,1846955138.6090567,10450.38087109775,9152.192156399411,74123286.99424131,1.5243691708102367,142803.11490603592,2187778909.4148917,222.90627593238833,8598616682.504314,381514470.8861896,334055008.4284813,46501740.05996823,234796.66431367397,28678.62636024505,4284231.901432934,1122189.3292331249,127814813905.50217
NZE,2040,Aluminium,Electricity Networks,55820380745.0282,16178184579.832705,752289.7291648975,218032.9487336026,0.02808480808260741,1756415615.3350236,23887109889.183678,5568874957.2330475,4868350.065739659,1336.5921672012096,22288.00353414583,41134.846347192695,16897.805361941064,11.260851248809113,192.20032443869408,2480233875.53009,7656410143.321971,18146314891.08447,1969763330.620147,14773.401664225894,13579.36035629575,92742642.0960753,2.0611430128389325,166842.949331786,2641447334.8342395,269.0330826145771,11044102699.631702,539324757.9159539,495646644.75453043,54767161.844688095,278214.7150194645,33981.810956671834,4364062.882721958,1253267.9835767448,148341259477.84933
NZE,2050,Aluminium,Electricity Networks,33354146146.45393,9522923836.335182,449512.90597519814,128340.18277488356,0.017353168474370535,1212750263.6547663,16619046940.311789,2733098031.5916605,3339100.262700668,953.1551542908155,16083.493227688876,29705.907771726812,13037.204426893588,7.891642044586235,139.5023303647983,1827330333.5938003,5589796908.797437,10615115046.396286,1152253556.0942461,10949.753051523181,10377.06190967372,61981197.21653661,1.4959368960553687,106486.61077835057,1726788582.6410244,175.58470225401328,7608992688.996008,399729589.1199696,378762753.2927189,41153513.16074843,187442.29185026884,22894.65000603348,2380869.451200665,767330.6956752166,92849798956.19453
NZE,2022,Arsenic,Solar PV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZE,2030,Arsenic,Solar PV,474943.8913512435,144249.6464650979,6.400805715772318,1.9440485152061964,2.058616251219029e-06,21272.082953903282,522573.0034269063,56201.45520988198,418.77247062441234,0.04265027546396108,5.59465109001694,2.246915870050392,1.7506022300190074,0.0005190570681091994,0.007286580726883614,65987.38969318353,144914.50275818503,170246.09014961214,18479.663674486357,0.30127867167849326,0.5939575050083112,2997.0647073787827,0.00021073533929368091,1.234875452612641,59197.840170884185,0.006034084614624155,140479.34354725672,10997.857173914892,21679.44839545758,742.1944155482645,17.543893526132706,2.142853131285392,247.86289698964657,21.37093390317409,1855646.5585747764
NZE,2040,Arsenic,Solar PV,10096598.621984316,3085734.970564216,136.07158097689364,41.58636526492412,6.830412613594615e-05,610329.5642138417,16374357.595189013,1487917.8572768827,13964.074047004162,1.3505258568507021,177.03509140991434,71.5565960238769,55.94480641549663,0.010468746925794425,0.14716078927690684,3088024.5322184325,4882559.68193107,3597515.0819474473,390502.78556058544,9.266950456776216,19.671949835388187,92617.24350720088,0.006938098831556082,36.566629469651204,1727248.941483424,0.17648405211573315,4048940.657792536,338279.89743511286,718026.1508688198,18532.748602068827,498.88937707807054,60.9355421727887,7586.988650391315,581.3777276729961,50579265.44000142
NZE,2050,Arsenic,Solar PV,8003049.379920671,2451665.9311947497,107.85687562315232,33.04103427286506,5.0489079974526585e-05,548881.8883377308,15035978.621834258,1244274.5393846924,12906.784818476599,1.220642234874885,160.76623708989874,64.97383687780246,50.741690896134244,0.006813714417444097,0.0963597258150852,3184657.2242746474,4353362.016455934,2843129.5234738938,308622.45647002454,8.255712482067295,18.457787792397976,84697.18097081743,0.006379820113533891,34.030247365727504,1552625.921502054,0.1589523531001649,3645223.9141795626,301366.24890993064,673709.237176536,15615.813715984255,437.2375698902906,53.4052429330477,7014.9168109488455,506.2975057179792,44267245.72639498
NZE,2022,Boron,Wind,186129.10463402866,56197.43929523284,2.5084568060628483,0.7573713426258427,8.674030558981988e-08,12766.186162456492,103151.26123427725,14845.169159687388,51.313138390275746,0.007715507595384577,0.09021937808637442,0.2747246218110371,0.1703340210874595,4.286711257466053e-05,0.000656932151128876,10878.558169202744,19282.2321900434,67295.02656788615,7304.880998351358,0.07602235242510613,0.14180042710741092,669.0064015934796,1.3888344527427502e-05,0.6209918860199493,18845.143791769777,0.0019117407716428187,80191.03356266826,2774.9499111253567,5175.715476246427,89.05229290997157,2.3089185189685395,0.2820168322888037,68.86837201594902,4.714412953706244,585717.4712764098
NZE,2030,Boron,Wind,586830.2041087045,176546.17654288062,7.908694464511302,2.379307962386341,8.132840859788796e-07,54600.4253998544,441236.4973779551,39145.27445076612,240.2841893850724,0.034135875420299826,0.4081080230193325,1.2295706890614078,0.7865681263760522,0.00019550554749596567,0.002976354060151466,54297.417267042394,111091.32362617788,212015.9614053255,23014.129206651964,0.3462336359129383,0.6577799970283983,2829.840266116547,5.879680944268345e-05,2.3377545022197395,77414.86343140964,0.007847032849136017,342464.30585363123,12638.006215689662,24008.969357715152,398.9690614339893,9.615131774175097,1.1744152003279282,287.04512706906377,16.269437018221083,2159070.322973771
