Scenario,Year,Metal,Technology,"Climate change, long term","Climate change, short term",Fossil and nuclear energy use,Freshwater acidification,Freshwater ecotoxicity,Freshwater eutrophication,Human toxicity cancer,Human toxicity non-cancer,Ionizing radiations,"Land occupation, biodiversity","Land transformation, biodiversity",Marine eutrophication,Mineral resources use,Ozone layer depletion,Particulate matter formation,Photochemical ozone formation,Terrestrial acidification,Water scarcity
SPS,2035,Arsenic,Solar PV,3822608.720755729,4116410.654626336,61496966.57341299,29769.191537178933,2748116085.743094,321.948451371973,1.2230198084559236,3.69487686025351,70566119.61632359,226523.79713402875,1333.8514229680088,893.4221302445924,606425.8018606362,0.4030106017486512,3465.152829902733,17249.19115724904,31668.399327746964,4397879.6389038805
SPS,2040,Arsenic,Solar PV,19084679.577989724,20569328.682328444,309625895.37473047,167467.2488119291,15605632430.104618,1899.2905177655648,7.197921383575794,21.640310605343934,342064167.08283293,1383934.5073937122,7914.20896398427,5086.301231222241,3568724.7802513605,2.3732503454843763,17622.34195452232,96419.18889558173,175059.6771176197,25423675.06166471
SPS,2045,Arsenic,Solar PV,18773961.314433284,20218505.940580785,306217257.176227,189045.80553691677,17406300390.272575,2201.4131954163654,8.330957646750827,24.859432651368266,321595029.17712605,1669213.2983680563,9157.324455428026,5726.363601996816,4131179.4180709836,2.705223603706515,17648.568168650563,107132.97109921042,191487.6909472244,28960754.84873847
SPS,2050,Arsenic,Solar PV,18710988.1323245,20109546.76009207,308017355.36444116,208952.47897398646,19168587530.145374,2491.7713456389433,9.419301122375513,27.935537117644632,301044304.5061744,1959581.6750220465,10274.78742132959,6356.968937434208,4675049.728408086,3.043002321348468,17941.599162111965,117858.81627060824,207139.5248897558,32295870.81461951
SPS,2022,Boron,Wind,462598.2477033796,495145.16426525643,7080593.592185226,5228.864930274832,213298011.18658683,18.16695816279123,0.00854861817241896,0.16506052182621364,3102787.303971469,16560.113230539537,99.66929377919466,79.04013663720451,17755.919807738246,0.010410126829764383,585.2894808986466,2111.413910620956,6538.342101272774,254540.85300653917
SPS,2025,Boron,Wind,486862.57706106344,521020.8668617472,7552726.507061087,5730.621719877678,232118209.07878098,20.09300895497648,0.00948973911760865,0.18230627391974832,3326890.0139855407,18352.34357033962,110.79453056665143,85.73308933806081,19585.38126453877,0.011442330826696557,618.7414712515998,2283.245236627214,7111.710897435625,279526.180003104
SPS,2030,Boron,Wind,797392.9128378646,853180.7861150877,12585399.990798447,10070.852735515497,404228163.6412355,36.018448422851364,0.017031863533295395,0.32509109534357566,5500604.877636729,33481.47717499627,200.81888370830669,148.20072018794218,34895.018164735404,0.020049431995430092,1022.0063051317557,3922.727235627159,12367.481795017891,491144.5229538155
SPS,2035,Boron,Wind,670848.9843810904,717378.0783662379,10738115.483230952,9085.668032093383,359848549.33270603,33.025724774184695,0.01566076792914954,0.2954011937667852,4657539.410813259,31832.996718400464,185.24219850796314,132.2989704934914,31903.224995495362,0.018002854322734456,877.1497369054649,3484.573682766411,11067.336469198333,442695.40210480976
SPS,2040,Boron,Wind,557210.9343571414,595076.9736910221,9043118.840358505,8128.689350593122,316934911.56293035,29.978840172024682,0.014185090655327443,0.2654274164497244,3909721.4958823253,30556.167657943442,168.7533227940733,117.32225991558555,28776.75874764898,0.01668628387935332,747.9915637518254,3076.2809238124446,9826.52713458888,395689.073760511
SPS,2045,Boron,Wind,652972.450544312,695824.2264521334,10731058.889827779,10230.369598274288,392217722.0212351,38.23614140273184,0.018022273468749787,0.3338241288006135,4601084.486387861,41396.049156098146,215.17699521661615,146.15423647962587,36516.76038912068,0.020883903716102645,893.9678246173214,3819.0213157278786,12256.943576674,497600.8847084446
SPS,2050,Boron,Wind,757446.3907903361,805299.9673004844,12591676.92812155,12576.28227565626,478729523.54666907,47.593960246232854,0.022334501714803365,0.41074647648445306,5357895.871253244,54626.16640571015,267.5234755796243,179.18205244612906,45344.5824090838,0.025634647230188604,1064.2898162994911,4668.697062118578,14990.616834481345,612770.9459589769
SPS,2022,Cadmium,Solar PV,2243834.6699242354,2413122.1511699543,32752927.606084026,15008.206716980509,1407019449.6813529,24.13063305718115,0.6078127910288171,1.903098847550132,48344796.48729628,90163.57866923053,532.9333678122359,402.36589853756755,260238.49907493088,0.032283072925965786,1870.5257177386995,9041.786697168889,15598.598586620128,1763634.0592831217
SPS,2025,Cadmium,Solar PV,1990292.2620684966,2143479.1060291845,29664377.436899833,14005.159588754337,1366570611.04746,23.667464730915988,0.6069914396671865,1.8916908841027114,45028424.74985847,89826.65230025655,535.9581361193982,385.615708929385,259757.48066442867,0.03134046398095454,1628.454343198648,8570.566780239844,14424.452670497441,1729131.733840635
SPS,2030,Cadmium,Solar PV,1513980.0994370368,1635752.4013623418,23035450.44752008,11760.049034804932,1237792211.845192,22.251815178508643,0.5741662022774121,1.7780139690969976,35964474.03270052,85216.9942017979,521.4714394539411,342.622537445945,245577.24597808352,0.026468270239483744,1232.1640805327966,7473.644010757117,11952.382781318145,1562866.4306291442
SPS,2035,Cadmium,Solar PV,1207511.5632408147,1308416.5414890517,18623970.003108576,10425.296605619507,1181398434.461126,21.894504758437712,0.5710473478742323,1.75709011585044,29649011.792163514,84368.25383640472,529.8599053201748,324.11421345060313,244324.5429367403,0.022863129135130302,1001.580960379737,6966.926159964228,10662.617383452918,1492534.9622378785
SPS,2040,Cadmium,Solar PV,997849.3643584319,1082120.826704545,15649482.41598176,10176.018814868134,1182340682.1761546,22.685949726081425,0.5944446980560872,1.820284162009136,25408467.293019,89425.02867018626,562.6434442517194,324.275290318666,254325.96577946137,0.021536783653590214,880.168457163422,6897.605806304534,10235.420591858832,1509952.2794421238
SPS,2045,Cadmium,Solar PV,873627.5733010804,945808.2563820807,14045053.08789583,11125.584123874833,1284219422.813561,25.397964425105478,0.67308373388758,2.0480207512171655,23616551.098764736,103292.42162319977,644.1246180192436,354.2123508261637,287989.17850852344,0.020809569307478154,839.8948330474359,7484.580925010455,10770.88310571434,1668056.9752742685
SPS,2050,Cadmium,Solar PV,753366.3741541953,811860.8824667858,12608118.199178923,11619.070117567871,1342240829.3549159,27.129756907351897,0.7272407070659128,2.200976318587558,21636786.478380404,113382.01857277473,697.9664708867948,372.8322517054778,311290.7009941451,0.021251512333130277,775.9357404470882,7840.962730792332,10921.441157852605,1765702.044644264
SPS,2022,Chromium,Wind,210067587.11774042,227801300.68262094,2697315103.6743746,1089280.4777474469,133075140760.81282,12751.758333548252,45.80949333903348,8.503455717983082,2434852752.4380198,3921631.9006353277,25609.759022519578,19751.703301406615,49374365.00603117,1.434534200749102,426571.4907024682,381711.28915858024,1251837.278821342,30099962.288403183
SPS,2025,Chromium,Wind,214527632.59980392,232870124.11529043,2761196751.952578,1103074.4832584758,141344266970.67303,13705.569100930963,49.32147079666751,8.710472703737787,2503659318.6613665,4192461.452403356,27566.414357222602,20501.799103140387,53151278.6277265,1.5177895555565442,436955.37554834876,388437.32625530317,1252975.3558686785,31206486.221820243
SPS,2030,Chromium,Wind,260625179.96254423,283616085.94423795,3331552910.0492373,1218766.8553645727,185330961756.5748,18359.30885686375,66.1539283169087,10.69866742477717,2936238593.37793,5622579.943774123,37325.49288405443,26012.150850848513,71280634.03891896,1.9063944111455673,535750.3738790015,474304.5762970826,1409153.9117751643,38147565.048778966
SPS,2035,Chromium,Wind,230972613.8064084,251907666.88992226,2912082876.989189,972546.2090543569,176449856472.57288,17838.507137202374,64.33871741531085,9.65101133885624,2445559298.488453,5491966.463205302,36558.69477732961,24197.69008149588,69327910.2352025,1.7192652326016717,483573.69773190346,426056.620009931,1154864.4997937023,34309210.35307749
SPS,2040,Chromium,Wind,195446820.1108773,213511693.89994937,2420954707.1945095,758404.1096826349,161023465288.5277,16618.9078905846,59.95743974473346,8.428613684029278,1941979111.45587,5237309.89319876,34321.349948554125,21687.232648105924,64606508.15404818,1.5848587894006043,421946.8843873938,368406.8726570468,918712.9282643024,29950896.252302542
SPS,2045,Chromium,Wind,219389736.15906328,239864392.0415544,2659192101.671685,784674.5550852254,194858212627.78378,20499.75864008044,73.99432409796357,9.760502968185396,2027731359.9110427,6639375.402963707,42514.27904647821,25822.91642247266,79737359.94013876,1.8034233206804642,492601.66985815257,422800.4657819344,970848.3292180772,34709494.45054989
SPS,2050,Chromium,Wind,224227237.94384938,245219191.80255616,2666015953.846733,669064.3528785211,212785714656.08945,22702.654352841946,81.97856435371544,10.26211702487105,1940258290.355722,7559302.547977497,47084.88726596197,27903.08363039833,88359248.24893531,1.8964626263791082,523805.93488534284,443947.04099237337,896231.2936722351,36161855.803401105
SPS,2022,Cobalt,EV,664651071.1401365,705906751.9574116,7400965215.14883,2869299.9246488344,171719731425.7139,27983.856294142082,17.242922620279572,76.98144875592494,3879970493.285415,14089646.978447083,117786.0407829796,65660.44505992068,45760329.08844432,23.91941973298665,1149604.7955753314,2337846.5441374118,4447868.359484325,461839620.8671831
SPS,2025,Cobalt,EV,668614451.6041961,709578985.7879876,7475499121.644917,2939325.9683090467,174181847145.8342,29031.1537357879,17.935704995909305,79.41023823666758,4012819203.850487,14624795.701947395,122865.6169021127,65985.50805402735,47483270.92117749,24.826521750534205,1141850.2274780632,2300842.2902306174,4506793.795015009,477645880.0967504
SPS,2030,Cobalt,EV,706476696.6781355,748883957.6138216,7917010715.427616,3200960.8146817316,187175039601.31738,32336.480111358527,20.005333220300965,87.71356744178455,4393352983.216979,16726427.508767406,138107.1718354482,69925.76743282066,52819631.71251321,27.56387292768458,1185137.8671615985,2341131.3414406464,4833971.480680418,527239456.8527838
SPS,2035,Cobalt,EV,683117902.685445,723173351.6478231,7654872725.720051,3201559.50637147,184270594706.2111,32930.429115948136,20.409664493653864,88.69378652664533,4408316220.736808,17888677.46449129,141038.86149067924,68123.92287652649,53760000.89331581,27.98947339922108,1124544.8498492185,2162895.1166887777,4760524.151539263,532741365.7658583
SPS,2040,Cobalt,EV,821140630.6581514,867781523.346276,9209376429.544413,4004088.5262397393,225630483088.97446,41778.62536056526,25.884430339373758,111.82685284205394,5551792749.48122,24061366.456306234,179079.22197307373,83153.87844370467,68086921.61731386,36.52210419834425,1342006.1679625462,2518926.396379328,5859889.902135277,671324727.3656398
SPS,2045,Cobalt,EV,923094274.6656524,973423226.0492426,10365254235.015368,4681527.228888963,257386652926.9542,49418.208946527506,30.61630270229965,130.96112439647675,6520416520.010675,29880470.758229535,211586.37525374812,95517.93020652066,80522571.79935457,43.24714232277473,1519205.2946785076,2818376.9292883384,6751255.328529081,790200803.8269144
SPS,2050,Cobalt,EV,897998446.1302412,945124816.1060805,10103424632.565952,4732882.559603715,259206484893.86288,50381.89764197354,31.223463742210235,133.48550181037805,6624359873.83247,32092265.12154837,217084.11395744863,95284.10516267383,82153020.01425123,44.11246732580883,1489775.3936617477,2729898.989434718,6743746.73936413,807451400.8258898
SPS,2022,Cobalt,Battery Storage,36943899.349115595,39237051.02805315,411374517.94930595,159486.88299984988,9544852554.237625,1555.4518983283506,0.9584289041699079,4.2789292277967705,215663895.84776795,783157.5430148792,6547.007632068851,3649.6636789446898,2543537.602558754,1.3295346588232453,63899.519165961,129946.630902337,247229.87463035167,25670847.77202469
SPS,2025,Cobalt,Battery Storage,31132785.71582096,33040222.89674412,348082683.0987366,136864.23513694078,8110453056.715084,1351.7815628585597,0.8351426729710851,3.6975897316200674,186849446.77768373,680976.3528651906,5721.008443173794,3072.4921928724843,2210970.00689779,1.1560007114325717,53168.12756042565,107134.43272992955,209850.4529014479,22240690.127798777
SPS,2030,Cobalt,Battery Storage,52119537.791907646,55248086.61649226,584068718.9285429,236147.34772664082,13808631758.23502,2385.588095326891,1.4758713567168231,6.470971533301588,324114762.6222255,1233973.7103373702,10188.704023298465,5158.696239351614,3896709.975204155,2.0334942730606564,87432.23682619371,172714.37826579274,356620.9054834695,38896508.44257837
SPS,2035,Cobalt,Battery Storage,54293998.56342694,57477593.196024634,608406904.7811756,254458.95438594493,14645769588.134611,2617.3002699617236,1.6221537897663982,7.049354583347702,350371602.93260926,1421786.5243182217,11209.724870420032,5414.468214422222,4272828.160112732,2.2245946454548333,89378.47510978943,171906.23155490257,378364.9797915602,42342118.15246621
SPS,2040,Cobalt,Battery Storage,37002206.67696122,39103936.74171358,414992557.04690903,180432.07907276548,10167351920.205408,1882.6267664187033,1.1664031779370636,5.0391372274190065,250174665.67122197,1084252.3452197926,8069.660829821809,3747.076787198717,3068130.173588671,1.6457576173541568,60473.42895321871,113507.76181684712,264058.127399271,30251208.35809392
SPS,2045,Cobalt,Battery Storage,15562605.984050568,16411110.477545505,174749613.35068727,78926.67701052758,4339326085.092026,833.1501292767247,0.5161655409648064,2.2078962400116815,109928829.52239609,503760.02299082925,3567.171284710037,1610.3533008636016,1357543.960707232,0.7291110500596039,25612.544740924302,47515.5039618673,113820.5809083539,13322131.981257018
SPS,2050,Cobalt,Battery Storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPS,2022,Cobalt,Hydrogen,110512.65614416398,117372.3078713958,1230570.9859966696,477.0833445032348,28552129.765870657,4.652923048656568,0.0028670098660739376,0.012799835500527459,645129.246897047,2342.709399460942,19.584483932754235,10.917473095668637,7608.647203291404,0.003977122317105606,191.14673095638767,388.71769334079085,739.5545842467475,76790.85377398798
SPS,2025,Cobalt,Hydrogen,103920.6826328936,110287.67387261959,1161893.7788123325,456.85037225023797,27072547.436304636,4.512222711616634,0.0027876913252549242,0.012342488478667216,623700.115882912,2273.0869024241324,19.096623996003057,10.255924059673404,7380.178391197098,0.0038587097265483346,177.47426012007594,357.612822842394,700.4770634854589,74239.02638859645
SPS,2030,Cobalt,Hydrogen,132842.16402763402,140816.20243494422,1488673.074444692,601.8918438348821,35195410.44950452,6.080381724163889,0.003761697688790793,0.01649319810312028,826102.9986863066,3145.149496315684,25.96894654929531,13.148473701604589,9931.925869353376,0.005182965759399347,222.847094157683,440.2140298925985,908.9545845756511,99139.33571823275
SPS,2035,Cobalt,Hydrogen,64801.25193291171,68600.95214468052,726148.9328031469,303.70315773456923,17480094.116173442,3.1238136564897374,0.0019360813199598903,0.008413581876573189,418177.3144824731,1696.9379525350814,13.379088382634585,6.462303903361123,5099.727804096899,0.0026551096232177475,106.67545651851104,205.17440812197938,451.58811336065304,50536.38225900126
SPS,2040,Cobalt,Hydrogen,25730.227115105885,27191.70730121584,288573.4042057522,125.46706778662492,7070072.235150745,1.309122309807842,0.0008110818616336276,0.0035040652158295545,173963.97523972907,753.9566311855012,5.611400630937718,2.6056050546951344,2133.4858992152676,0.001144410592606731,42.05141263546183,78.92990048869896,183.61811901891633,21035.784929139674
SPS,2045,Cobalt,Hydrogen,24537.675240285724,25875.51851169153,275528.9997805759,124.44427175397604,6841847.33243337,1.3136339324882944,0.0008138420022585628,0.0034812062296749797,173325.59348541804,794.282130888372,5.62438518332941,2.539055885576582,2140.449540802108,0.0011495947515987967,40.383487545349524,74.91804433587207,179.46174650004977,21005.103412584573
SPS,2050,Cobalt,Hydrogen,30549.32583394021,32152.534434096207,343711.96572666336,161.00960092990636,8818036.823355952,1.713959543949639,0.0010622020245530032,0.004541090362110505,225356.4347455855,1091.7580850748764,7.385061031270469,3.2415035771540324,2794.7925605804076,0.001500677582998526,50.681194512622156,92.86939646874379,229.41789862799652,27468.97396671329
SPS,2022,Copper,Solar PV,3951824643.576395,4250898513.5339108,53864801149.503426,285068269.8021169,29225750719795.113,171155.0437525199,460.25103463045616,36684.44271434106,58811147711.94108,727735331.2723533,5779153.456689484,2289142.046125166,545918624.3934593,54.40909432658347,25841126.438066643,43280658.617179364,426376627.0216793,6321002622.963067
SPS,2025,Copper,Solar PV,4191807071.256531,4511976875.198333,57967297101.37758,323416020.6520702,33508586511364.53,195924.76361033425,528.5768089892867,42105.9281690882,66044887831.71229,834424021.7329602,6639238.238380232,2604256.2655832423,625921563.4428549,61.326447915140776,29065028.378689934,48930423.84417725,485735853.0636293,7205649579.976055
SPS,2030,Copper,Solar PV,4272228481.0661793,4605704286.32095,59912545539.215866,370590879.240519,39125341925279.42,229287.26465413196,618.7379473753741,49251.61752547198,72268122111.82082,975414048.1653265,7789623.1146791,3009133.745329459,731195936.1948172,67.80928549117907,32966048.324530598,55996279.590424016,561003745.7072994,8270063675.588203
SPS,2035,Copper,Solar PV,3800310595.443504,4101617492.341564,53625606792.7636,372302898.7330773,39396526276751.84,231935.61106259696,625.5112138087133,49725.02947561962,67489295169.1694,985354522.0977875,7878119.760121994,3011076.942428875,738013869.734263,64.63703000529473,32685133.316683486,55641278.62376304,563836328.551313,8207794379.952151
SPS,2040,Copper,Solar PV,3422589461.9246206,3695129487.9859247,48465775174.46889,381032589.2236432,40348235695071.27,239202.1183982871,642.7482637133899,51058.53735176606,63991062888.925125,1021581732.0583906,8098471.326032387,3070630.472631494,757180414.6988368,66.86281466277453,33073413.66948099,56432585.085173376,576911721.0568382,8326403732.863688
SPS,2045,Copper,Solar PV,3424619262.3580403,3694629078.7724147,48555062678.012314,431979827.2323918,45680997516666.51,272823.8101058882,730.7317376898835,58047.422742849274,66819372331.195465,1176138263.7071702,9200896.433542363,3464664.3843773087,859403090.9359498,72.02660856510383,37140052.65147782,63397667.72111229,653564371.6639888,9355691443.856106
SPS,2050,Copper,Solar PV,3369521076.4751287,3629222211.63691,47890258975.299416,470073273.6134503,49673358080802.98,298708.7989155093,797.2730251863104,63357.486072731124,67963053435.396805,1303116199.2618427,10027530.25820197,3755939.353686234,936889659.104309,76.05445170498749,40207911.64205887,68510310.32137452,711110287.3449382,10103443233.871107
SPS,2022,Copper,Wind,2283002046.58323,2455779514.9110394,31118144744.35398,164686316.3404928,16883959872733.69,98877.69585252217,265.8908602413233,21192.90842794386,33975690395.70573,420418768.6734335,3338665.138036172,1322456.4467247932,315381741.13673455,31.432587451025807,14928634.204460012,25003597.353719737,246321332.52370545,3651695919.286448
SPS,2025,Copper,Wind,2301943827.024514,2477766065.8000574,31832920614.78699,177604908.72918403,18401343993398.645,107592.69033315816,290.2695906270491,23122.60077392247,36268754564.88113,458226534.1170319,3645958.227367366,1430135.3885431169,343726763.82191086,33.67760868089808,15961150.291814787,26870293.696039148,266743347.0856602,3957004768.674802
SPS,2030,Copper,Wind,3043567003.272457,3281137620.5185266,42682138254.859665,264011669.03149524,27873181456300.57,163345.9343442596,440.7934661383682,35087.21469899301,51484341912.61022,694892144.6222655,5549384.819851459,2143729.020184054,520909364.7945699,48.30783389771529,23485255.377490286,39892161.57861046,399663196.0846994,5891654210.333801
SPS,2035,Copper,Wind,2446100652.5634995,2640039273.7930145,34516555548.68787,239635772.04299095,25357892786405.64,149287.23201023554,402.61535204985506,32005.917409721016,43440030704.93561,634231407.9274645,5070815.503688828,1938104.028293146,475028596.484288,41.60414716241529,21038050.42433223,35813959.0259387,362917813.3129456,5283013239.227906
SPS,2040,Copper,Wind,1900161399.849238,2051470823.0788598,26907344928.395386,211542583.8190475,22400629953637.785,132800.80395239714,356.84251766541587,28346.80083249884,35526711277.98186,567164188.297624,4496128.671786259,1704759.9667458152,420373232.8222357,37.121057293279236,18361776.86956779,31330377.500857305,320291228.51805776,4622672730.328694
SPS,2045,Copper,Wind,1950298786.4841187,2104067651.5605726,27651797926.69382,246009751.24366078,26015036182677.43,155371.41650225874,416.14705521475247,33057.63632712793,38053205564.64673,669803225.6193663,5239851.724874046,1973104.227584453,489424568.6742444,41.01869332528367,21151022.658868752,36104566.65400884,372200733.3649887,5328006494.102192
SPS,2050,Copper,Wind,1924600487.7895892,2072936384.81111,27353921727.25299,268496095.18979394,28372390919266.188,170616.26476045948,455.38580063734514,36188.48074642653,38819085212.62763,744312920.3896968,5727517.112446431,2145314.5857079793,535131923.49680305,43.4407239271859,22965924.415661488,39131666.98487188,406171433.5165834,5770877028.19957
SPS,2022,Copper,EV,2164379766.6102133,2328179907.3654594,29501280106.133408,156129396.14241147,16006687853606.836,93740.11932776195,252.07546304839457,20091.748172417716,32210350822.56442,398574271.0050527,3165191.762778777,1253743.0615965135,298994852.10547215,29.799384714972984,14152958.760424946,23704437.88513111,233522746.5068041,3461957808.29245
SPS,2025,Copper,EV,3120013329.167655,3358319634.518673,43145769005.51521,240722504.1963459,24940851231897.49,145829.20053021994,393.4261910200771,31339.957896762524,49158018691.10272,621072016.3712395,4941666.314107468,1938379.8259475892,465881083.6849351,45.64602608688011,21633456.50518352,36419513.58937278,361539142.96414953,5363253211.006434
SPS,2030,Copper,EV,4916830876.339146,5300622179.415596,68952270481.97952,426506373.8081543,45028651926764.84,263882.5866638655,712.0943688991849,56682.80028376494,83172081209.89175,1122586474.5972939,8964937.061545238,3463157.8754836614,841520244.450777,78.04048638389308,37940031.763584286,64445110.47817517,645649115.1772825,9517867457.143412
SPS,2035,Copper,EV,5010139144.7563505,5407367066.217299,70697314076.34663,490825494.3386194,51938407008951.836,305772.2927807402,824.6426546147503,65554.98830771004,88974506448.09901,1299042048.9693387,10386118.504258603,3969653.0265773265,972960521.3221363,85.21422291604155,43090442.680616,73354674.86037864,743333574.9708546,10820745010.793592
SPS,2040,Copper,EV,5073237098.216655,5477217822.85362,71839866085.1012,564797118.9018724,59807396841781.484,354564.5992691754,952.7331199259479,75683.06650719348,94852694959.17097,1514270525.1668324,12004204.894316534,4551535.205133447,1122353648.4954603,99.10943617749138,49024071.1190422,83648911.85090528,855144906.574843,12342064621.604088
SPS,2045,Copper,EV,4448898021.468441,4799665813.738536,63077529421.98463,561181857.4439592,59343852236194.31,354423.4310455355,949.2882954218543,75408.985468996,86804561496.07881,1527912679.7812939,11952817.75958272,4500920.348761601,1116444316.2876437,93.56924428384622,48248372.76790304,82359449.87822114,849040730.4419827,12153910833.689154
SPS,2050,Copper,EV,3594421104.8900614,3871456095.9179034,51086713414.9346,501448501.781886,52988826181546.74,318646.2368597074,850.4873312996383,67586.30675515319,72499274548.6879,1390093209.819246,10696821.765456904,4006631.0241631623,999422733.1442065,81.13073642359342,42891604.744303346,73083058.31383125,758573627.1490986,10777801582.969154
SPS,2022,Copper,Battery Storage,118539955.72809732,127511053.00636892,1615742528.9464264,8550981.667862214,876663189515.8152,5134.011030080368,13.805809262713058,1100.3960467568738,1764114421.7833927,21829337.516536627,173352.98417539775,68665.69781735708,16375516.477416191,1.6320692880851635,775137.1227748512,1298257.847726818,12789703.756921707,189606432.13286695
SPS,2025,Copper,Battery Storage,206878164.1859017,222679497.63023525,2860858766.4691715,15961543.90778146,1653748549037.484,9669.470642434082,26.086839879815017,2078.052966868358,3259511927.9649334,41181310.78894942,327666.18191166344,128527.80343537925,30891093.45163908,3.0266428642965955,1434445.7201347472,2414862.155067432,23972511.103893496,355620268.66504675
SPS,2030,Copper,Battery Storage,389563749.16648847,419971786.9217497,5463133810.797554,33792380.946773045,3567649753607.9556,20907.59116715162,56.419705921480684,4491.01560479943,6589778781.69958,88943265.85691345,710297.8688047676,274388.27973952226,66674203.29735422,6.183199143331439,3006013.708635457,5106028.554721999,51155204.700016,754106908.2764922
SPS,2035,Copper,Battery Storage,631140033.9774878,681179850.5582429,8905921356.48811,61830542.07149349,6542813885453.6,38518.91727537964,103.88234298793121,8258.129435631488,11208345996.05052,163643647.25933498,1308365.8948938758,500067.33818860713,122566323.75743549,10.734653468234423,5428213.203621832,9240675.886665117,93639630.39923288,1363116906.8269076
SPS,2040,Copper,Battery Storage,804105010.051363,868135710.4416432,11386575301.350506,89520001.5649212,9479436207606.32,56198.27442313267,151.0076229718534,11995.720242579911,15034094751.919615,240010961.89408806,1902659.2115310694,721415.5757000786,177892374.10604572,15.708785659101315,7770285.60596809,13258301.909110827,135539950.21018258,1956209773.8540604
SPS,2045,Copper,Battery Storage,727872752.0490848,785260967.525767,10319952201.934898,91813518.9897953,9709094889546.633,57986.30512565532,155.31061416611834,12337.469979685266,14201870836.7045,249977860.08051363,1955569.742310497,736383.9910912416,182658580.4134983,15.308623172573498,7893792.057942568,13474617.568402542,138909368.13710025,1988470062.471067
SPS,2050,Copper,Battery Storage,586817882.0026189,632046051.4161592,8340312971.07677,81865462.93885976,8650848034293.194,52021.53681095668,138.8488326379827,11034.0030355601,11836084169.300081,226943791.32778287,1746341.3744219313,654114.4353862015,163163723.55233228,13.245239086938332,7002396.190447305,11931391.519944916,123843188.1620875,1759561974.7945242
