Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
SPS,2040,Dysprosium,Wind,137108299.44377595,42423977.5802672,1847.8047676323456,571.7467776349073,9.293533022329325e-05,5402395.40348448,159490642.63333282,14808845.182025341,265881.958718757,3.7967793346901915,183.65974078524619,136.38475222253376,163.45747006995262,1.9684868102509077,10.93152917439027,118650484.0950278,199426079.1569007,49290301.547635086,5350481.4402988115,375.24226222355435,290.95856030769295,205968072.26331553,0.020813040908057537,374.2681093651927,7527586.69248126,0.7558555733205291,39868458.397585645,13697571.441166516,10619987.392868182,67143.301825604,2264.1502993481367,122.84649220324692,307049.5179084304,3415.673090280396,1010276192.7767004
SPS,2045,Dysprosium,Wind,158181199.01441607,48958048.035102785,2131.8036535790807,659.8062652166792,0.00012543655428246396,6423693.509954755,192381048.52971822,16718454.419904117,322879.31787734845,4.5291195888093005,223.08947819752416,163.28149084524088,197.644280194052,2.387695274402655,13.236656387220368,144408974.78391317,242154640.8640253,56849584.78809408,6171042.3935568705,455.1177299906178,353.46159887007326,250086777.12891957,0.02512240362524459,432.8735946739215,8899661.900333734,0.8933358309220931,47445767.27640724,16613283.649929376,12901348.287215196,81612.14200242172,2704.002136492245,149.02499111474327,372040.2250462435,3976.2079921106947,1208973574.8104594
SPS,2050,Dysprosium,Wind,174519350.851854,54014985.52858766,2351.992474997361,727.9584725586235,0.0001361297275009319,7222160.922893144,219832040.581126,17987673.24735149,370494.08289757883,5.121565372836875,255.95578290667936,185.20124125516313,225.9217013847557,2.7375027216174574,15.158429723803845,166106267.9842786,277795392.5488239,62707747.2836355,6806947.248710921,521.6695011668179,405.8690247530872,286938761.41918033,0.028798328469416077,479.01596202691246,10018517.778355466,1.0054805729324774,53559208.40874055,19042637.70311189,14814219.32051052,94053.82894946323,3067.956148834522,170.87289097759418,426308.2432907749,4418.232804921696,1372260769.267362
SPS,2022,Dysprosium,EV,82613370.51646647,25456507.105927777,1113.378114432021,343.07664533578657,3.470012841790353e-05,3035154.9978772905,79484927.73414983,8789692.523326198,128904.97383742829,1.959338817714204,88.6355364671867,69.20420502238555,79.38358343801119,0.9589245528858321,5.368092277734165,57332916.89178964,96568476.41357803,29743940.140691392,3228725.1615135553,182.52795834046944,140.77725576206674,99883457.21102427,0.010225570781636205,235.64706801637942,4238847.378887273,0.4271306630154252,22159736.481662974,6662875.520817823,5138369.807886236,36864.98343485741,1218.3604390491687,59.80068714384592,151133.91075459588,1996.8906285282308,524655446.0991732
SPS,2025,Dysprosium,EV,142961979.8397962,44081396.54837551,1926.6946567473965,594.0837675102119,7.59585016053536e-05,5313841.811746946,142092493.04275265,15289462.303837193,231602.06131073908,3.481188706496251,159.4126578043075,123.3236122139362,142.67927339225028,1.7221677920596485,9.630723539565992,103034688.19013298,173584108.78402066,51459818.219129905,5585994.821410114,327.84870496396786,253.00809065616937,179502436.502354,0.018325241918497576,400.9282683519061,7377951.687709379,0.7428051107348486,38835150.97315135,11967561.88968303,9234795.25945945,64681.65788868446,2150.8298405440037,107.33561187529912,270784.3539201033,3468.3308930164308,930891484.3577284
SPS,2030,Dysprosium,EV,218096601.77250826,67345204.7626022,2939.2818829372745,907.6094701992836,0.00013129267788541745,8214072.957903375,229268112.93233523,23641736.516289633,376821.0131246783,5.561229884497711,259.60242671549076,198.03131185136053,232.23485454561217,2.7978937590971213,15.60615624088628,167730518.31394926,282579759.384642,78468722.33600624,8517818.58213669,532.9046241404574,411.80879437722695,292035167.4120139,0.029552074105681073,599.8301413226789,11443287.881418193,1.150659275519159,60358954.55896826,19452774.676624995,15031020.913627746,99489.10690201374,3370.3636331585253,174.27725045035737,438394.88374764,5333.214939749591,1483102780.5045998
SPS,2035,Dysprosium,EV,251805320.27676415,77851487.70121787,3393.573351924454,1049.2023560156285,0.0001590058270526258,9641027.046530554,278792792.63187027,27421980.410056368,461664.25767624914,6.691846353837259,318.64143280230303,239.4131079585427,284.1392458842404,3.422907272089869,19.046362393213933,205660600.7459887,346274819.47951233,90557669.64608908,9830073.736967495,652.218705578607,504.85410823995056,357738611.28548884,0.035920869701771156,686.4538590254634,13489331.197277313,1.3552524543669153,71102878.97460765,23808125.163035065,18427174.85040514,117482.03298630386,4013.0321787908824,213.3540385805726,534913.8572549935,6211.9067796998215,1783521132.2308283
SPS,2040,Dysprosium,EV,296453512.67942375,91728489.27836557,3995.2958087342213,1236.222324108943,0.00020094337985729018,11680978.472808635,344848280.0819719,32019463.378563985,574885.9911473381,8.209339443372752,397.1063423181432,294.8890697084519,353.42529498588203,4.256232714791254,23.63598874650546,256544300.6279063,431196083.1385807,106574752.17841572,11568730.878710125,811.3432023680161,629.1062437305959,445341082.7059962,0.0450016455004196,809.2369036397876,16276035.265830554,1.6342996062107626,86202983.95520842,29616683.930766225,22962377.769975994,145176.24213738737,4895.511885121878,265.61684654932327,663897.8713889213,7385.317226499729,2184404061.1696525
SPS,2045,Dysprosium,EV,325762453.79573965,100825470.79132512,4390.291599302862,1358.8220934347517,0.00025832728524844377,13229120.611507796,396194508.7236732,34430417.580814034,664946.020936622,9.327386060908584,459.4362432858634,336.2661267495176,407.0337441862441,4.917281423786746,27.259912629433213,297399578.8933639,498699532.5449722,117077505.75433883,12708804.36567821,937.2812281829963,727.9279616535644,515035179.19320184,0.05173772800559423,891.471080400064,18328193.974183593,1.8397589230456726,97711040.67036077,34213826.17609581,26569370.453018703,168074.15675115903,5568.691959227474,306.90592235303745,766189.2650765558,8188.705613453869,2489791459.151663
SPS,2050,Dysprosium,EV,328995842.4725991,101826562.97643532,4433.867889285407,1372.313785236304,0.00025662549262375295,13614885.144266335,414417238.20559204,33909533.15634189,698438.381411769,9.654939159413326,482.51605350400087,349.1328502902577,425.89718628403307,5.16061405095468,28.57597357085029,313135886.1279319,523687079.7450211,118213757.07872842,12832143.448993318,983.4273173198334,765.1255925511904,540923737.6277136,0.05428928247986025,903.0188298067018,18886448.297728933,1.8954856671599674,100967352.9416059,35898303.56035396,27927083.97169375,177305.9465438273,5783.569632410653,322.121704260872,803656.665979239,8329.04899542744,2586922800.672421
