Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
NZE,2045,Arsenic,Solar PV,8339506.6,2552574.498,112.3913003,34.40097625,5.57E-05,807429.4955,14852447.32,1278105.679,12225.54629,1.217868957,159.8091857,64.67584846,50.53338382,0.0077841,0.109999321,3163714.015,2371116.046,2966250.857,321984.9346,8.383421754,18.16984534,84711.45665,0.006346646,37.91567499,1548352.613,0.158413307,4395228.748,306027.5195,663199.3382,16030.61749,440.7288444,39.70263639,7236.137933,500.9216406,43686608.89
NZE,2050,Arsenic,Solar PV,10087290.25,3090205.768,135.9461323,41.64661808,6.36E-05,1019329.712,18942662.92,1568532.275,15555.79879,1.538751276,202.6333306,81.90195677,63.95859024,0.008590945,0.121492343,4088007.377,2950075.151,3583560.053,388996.384,10.50790094,23.31618893,107636.4351,0.008045075,48.30931959,1956971.887,0.200347723,5545351.994,383579.6604,851040.8742,19682.09838,551.0219177,50.50919148,9262.926859,626.7737836,54608326.64
NZE,2022,Boron,Wind,241737.9487,72987.25255,3.257895662,0.983647194,1.13E-07,20237.7729,133950.3905,19279.93403,73.79024728,0.010020572,0.117175089,0.356799743,0.22122114,5.57E-05,0.000853086,14189.03707,20831.231,87400.42949,9487.324239,0.098680672,0.184139051,894.0790555,1.80E-05,1.028878109,24475.29111,0.002482888,119443.3483,3602.018624,6721.075216,115.6508863,2.99858665,0.267243018,90.34623187,6.246234537,775520.2061
NZE,2030,Boron,Wind,565894.9331,170248.2397,7.626550395,2.294430841,7.84E-07,64398.16592,425388.1812,37749.93182,252.7834833,0.032918911,0.39355846,1.185741852,0.758527914,0.000188521,0.002870022,53105.14728,75440.3978,204452.2088,22193.0911,0.334713951,0.634734329,2766.425275,5.67E-05,2.71050974,74652.68038,0.007567047,377151.9708,12217.52069,23167.8025,384.7134357,9.271688078,0.911900652,279.3395763,15.92463253,2109753.786
NZE,2035,Boron,Wind,489219.7804,147163.2056,6.593201478,1.983314472,8.37E-07,63219.79022,423000.4601,32534.2669,259.9823457,0.032939882,0.389884461,1.19084992,0.765207479,0.000172914,0.002598472,68200.68139,76075.22704,176639.2046,19174.04075,0.336147901,0.646083103,2726.972358,5.45E-05,2.531177272,72534.23087,0.007357977,370608.7718,12269.84343,23582.03272,339.7854087,8.923769275,0.915220637,275.9892596,14.4118065,1977834.182
NZE,2040,Boron,Wind,402120.4034,120982.9978,5.419365578,1.630484532,7.46E-07,55474.01027,377125.0874,27785.78918,239.1853894,0.029368964,0.343364353,1.064448657,0.683704197,0.000138622,0.002073739,82084.42609,65906.997,145138.1158,15754.75576,0.299938379,0.584131913,2425.561587,5.57E-05,2.23855708,63666.36454,0.006464817,326458.1415,10948.15163,21320.81435,279.3471481,7.742496334,0.811455424,245.9951713,12.22934298,1717964.779
NZE,2045,Boron,Wind,368407.5626,110853.0012,4.965018554,1.493962847,6.70E-07,54248.70587,375905.9349,25656.03191,240.3767886,0.028849921,0.336417714,1.048351213,0.672943041,0.000127227,0.001905978,96785.84601,64298.55998,132893.105,14425.66266,0.296592561,0.58489672,2386.342596,5.62E-05,2.203190375,61954.15825,0.006297677,319277.8529,10826.03,21348.72981,272.5816017,7.563367014,0.796779642,244.4387159,11.5537732,1660033.374
NZE,2050,Boron,Wind,498759.4514,150096.3013,6.721767361,2.022843722,8.74E-07,76985.59394,545411.3268,34821.59791,344.1157972,0.040959376,0.477233723,1.49046652,0.955438903,0.000186116,0.002731409,144416.9472,92219.24878,179782.4408,19515.61065,0.422699566,0.842411256,3399.21115,8.01E-05,3.133565409,87627.80419,0.008914044,452440.8034,15429.11459,30748.01012,390.8975136,10.79631093,1.143728873,351.7224646,15.99772942,2332752.27
NZE,2022,Cadmium,Solar PV,1407300.542,426671.7467,18.96615057,5.750243387,3.56E-07,62100.21041,1072268.426,162845.6358,119.7558955,0.077975464,11.04828205,4.287125875,3.880840617,0.001177284,0.01620767,94614.64317,136962.8388,507603.5379,55101.06983,0.323953561,0.505037527,5544.624971,6.74E-05,3.951063412,125736.885,0.012927068,338293.5872,11826.8439,18433.86931,1574.57117,32.18473301,1.974184033,451.5642738,49.96506794,4427483.391
NZE,2030,Cadmium,Solar PV,1208284.851,366551.562,16.28402159,4.940005314,1.77E-06,99895.80387,2136727.674,169126.8337,255.0035362,0.160173968,24.55345852,9.181847627,8.622196087,0.002066414,0.029367435,221010.961,339439.8993,432772.0968,46977.26447,0.666861736,1.139825618,10145.3316,9.26E-05,4.005804061,218932.7805,0.022514778,521528.6136,24345.02274,41603.63407,3299.514156,60.12305382,4.304325974,742.7984325,72.10380885,5841701.601
NZE,2035,Cadmium,Solar PV,750042.4264,228288.0802,10.10830108,3.076632175,1.86E-06,84106.60616,1998254.278,130970.8963,260.8158672,0.150850651,23.39385378,8.710920267,8.223904705,0.001531793,0.022142837,248544.9862,330882.9878,266852.7771,28966.56714,0.605205393,1.112397873,9313.692,7.19E-05,3.028795059,196761.6834,0.020261883,449431.0602,22094.16272,40602.52135,2685.053703,51.97079875,4.057562789,671.8621765,60.79329797,4788784.163
NZE,2040,Cadmium,Solar PV,467945.3907,142593.8638,6.306487116,1.921733579,1.36E-06,57312.18125,1445234.076,91361.90979,204.7821716,0.109436155,16.96552794,6.325052658,5.970688839,0.000883473,0.013032278,216051.8195,237718.3166,165985.6778,18017.68225,0.42591078,0.825723189,6734.108598,6.03E-05,2.130880479,140705.2302,0.014502891,315071.6964,15548.74109,30138.89563,1770.966133,35.52402869,2.925614366,487.8706936,42.6830172,3352919.996
NZE,2045,Cadmium,Solar PV,266025.6565,81161.5584,3.585220431,1.093812089,7.81E-07,35369.68893,912067.1957,55439.74827,134.3605129,0.06878677,10.70554378,3.985109254,3.763067352,0.00045713,0.006903888,150688.6002,148300.9112,94121.93981,10216.97354,0.26199097,0.531977786,4248.397474,3.88E-05,1.334125046,88234.92074,0.009101858,195917.156,9564.554453,19417.1887,1069.267581,21.70919209,1.840465918,310.470053,26.39217562,2072311.098
NZE,2050,Cadmium,Solar PV,200293.7246,61155.87098,2.699352999,0.82419599,5.74E-07,28168.86501,731871.5577,42921.92072,108.722468,0.054830963,8.564044608,3.182513036,3.005523106,0.000318242,0.004888531,122934.0423,117906.5755,70727.70279,7677.547719,0.204416215,0.432152283,3399.069754,3.09E-05,1.062824567,70381.71384,0.007263683,155894.6262,7462.696049,15773.55793,832.0823769,17.02830066,1.476317895,250.9546792,20.88178665,1637778.901
NZE,2022,Cadmium,Other low emissions power generation,42008.97141,12736.47005,0.566153748,0.171649056,1.06E-08,1853.737624,32008.01271,4861.063756,3.574802849,0.002327626,0.329799464,0.127973907,0.115845989,3.51E-05,0.000483811,2824.317707,4088.442949,15152.34441,1644.808055,0.009670256,0.015075747,165.5111932,2.01E-06,0.117942191,3753.339851,0.000385883,10098.31603,353.0401165,550.2647555,47.00212449,0.960738299,0.058930867,13.47953056,1.491494565,132163.6833
NZE,2030,Cadmium,Other low emissions power generation,24327.88291,7380.232792,0.327866206,0.099463194,3.56E-08,2011.32491,43021.36257,3405.238263,5.134299386,0.003224979,0.494364937,0.184869415,0.173601264,4.16E-05,0.000591291,4449.88512,6834.360389,8713.532151,945.8509625,0.013426746,0.022949509,204.2684216,1.86E-06,0.080653773,4408.042561,0.000453318,10500.57611,490.1682432,837.6570618,66.43317092,1.210531285,0.086664281,14.95567314,1.451754541,117618.153
NZE,2035,Cadmium,Other low emissions power generation,15845.96675,4822.98761,0.213555657,0.064999271,3.93E-08,1776.90013,42216.63968,2766.990768,5.510194377,0.003186986,0.494236348,0.184033527,0.173744466,3.24E-05,0.000467806,5250.950413,6990.485659,5637.734727,611.9697284,0.012786029,0.023501364,196.7681408,1.52E-06,0.063988628,4156.936974,0.000428068,9495.022399,466.7780855,857.7997468,56.72648668,1.097974621,0.085723158,14.19427133,1.28436545,101171.4964
NZE,2040,Cadmium,Other low emissions power generation,13629.4774,4153.219334,0.183684091,0.055972823,3.96E-08,1669.286833,42094.19639,2661.026499,5.964529269,0.003187461,0.49414159,0.184224835,0.173903558,2.57E-05,0.000379581,6292.771443,6923.834465,4834.534305,524.7868618,0.012405168,0.02405019,196.1390854,1.76E-06,0.06206448,4098.210589,0.000422414,9176.845525,452.8759542,877.8319116,51.58153785,1.034680447,0.085212069,14.20982603,1.243194676,97657.86396
NZE,2045,Cadmium,Other low emissions power generation,8185.404815,2497.27872,0.110314475,0.033655757,2.40E-08,1088.298121,28063.60602,1705.838408,4.134169629,0.002116516,0.329401347,0.122618746,0.115786688,1.41E-05,0.000212427,4636.572315,4563.104959,2896.059686,314.3684168,0.008061261,0.016368547,130.7199223,1.19E-06,0.041050001,2714.920638,0.000280057,6028.220186,294.2939832,597.4519601,32.90054094,0.667975141,0.056629721,9.552924707,0.812066942,63763.41839
NZE,2050,Cadmium,Other low emissions power generation,7703.604793,2352.148884,0.103821269,0.031699846,2.21E-08,1083.417885,28148.90607,1650.843105,4.181633386,0.002108883,0.329386331,0.122404348,0.115597043,1.22E-05,0.00018802,4728.232397,4534.86829,2720.296261,295.2902969,0.007862162,0.016621242,130.7334521,1.19E-06,0.040877868,2706.988994,0.000279372,5995.94716,287.0267711,606.6753052,32.00316834,0.654934641,0.056781457,9.652103045,0.80314564,62991.49618
NZE,2022,Chromium,Wind,105733365.6,32255783.48,1424.96565,434.710306,2.05E-05,6999590.112,75533567.92,16801612.57,50126.31545,0.93519879,661.4292595,20.26798543,8.067962982,0.042329769,0.656191557,3248595.421,5178955.797,38230525.29,4149976.272,56.35738074,21587.90736,215261.7523,0.002373595,724.5475518,4352706.871,0.429804283,24711690.42,2057116.098,787958589.3,62876.85757,591.5275605,17.78829313,21774.32575,3293.800582,1107584359
NZE,2030,Chromium,Wind,170965125.8,52319787.67,2304.092282,705.1123382,0.000106957,9825032.823,173467557.7,33368239.51,122228.5636,1.701055629,1618.130664,33.94633851,19.27621741,0.10156204,1.544079162,8494610.242,13471460.73,61754076.22,6703456.826,137.3742936,52856.50415,440438.3517,0.004004926,1376.280455,7809875.238,0.764554532,36105084.54,5014294.977,1929262329,151824.995,1017.319208,41.91065053,41898.47671,6102.762652,2509371354
NZE,2035,Chromium,Wind,154175157.6,47277609.18,2077.814343,637.1590374,0.000124856,6331017.282,184891357.9,34153795.57,132885.6424,1.729059277,1745.942787,34.62051117,22.00329916,0.093840163,1.406023457,11066189.69,14680552.16,55652639.27,6041140.034,146.9240988,57042.82333,457827.5194,0.003580673,1350.965927,7501842.789,0.734987709,27481960.91,5362863.493,2082062974,144511.2032,873.0967471,45.00761942,42193.76279,5917.387191,2637514603
NZE,2040,Chromium,Wind,126431091.2,38804032.76,1703.908327,522.9608813,0.00010994,3283745.967,161422429.6,29605005.02,117203.3334,1.512511073,1527.425434,31.04354363,20.30909251,0.065553609,0.980540924,11568355.66,12635273.31,45626856.06,4952851.932,127.2698437,49905.49964,400025.5841,0.004183396,1146.352593,6325852.23,0.620477979,18711130.85,4645463.857,1821550669,113066.6036,638.0182056,38.457169,36244.61921,4993.574768,2286279987
NZE,2045,Chromium,Wind,106316632,32641514.76,1432.826315,439.9087958,8.62E-05,2331866.783,139448691.6,25435940.33,101438.7201,1.311463718,1318.186198,27.40034665,18.02809833,0.046683433,0.700209564,10678498.15,10781839.82,38364089.06,4164483.971,109.0175951,43066.77218,345665.2994,0.003776571,983.1358961,5391225.701,0.529206021,14985687.99,3979240.054,1571937126,91970.11407,508.1239477,32.62635096,31271.3202,4254.656669,1967070882
NZE,2050,Chromium,Wind,134347037.1,41252200.1,1810.591311,555.9547651,9.97E-05,2969276.766,177864516.9,32326560.84,129217.1993,1.675329028,1678.59196,35.29342909,23.14452668,0.051519724,0.774149893,13612727.08,13662575.82,48475802.1,5262135.719,137.8979639,54841.47918,440283.8304,0.004723664,1251.365101,6838103.157,0.671377433,19086258.68,5033399.517,2001713915,112829.6832,626.7793295,41.42548663,40021.6089,5399.492174,2503222488
NZE,2022,Chromium,Other low emissions power generation,248578860.6,75833260.96,3350.090444,1022.00277,4.81E-05,16456017.69,177579216.8,39500546.35,117846.834,2.198649863,1555.018426,47.6499797,18.96775946,0.099517173,1.5427046,7637439.173,12175711.27,89879863.02,9756583.151,132.4960519,50753.11265,506079.8057,0.005580317,1703.409363,10233202.25,1.010468723,58097118.3,4836274.462,1852488542,147823.3245,1390.679718,41.82022972,51191.38178,7743.716386,2603927875
NZE,2030,Chromium,Other low emissions power generation,738128472.1,225886564.6,9947.737046,3044.267013,0.000461776,42418805.78,748932524.8,144064747.3,527712.2015,7.344173769,6986.151759,146.5606442,83.2235512,0.438486115,6.666440229,36674811.01,58161971.22,266618362.7,28941647.14,593.1026984,228203.7957,1901557.912,0.017290953,5941.98252,33718521.54,3.300904003,155880860.3,21648823.83,8329438233,655492.4643,4392.195597,180.9459344,180893.3749,26348.19733,10834013279
NZE,2035,Chromium,Other low emissions power generation,539390790.7,165403476.2,7269.354799,2229.138095,0.000436816,22149433.62,646853211.2,119489048,464908.1788,6.049214837,6108.282785,121.1218798,76.97982685,0.328305291,4.919055159,38715710.76,51360768.9,194704007.9,21135281.14,514.0225384,199567.6481,1601736.308,0.012527192,4726.433175,26245635.02,2.571397415,96147244.88,18762291.06,7284218882,505580.8821,3054.579948,157.4617844,147617.3427,20702.32459,9227498837
NZE,2040,Chromium,Other low emissions power generation,415767421.5,127606686.7,5603.286065,1719.751804,0.000361536,10798566.88,530836099.8,97355772.89,385422.0291,4.973878046,5022.923779,102.0863932,66.78625443,0.215572409,3.224499351,38042425.79,41550974.15,150043475.2,16287405.71,418.5256509,164113.7532,1315480.267,0.013757059,3769.769423,20802503.92,2.040435838,61531372.95,15276563,5990151769,371818.4332,2098.116703,126.4660286,119190.08,16421.32236,7518409642
NZE,2045,Chromium,Other low emissions power generation,320088828.3,98274221.22,4313.828305,1324.438974,0.000259408,7020580.808,419839939,76580307.16,305402.8372,3.9484404,3968.679855,82.49457011,54.27742359,0.140550401,2.108129787,32149889.39,32461021.47,115503248,12538064.55,328.220652,129661.6755,1040698.888,0.011370169,2959.939673,16231431.39,1.59328726,45117600.32,11980348.35,4732650980,276895.5853,1529.815194,98.22856738,94148.95912,12809.54863,5922285176
NZE,2050,Chromium,Other low emissions power generation,250356354.4,76873674.73,3374.045678,1036.024398,0.000185732,5533261.636,331451388.8,60240702.71,240796.8768,3.121983759,3128.064249,65.76947609,43.12993758,0.096007255,1.442632076,25367382.85,25460276.23,90334892.04,9806015.403,256.9735238,102197.3621,820471.0508,0.008802571,2331.924928,12742838.36,1.251115099,35567335.51,9379764.383,3730203578,210258.6613,1168.006317,77.196595,74580.46205,10061.97982,4664767233
NZE,2022,Cobalt,Low emissions power generation,68815.02796,20633.63744,0.927418233,0.278078964,3.96E-08,2187.408903,19527.54078,4604.745482,22.35226312,0.000863043,0.049706066,0.028384432,0.02455964,1.71E-05,0.000209303,2373.642749,4840.796664,24904.8906,2703.416442,0.019360736,0.02287323,145.9613546,8.18E-06,0.399675073,5352.886756,0.000541167,18572.21424,706.7106402,834.8728882,24.1114149,1.188030357,0.083115673,16.01434279,1.792559773,176267.4622
NZE,2030,Cobalt,Low emissions power generation,172570.0375,51424.07664,2.325721632,0.693040866,2.51E-07,6355.913154,55274.22794,8444.000379,69.89998677,0.002465597,0.154883459,0.082695299,0.077199041,5.60E-05,0.00070124,8016.738799,15850.20133,62466.87407,6780.71455,0.060612801,0.072578848,398.2496843,2.54E-05,1.056005859,13957.90849,0.001403446,52554.64071,2212.476846,2649.127932,75.03758219,3.551807008,0.260860079,45.24451031,4.655001903,459149.0579
NZE,2035,Cobalt,Low emissions power generation,142315.4653,42362.65508,1.917981598,0.570920337,2.33E-07,5532.236756,48831.00256,6663.052891,62.96454641,0.002205222,0.136467138,0.074774164,0.069819523,4.93E-05,0.000615313,9442.470823,13891.47088,51512.25597,5591.62246,0.054207512,0.066254583,341.4561333,2.24E-05,0.87473844,11224.21451,0.001125527,45078.1016,1978.668751,2418.292238,59.666774,3.095635218,0.231579031,39.57342509,3.880248699,387348.3892
NZE,2040,Cobalt,Low emissions power generation,98701.07215,29371.05724,1.330191625,0.39583293,1.69E-07,4000.920603,36268.37117,4781.73565,47.42775485,0.001657136,0.099008479,0.056859717,0.052324868,3.57E-05,0.000444536,10583.61545,9764.885161,35722.80378,3877.720295,0.040125482,0.050454324,247.2211928,1.81E-05,0.613881468,7597.297474,0.000760694,32243.05863,1464.650572,1841.582799,41.59367833,2.23465428,0.168668482,29.03971053,2.719648033,276586.3802
NZE,2045,Cobalt,Low emissions power generation,65728.99595,19552.77559,0.885827864,0.263512219,1.10E-07,2862.377222,27082.57811,3317.939326,35.5175224,0.001219298,0.070649567,0.04230781,0.038374778,2.53E-05,0.000315485,11837.10831,6882.202692,23780.30135,2581.375069,0.029314448,0.038346883,177.6181595,1.30E-05,0.43030742,5182.902668,0.000519313,22799.17429,1070.030083,1399.661204,30.14225477,1.599701335,0.121805672,21.28288037,1.854852454,194343.6511
NZE,2050,Cobalt,Low emissions power generation,51945.72189,15447.69618,0.70007106,0.208188176,8.72E-08,2502.829812,25608.30383,2783.245193,31.43792309,0.001097573,0.060782343,0.038358251,0.034070021,2.18E-05,0.000269783,12588.77522,6194.946748,18774.56109,2038.002668,0.025787653,0.035469893,153.8022111,1.10E-05,0.36139506,4257.606091,0.000427099,19498.36923,941.2973591,1294.651073,27.15124528,1.398764673,0.110419758,19.19501724,1.515090087,164109.0537
NZE,2022,Cobalt,Electric vehicles,258000137.2,77359283.99,3477.060728,1042.568941,0.000148313,8200996.406,73212325.12,17264033.76,83802.72627,3.23570672,186.3571413,106.4184307,92.07858801,0.06416561,0.784714768,8899221.186,18149032.86,93372993.99,10135603.13,72.58694318,85.7559269,547235.8382,0.030678129,1498.455015,20068952.35,2.028934944,69630631.05,2649587.561,3130091.29,90398.10834,4454.143292,311.6158745,60040.70271,6720.634738,660858983.5
NZE,2030,Cobalt,Electric vehicles,795764787.8,237129631.8,10724.50008,3195.789522,0.001156438,29308748.82,254883668.8,38937455.59,322326.8011,11.36950068,714.2074315,381.3292737,355.9846153,0.258311515,3.2335972,36967242.65,73089351.31,288050808.3,31267617.22,279.5012007,334.6797207,1836431.632,0.117103038,4869.514378,64363502.81,6.4716499,242342953.2,10202299.27,12215809.64,346017.5737,16378.29482,1202.892855,208634.0635,21465.40996,2117254293
NZE,2035,Cobalt,Electric vehicles,750705263.3,223460381.3,10117.23411,3011.569409,0.001227316,29182206.18,257580513.5,35147191.24,332134.0818,11.63241112,719.8556995,394.4290853,368.2936588,0.259979687,3.245736692,49808448.65,73276648.33,271723959.2,29495462.09,285.9412693,349.48882,1801159.951,0.118227507,4614.191081,59207036.23,5.937086339,237784193.4,10437355.09,12756341.75,314738.5366,16329.284,1221.565043,208747.3659,20468.07151,2043238757
NZE,2040,Cobalt,Electric vehicles,754587309.5,224546973.7,10169.55234,3026.213386,0.001293637,30587751.97,277278169.6,36557222.33,362593.6491,12.66910077,756.937492,434.7026797,400.0329549,0.272800335,3.398555564,80913628.73,74654289.57,273107209.5,29645863.62,306.7664685,385.7323105,1890050.135,0.138399508,4693.233365,58082694.91,5.815641271,246503936.9,11197514.99,14079229.12,317991.0931,17084.33073,1289.500647,222013.769,20792.19453,2114552233
NZE,2045,Cobalt,Electric vehicles,737908528.9,219509817,9944.772878,2958.327764,0.001235742,32134563.06,304043369,37248944.57,398738.5221,13.68848601,793.1494695,474.9698927,430.8155914,0.284475282,3.541805765,132889648.7,77263253.31,266970260.7,28979884.02,329.0995214,430.5024219,1994035.553,0.146286992,4830.85905,58186011.03,5.830087055,255955608.5,12012724.57,15713338.15,338392.9201,17959.09464,1367.454996,238932.8898,20823.55627,2181804782
NZE,2050,Cobalt,Electric vehicles,661407157.4,196690246,8913.766006,2650.789033,0.001110327,31867678.25,326061797.4,35438111.64,400288.3508,13.97502475,773.9208372,488.4025277,433.8019589,0.276941333,3.435057176,160288580.6,78878143.75,239050082.1,25949192.78,328.3453859,451.6260485,1958311.09,0.139611333,4601.520018,54210646.02,5.438108741,248266084.3,11985218.18,16484350.49,345707.5445,17809.99345,1405.937111,244403.6068,19291.12526,2089544600
NZE,2022,Cobalt,Grid battery storage,10546102.77,3162164.827,142.129536,42.61640835,6.06E-06,335226.7633,2992652.303,705690.6103,3425.549201,0.132263866,7.617598909,4.34999655,3.763836185,0.002622856,0.032076272,363767.6407,741866.1391,3816746.771,414306.4163,2.967088975,3.505388904,22369.00124,0.00125401,61.25136503,820345.432,0.082935446,2846245.738,108305.4568,127946.6933,3695.144317,182.0691005,12.73771818,2454.244513,274.7149882,27013500.2
NZE,2030,Cobalt,Grid battery storage,22329878.46,6654071.578,300.9391558,89.67673955,3.25E-05,822429.9556,7152265.887,1092620.161,9044.781075,0.319038455,20.04130541,10.70044373,9.989249734,0.007248454,0.090737657,1037334.208,2050953.192,8082965.771,877397.5715,7.843056059,9.391415154,51531.92976,0.003286017,136.6429703,1806098.004,0.18160034,6800362.085,286285.7295,342786.6484,9709.565548,459.5897409,33.75425965,5854.460202,602.3387853,59412067.18
NZE,2035,Cobalt,Grid battery storage,16875967.46,5023423.048,227.4369477,67.70053419,2.76E-05,656020.3929,5790448.763,790114.156,7466.424214,0.261498355,16.18246461,8.866825282,8.279296956,0.005844383,0.07296465,1119701.432,1647270.098,6108395.554,663062.4329,6.428002828,7.856561344,40490.34714,0.002657772,103.7277109,1330983.098,0.133466596,5345424.505,234633.3154,286764.485,7075.369737,367.0847654,27.46096627,4692.672245,460.1253324,45932315.2
NZE,2040,Cobalt,Grid battery storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZE,2045,Cobalt,Grid battery storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
