Scenario,Year,Metal,Technology,"Climate change, long term","Climate change, short term",Fossil and nuclear energy use,Freshwater acidification,Freshwater ecotoxicity,Freshwater eutrophication,Human toxicity cancer,Human toxicity non-cancer,Ionizing radiations,"Land occupation, biodiversity","Land transformation, biodiversity",Marine eutrophication,Mineral resources use,Ozone layer depletion,Particulate matter formation,Photochemical ozone formation,Terrestrial acidification,Water scarcity
NZE,2040,Lead,Rest of the economy,12006970197968.078,12981328290503.055,150766993420285.94,388389984369.7523,2.2364164045447012e+16,1038236542.3165336,8707942.657063192,111386539.3978008,117725191717911.5,1997809990069.4385,6859519778.883396,4781032318.050381,3899896881630.726,700319.3334321777,37061221247.081726,56162133690.463745,445309386742.5653,9883306693246.572
NZE,2045,Lead,Rest of the economy,12828680122807.684,13874516288560.467,156982886085651.84,433572843744.6165,2.5045160884714344e+16,1180985069.3477604,9728576.243166044,124450022.12896888,115119449621972.3,2486666286815.788,7533915282.600521,5362910761.678608,4370354007681.524,804146.7574122167,41594635326.826485,62521948402.64306,496976827630.45013,10930084078440.18
NZE,2050,Lead,Rest of the economy,13871625633770.889,15006573140750.004,167334355114052.4,481495110113.07776,2.7915053128741812e+16,1321635748.4170613,10809754.713071845,138256633.3909225,119791449178846.45,2852117817448.8115,8328448825.342362,5973719696.314382,4862753555074.821,891459.0860079818,46303678209.55336,69385631686.18866,551725108374.0757,12111050787108.705
NZE,2022,Lithium,Rest of the economy,378863596.3355023,406210276.54832083,5453198650.606588,732970.1200369659,66684081412.54067,9679.44643020023,1.932670004423447,20.370996572283527,1033213465.7282441,5635524.609751176,27224.542855187028,36202.91992672838,17732875.82408505,8.341242563344535,177391.26479371218,596327.4777381727,1177976.0321409383,305711550.5786422
NZE,2030,Lithium,Rest of the economy,371154830.0507461,395763920.29696494,5754118513.579937,787087.2466192914,62265858902.10555,11626.661202262616,2.245672221118866,22.468326463581604,1443529144.4336913,7580114.379058892,36940.15276736326,39257.933990679696,21289891.247303333,9.811684920727721,139649.59762290458,593068.6222666927,1145999.7371982483,358181986.17878586
NZE,2035,Lithium,Rest of the economy,384273015.3968041,409423639.9625898,6033968620.197964,837459.1718559323,65446889285.82779,12939.774816765455,2.399160118779466,24.732382068763084,1535489564.8350983,10889638.111404093,39609.2266902604,42256.4776280223,23264708.753885437,10.626365956461589,139201.82635746093,620900.4687703055,1200356.7146973289,385838916.2133641
NZE,2040,Lithium,Rest of the economy,401898197.25445884,428157632.6769882,6319233981.552059,890982.9035079157,70353652621.12306,14213.370829819334,2.5378528276508865,27.235986737916505,1618641287.0353358,15695659.55320327,39261.97311926565,45364.72379700836,24967091.84588503,12.023592577572833,149105.1883668641,656999.3355314133,1277249.1506449077,410476254.97442746
NZE,2045,Lithium,Rest of the economy,384782394.98546183,409901255.0026722,6042883674.775053,869025.2503863615,69441526588.81702,14096.232310973566,2.47021271616055,26.9827092204928,1583024859.9061987,18278585.62501366,36180.76850907235,44454.31545091634,24455352.71412849,11.83418549489124,147041.5364621312,638701.554303406,1245937.2864131932,399574547.7904194
NZE,2050,Lithium,Rest of the economy,348376474.4162977,371123445.6957097,5471824600.011258,798778.7909621224,64834818560.11831,13017.351110175532,2.2632355897876852,24.986464386500046,1494476090.9545147,17697826.2317495,32475.303751679006,40887.78415835378,22458137.88564956,10.824617366983714,135647.8215024089,585024.3591779959,1144940.5817679842,366375176.3791691
NZE,2022,Magnesium,Rest of the economy,19620465825.475273,21884165940.23933,208747309065.2127,22028756.99369258,6407283142161.404,144687.20071737454,1501.9157338811194,645.1570048672125,77745896872.23262,196441222.33382532,1030337.7349385256,1573178.713719792,238010811.0583097,214.0563448883861,68459914.6031646,35573084.71318227,58527782.53030606,1568218464.5086083
NZE,2030,Magnesium,Rest of the economy,18396670934.65646,20647101851.400867,199042486025.36212,19324921.221467167,6665454652414.08,164869.23203807021,1820.884489358512,625.024208967706,105254295358.51085,252076939.3291365,1448061.6177457848,1622434.216145568,284389997.9259894,245.78788718070288,76563169.6609947,35163113.78525903,51573732.273363754,1530635377.8008575
NZE,2035,Magnesium,Rest of the economy,19277185857.10176,21705071758.839523,206238026021.0786,19262600.87651028,7332952103393.03,191830.63869136764,2052.2995775591485,705.9241819400606,112268754775.26038,357981164.9064061,1645750.4206720581,1777613.2679049731,322299021.0981334,261.74420870020595,84747586.45409761,37727399.45701184,53361534.45035096,1597500057.8207932
NZE,2040,Magnesium,Rest of the economy,21003379712.17503,23673418842.391693,221522785574.05914,20286954.218534287,8191590110490.304,224893.44882501062,2291.582261415772,826.3352736285296,116518304620.0134,511278781.8728765,1768909.307810677,1983312.6408485766,364486952.9264373,319.1942919482267,94315933.6489033,41607578.43528997,58242656.54877849,1713626905.337764
NZE,2045,Magnesium,Rest of the economy,23130284652.7779,26086245054.74875,241266743050.9432,22358859.381123617,9130692529490.275,255397.87549005437,2559.0671212950338,948.0434151418555,123763587642.30655,628104230.6640943,1912841.8944378817,2221384.876811737,411808177.73512983,377.15980518017386,105355713.59802005,46263099.99667646,64840328.207779385,1884896498.4468591
NZE,2050,Magnesium,Rest of the economy,25544801021.398,28820881621.40354,264933223255.59625,24851259.07500258,10127134714718.73,283631.2844963473,2843.4735747863087,1062.1586842602437,133242957458.80501,705744660.6244528,2086276.7967499583,2474521.2657490177,458476039.524677,440.25475222939275,117100602.42439887,51337423.122927554,72100619.1352075,2086441964.2890358
NZE,2022,Manganese,Rest of the economy,9826630189.792732,10500103086.646284,143037806814.40924,299691212.85988486,4602229624619.381,89231.83630865962,240.43082229395108,1727.7007065577602,110717716589.1882,444608864.6530571,3076417.6595978183,1057103.1096625996,7040025721.941878,197.23975393150303,32052022.680887718,28270383.759780623,393853354.28356373,4059155696.2832184
NZE,2030,Manganese,Rest of the economy,6963649450.28429,7400611483.798319,115654252624.37817,354374861.19820964,4741904923541.102,109548.4082488273,286.7853776608716,1994.5485412687658,124404258772.75438,584725405.7832472,3907561.7376032034,991291.92041145,8537665956.73618,204.5943481862385,33897189.548717625,25620093.87188078,458663945.6502859,4630384815.2247095
NZE,2035,Manganese,Rest of the economy,6259396159.80643,6648043152.649641,106971216767.4102,396882522.1021903,5223416615302.525,140120.22669408747,321.11148701663484,2287.455781778255,123171085666.20346,817101020.5558568,4413041.228735432,1061166.6002500283,9632619458.709845,220.04117719543618,36663938.34715766,26396430.065015975,512010354.9250401,5118575079.821912
NZE,2040,Manganese,Rest of the economy,6290568225.423625,6676354725.729249,106671235096.52043,442254749.5867047,5895596414981.523,181348.56288854178,358.3682772899351,2650.116905224527,120343877680.56117,1149841441.54344,4840988.853207922,1196169.7054916336,10767788682.02908,343.52835061348173,40907521.252748765,28725912.159043185,570728441.974303,5671573658.337576
NZE,2045,Manganese,Rest of the economy,6546812795.974718,6942658524.309832,109364485543.20853,493764855.383044,6661180712362.117,216669.7346085377,400.50275389102774,3007.799391660519,120372000433.00116,1435699200.3805554,5346041.500675783,1355503.549698787,12042432787.064049,408.4851549347778,45890069.2918405,31881679.406825107,637250330.187659,6328545117.473345
NZE,2050,Manganese,Rest of the economy,6994910576.841035,7414742527.787781,115729977687.18118,548489033.597427,7473468876645.623,246233.1490102372,444.6328931813572,3348.7935208209565,124110735380.11327,1632378849.002172,5923114.392009329,1517803.036951057,13385884738.441006,451.9272204626713,51086653.85155511,35347919.94925073,707758561.723782,7037836724.394463
NZE,2022,Molybdenum,Rest of the economy,647021442.4121505,699216948.2879783,8428233447.48325,7042052.032455271,8767760268446.567,18377.56445692599,19.479265174044095,133.11775376118638,7331378618.184806,259217986.25443587,2091783.7469706172,743233.744418643,86285709.71583799,8.41735227064725,1517106.1726279757,11445503.874101512,13001420.187419778,1367457830.2556033
NZE,2030,Molybdenum,Rest of the economy,426806690.5732087,461928032.3182187,6053381977.28495,7950223.108591376,10581727805858.98,22203.463182025625,23.273384950915293,153.51028019713962,8337901128.304084,315894178.42027295,2554321.9040621184,885054.1697756075,103862622.29758644,8.2247131749324,1494053.9010130572,13371633.632597037,14555645.40833325,1613251358.9196765
NZE,2035,Molybdenum,Rest of the economy,378455007.081446,410714347.59565973,5301870258.579469,8763827.149928618,11920970024237.848,25723.369433953787,26.014388508139376,172.5764764614143,8116496392.472454,361510177.89370483,2880808.5732015786,994819.2645930257,116904590.2879777,8.55139158192447,1588891.3591779186,14943770.365738178,16075358.843604688,1792228520.3141067
NZE,2040,Molybdenum,Rest of the economy,391158538.8718279,424778775.8693984,5320193453.815514,9690897.158181977,13310097850304.236,29571.241200194367,28.901130827284515,193.98793474265065,7724959811.335839,410535469.50732785,3207670.5993740004,1110897.4363569694,130552049.50837845,11.67711129746065,1760112.3173031518,16654720.432436556,17842543.608999245,1984444553.746384
NZE,2045,Molybdenum,Rest of the economy,413821929.5561082,449619881.3138855,5474122010.287452,10766246.558762416,14866177852569.695,33396.29428717831,32.14229073879644,214.49589767443612,7631772411.071171,462566393.70355725,3574539.1544443322,1241022.7810958256,146053094.48764318,13.580953795573157,1964176.6437336009,18586457.21205588,19855909.449858543,2206663953.351886
NZE,2050,Molybdenum,Rest of the economy,446879747.17647827,485640046.30621445,5817186210.988452,11920087.572817069,16515403331265.412,37235.723526828355,35.5794689311379,234.96138496211495,7777960235.888765,514498123.25895023,3966006.966517954,1378757.469834684,162245259.4087948,15.102890033324323,2178959.8597985087,20638728.598737545,21997078.56859,2445024852.8724675
NZE,2022,Neodymium,Rest of the economy,1111063168.4950142,1206071174.6879594,14262046182.869085,5209201.95507863,852424906344.3302,215805.28364637628,40.93913644616772,302.73283421460496,128993607889.96011,439509779.6513908,3040222.230145217,57501183.22309735,45660603322.30958,40.86647258360889,946730.6368366217,2984352.394748772,9025203.02887101,576212740.6450976
NZE,2030,Neodymium,Rest of the economy,1055676590.2744998,1146398921.7162068,14107074823.577545,5772663.189955996,981153446184.1361,262022.39517386953,49.40173692717312,360.45182219416404,156270357163.88882,537034034.7869264,3701838.825488595,69811026.51590726,55446838570.31356,48.14820664308905,886508.7256394306,3192485.375577517,9707007.85095227,677238049.1546627
NZE,2035,Neodymium,Rest of the economy,1105024295.788548,1201318207.9693818,14707380101.367683,6362806.928962453,1097909901315.6912,296531.32634632057,55.544732113385336,407.10538486242376,175388411591.0511,617314223.3209646,4173492.377352508,78732867.17894846,62534907873.97097,53.20734311133373,943511.1545131445,3493062.0120871593,10657762.211997526,754710310.2917864
NZE,2040,Neodymium,Rest of the economy,1185615476.3184571,1289721340.3503356,15617501732.407936,7061906.777885826,1227348910107.3386,332915.2217423046,61.96269049442455,457.8042610578631,195160433502.71866,711484577.6433116,4652743.268064421,87923695.40952665,69834680313.97171,61.627482974553146,1051600.2030101633,3866271.7864651345,11848558.301089266,838481033.4520624
NZE,2045,Neodymium,Rest of the economy,1283713878.172677,1397134653.9437807,16759353334.128548,7869150.35401157,1373276771144.8037,372837.5850413032,69.20558657399513,512.9631845158815,217732547278.08005,807056773.8030163,5193363.6959401835,98224587.77488151,78015955747.71512,70.00042335133318,1180551.6491756947,4304900.530468287,13217928.111046236,936091399.9750614
NZE,2050,Neodymium,Rest of the economy,1401494311.6219482,1526021963.372646,18245081444.408684,8725325.346222587,1530845572242.684,414646.72035985754,76.89111112977234,570.513166975595,241989628037.08188,900564282.1053363,5770281.503594716,109135242.61435935,86684318727.86336,78.77691255580697,1311590.4799434585,4694059.178358948,14613290.847984418,1042076677.7203567
NZE,2022,Nickel,Rest of the economy,46633335733.09254,50863022459.57431,778553317685.6934,16329129927.476618,63815309430692.98,11763539.727839544,948.0060473738931,13036.872024998032,1775393032996.0498,1583591901.8120415,13016886.090211015,12768585.033688772,20777908366.63956,898.8479918047738,789254758.5342774,155252561.53641894,12212405389.93818,190420640380.68164
NZE,2030,Nickel,Rest of the economy,49978257245.70553,54598162292.64141,864031753217.7699,19773616760.57675,76473200728814.4,14259549.264737045,1137.4486836032897,15747.662836232135,2139860927968.3667,2156517533.331177,15900018.377811622,15178462.303393804,25092966662.709564,1052.5348011901945,950311388.3956237,177507456.00610816,14772204927.032064,229967782259.72455
NZE,2035,Nickel,Rest of the economy,51402908595.73021,56231627435.79758,896388511980.52,21594951389.704365,83643254277706.73,15632477.305240639,1240.9727886986748,17405.336232189755,2312286332920.879,3002882660.788753,17365822.460795444,16576153.142358648,27411407472.4556,1118.3423682272753,1036384391.4706404,190358802.08641177,16130304824.209866,251048046517.06137
NZE,2040,Nickel,Rest of the economy,52911842359.13571,57931177709.63823,924303161096.8317,23181542645.04664,90228857375694.73,16936880.562674895,1340.544512996197,19093.262382499826,2466684063332.022,4213351020.0744805,18509397.360129796,17917947.328278586,29581782646.26866,1442.3582853113762,1112810865.639242,203260174.03192383,17316129987.601288,270831968035.1347
NZE,2045,Nickel,Rest of the economy,52158347279.73275,57119437674.50239,904126828284.5865,23684968173.607853,92038704825375.66,17321781.127892908,1377.7964636267889,19791.403170885143,2499492113251.2505,4990255975.216881,18837643.327122398,18327306.98013566,30214168013.218613,1537.513209897651,1137370180.5629902,206315744.49724075,17691170937.07565,276449316525.4545
NZE,2050,Nickel,Rest of the economy,51071478324.900795,55936225415.708595,880987267086.2822,23541181161.496098,91758102034428.69,17178288.445098937,1384.8745495812634,19877.73705176686,2473251771475.313,5249532899.217784,18870773.88988153,18245444.56188867,29936214625.497513,1553.9093595927238,1130784936.7267697,205129498.92717728,17584689248.071922,273902178574.88513
NZE,2022,Niobium,Rest of the economy,817901178.2191652,869910336.6997737,10152967090.386505,3271824.070483688,258349486267.693,9250.39450341282,187.71970954668438,87.77957906777593,5737245491.523053,63954898.22986199,505141.2384092147,72691.12633575582,2440589477.4833775,13.041151069951274,722345.6889503263,2300424.5589699796,5335415.310963729,666341883.8399482
NZE,2030,Niobium,Rest of the economy,708241696.2988223,751355762.904236,8463938284.309001,3436994.006402882,274697342087.0313,11656.511882405051,227.79854762133002,103.2863279915112,5513482314.7964525,74197985.79116166,644224.2880489472,76379.33194843814,2963182857.7355895,12.091989572438175,703676.9870352162,2306243.068147583,5682268.725014711,622935347.3397049
NZE,2035,Niobium,Rest of the economy,710249294.691208,752658312.2876346,8254669708.041162,3747666.644405364,303190816849.86865,14149.188741423946,256.8300257425381,117.83691209965104,4962907871.311307,87314558.50359361,738845.3412775577,84528.15164796037,3341977121.247572,12.385693552504238,750664.2042576274,2481456.8909315057,6231238.778589908,570378667.5471392
NZE,2040,Niobium,Rest of the economy,760076596.8386272,804957179.4125532,8739695646.531471,4162775.670082993,339568357251.523,17224.32054341952,286.7548437800486,133.98987786175383,4637612243.15843,110307584.46030697,823339.5487277096,95396.9862706766,3732256550.8924375,15.567274461111966,837134.5761002442,2754549.6313772607,6940595.954229008,556354047.6204706
NZE,2045,Niobium,Rest of the economy,817854421.7527894,865990156.7164664,9310540386.325394,4639038.241045693,380329656150.45386,20486.062884985367,320.33959056248864,150.1584196256676,4571677281.115423,138171467.28977993,915672.003837893,107714.10024577336,4169813828.1402144,17.54037052743363,939515.9875343977,3071693.770657891,7746044.249740442,573795941.6561188
NZE,2050,Niobium,Rest of the economy,887590159.0448778,939796323.926691,10065620449.106941,5145667.957440948,423373223276.3529,23470.76128697703,355.898376196762,166.23111006696868,4692290475.752109,161536111.2761936,1014784.786962845,120434.84166435561,4633211075.135859,19.317551016639957,1046422.7197272674,3410666.0362327923,8596457.827252245,603049909.488936
NZE,2022,PGMs,Rest of the economy,4730372062.731647,5045950260.41664,79954529539.05844,980597262.6856929,68168210977704.555,77541.10411489446,35.048118288331814,444.41893378874556,21794220016.366318,185088417.98011068,21319973.145303592,3905043.7897644117,96549814.66174811,101.42971450449254,52760249.013074525,93773460.02728882,801776991.1281972,2887834839.215273
NZE,2030,PGMs,Rest of the economy,3156895878.169376,3463144015.439061,65401391852.49486,1187942537.3436928,82235385961696.86,83375.6556672611,40.35067539120221,373.51197500138255,19158440077.92544,251397996.7499205,25948433.72618247,4668404.660899505,117591779.98087293,100.34576580097443,62142527.508517966,109238196.06723988,960930020.9439421,3062811909.0881634
NZE,2035,PGMs,Rest of the economy,2609988235.1251054,2903955851.0589314,58556593913.66312,1338472998.3833535,92626383777100.02,101938.89707629838,45.671577286743855,399.49400284584925,16664869059.25697,397930142.1638181,29313541.919958435,5247413.10755406,134797355.80305138,89.43972228681403,69460576.47526133,121403733.63195641,1080263340.2266345,2991767842.3911495
NZE,2040,PGMs,Rest of the economy,2568466037.7317133,2854638520.8352466,56168761857.29622,1493896001.6242797,103450052155782.6,135935.24480891903,51.51086975841298,470.38059420017424,15262425959.188719,714736057.8149154,32734474.89647395,5863657.939537905,152505608.82932764,95.19832037068129,77347865.78534216,134705329.09764063,1205548982.3699124,2912109713.370043
NZE,2045,PGMs,Rest of the economy,2600486472.700256,2882448139.412,54423560224.098434,1668906035.5765216,115669897952423.2,178363.7021590546,59.26699227526869,567.9545050279836,16573995797.654795,1133478341.637921,36598030.352868795,6565812.902802313,175575207.89977223,103.89607902343057,86330731.36028686,150044856.7062027,1346734348.5315635,2959791748.318487
NZE,2050,PGMs,Rest of the economy,2624785996.4723706,2902158891.127809,53128950504.283745,1855125061.4190125,128778665210449.27,216171.42248170043,69.46977786623313,707.1079510754519,25329142263.105602,1438491963.4806721,40798138.26571776,7317429.691114629,202588085.59051472,113.4384083539764,95885332.76725411,166440053.88556305,1497184782.7767267,3217376050.464235
NZE,2022,Praseodymium,Rest of the economy,1396165618.3908672,1513572297.6290145,18216075546.324337,6347822.762007117,1058802497475.0752,251532.38452427508,47.22125937934958,378.2172398927067,142020705540.6893,484735145.7016785,3353107.791337,63154423.05482629,50187002916.35921,49.26492610212744,1195188.2130771838,4390731.343906805,11326649.89446526,667142915.447309
NZE,2030,Praseodymium,Rest of the economy,1336899447.6032472,1449079862.748404,18226840700.993645,7056648.920042014,1219347196176.1118,305498.5141745658,56.955451470119655,450.66072792885666,172107487110.21304,594583015.228082,4083930.1535804523,76672908.76288114,60943247713.03228,58.0754893707018,1130281.4446892987,4811158.367308031,12265031.195482058,783088661.2718642
NZE,2035,Praseodymium,Rest of the economy,1397461131.4008605,1516204405.7270732,19017436257.374104,7782153.8912483975,1364560084776.8213,346178.1839904076,64.02440205809094,509.04280311856456,193143455562.81793,691508909.4454565,4603610.959589547,86471605.65379612,68733941965.12709,64.1435291963639,1206038.089556668,5295214.571414548,13485049.1642108,872407585.3926921
NZE,2040,Praseodymium,Rest of the economy,1483317575.7636607,1610617091.9248598,19997963292.18352,8631658.287984598,1525472307953.4426,389794.31867803424,71.43779019107265,572.6477848592488,214934257283.9611,816961251.9008827,5130391.712434438,96566368.60506158,76757397146.76648,74.06933620419697,1343901.2835677655,5867277.184408111,14985218.287581483,969281940.5507097
NZE,2045,Praseodymium,Rest of the economy,1593955395.9770768,1731832645.3758454,21365865439.214478,9632950.585829217,1711581652347.4258,437112.7269589191,79.8611568277489,642.9872728528833,240196406886.83374,935113101.096883,5728781.44527615,107880518.86604165,85749878499.65813,84.04831234760466,1509788.1481888841,6539659.175445606,16738042.121237943,1083942381.194771
NZE,2050,Praseodymium,Rest of the economy,1728785681.0770009,1879383769.3772316,23189647292.421814,10694686.658373337,1914925947870.41,486426.68966155156,88.82478474073098,716.974238665006,267574723963.3937,1046286055.8941833,6369636.71748082,119857632.95859247,95277759366.55275,94.53383420008858,1673869.943148985,7018304.754047923,18437808.01568616,1209439161.445205
NZE,2022,Selenium,Rest of the economy,179932427.6616186,193163223.19766805,2573499791.750565,15781332.633090688,1122776407982.5212,9119.857475711637,25.011818437021702,2067.19207627337,3246286307.672754,36311346.97723558,291048.917017985,97629.00017576433,23844933.840102486,2.75688545261053,1402767.0314593317,1696528.7737144707,23485863.76163183,336308866.514643
NZE,2030,Selenium,Rest of the economy,121088316.07154392,130238871.07907715,1943387359.1049068,18457513.320200294,1347765385036.093,11110.832882790224,30.27955423169939,2507.9646817278576,3744243954.62577,44867030.71183893,356725.26975517516,113491.74586403799,28738373.26083441,2.6074644468130312,1568961.3056975158,1902863.4387789816,27768370.87888722,397530280.6058108
NZE,2035,Selenium,Rest of the economy,104190996.7021993,112451761.27504972,1703026517.057486,20721186.943902656,1516887185214.2554,12805.057674271915,34.10511332615424,2828.662086720857,3823998630.9034586,53150928.6554016,402533.0747260327,126871.98717978821,32401790.804081045,2.641970829626965,1729480.7965713842,2098984.6658403897,31178498.121737853,441946952.57950985
NZE,2040,Selenium,Rest of the economy,104879153.96717186,113267893.35802747,1677783548.978745,23096082.093941372,1693918951919.3953,14682.85768490055,38.06757316847141,3159.713616956012,3811035128.1528916,63180574.24630511,447529.5050218429,141764.89831983825,36248759.8446426,3.7980395398835145,1925716.493253962,2332455.40105219,34775559.202176504,489303589.95109063
NZE,2045,Selenium,Rest of the economy,108710285.06773198,117448785.33294086,1694784542.674643,25787495.980479024,1892928247031.5266,16647.26423584139,42.51919964286718,3530.2206869706206,3888043973.9562097,73470960.44297855,498424.9124020303,158568.84778606443,40625162.23949281,4.432071562740627,2152125.3485087105,2601355.293831038,38835971.89226731,544328221.7564692
NZE,2050,Selenium,Rest of the economy,115377342.43887593,124690181.27695923,1772196800.8440502,28651398.643333804,2104516122409.2793,18609.2236896125,47.240654221171695,3922.5760922004033,4088272471.27207,82515558.93063812,553391.6229387402,176347.73451913605,45196765.84950789,4.905345564780135,2391784.9041563333,2888813.249340489,43147752.55187492,603813476.0242009
NZE,2022,Silicon,Rest of the economy,31691668929.790924,34616151042.011086,383907271003.0635,146370967.7952579,8487718228401.486,285923.79742885754,2541.20953526326,1137.9007355494518,273532288179.8806,2226861757.9130526,1925028.9835561733,2467916.451341824,131498653.19846284,258.0817042499898,22101809.583856795,64901777.056267634,210756538.75363162,4293549198.650799
NZE,2030,Silicon,Rest of the economy,22478140243.28571,24752847216.057514,287172625885.39966,134169458.1749359,7448331668511.8125,327027.2483980626,3075.7887658810387,834.3736443093549,316382258747.0671,2735049959.171688,2789556.615082789,2237561.1622629813,153282087.29492366,227.74703725862116,12149007.011927705,58003957.2802591,146899531.25326908,3968995927.9695377
NZE,2035,Silicon,Rest of the economy,21394666452.213577,23682847808.856434,264768351268.29813,137006388.60452878,7918115114796.777,385504.2084790253,3466.6872340643313,895.2137561711215,307255884397.6668,3237561099.6114473,3141561.3739086185,2390000.384369333,172955122.2676788,221.14273989666188,10689904.55708652,60829733.34783851,137949330.6008643,3893011787.8041897
NZE,2040,Silicon,Rest of the economy,22961370785.234337,25451473592.5495,276252488018.5398,147824245.9834113,8775383415922.692,447844.4598655181,3870.069686727228,1035.60538521126,299415955761.7754,3785304292.455998,3276556.2901031426,2656709.322472882,195183376.04877657,277.0917344314198,11449449.948808443,66914201.72192702,149389244.52908087,3967173485.4009695
NZE,2045,Silicon,Rest of the economy,25199284372.824524,27949144027.24986,297559481717.9344,163625114.35246173,9797310003426.682,505022.2371899274,4323.187681595722,1181.02465941934,305016749934.41797,4296530512.676066,3450995.031115221,2963078.4027946573,223321744.8922718,314.4845207150203,12680341.168254439,74325788.30793697,165482425.45905745,4219429378.5667095
NZE,2050,Silicon,Rest of the economy,27832766152.37559,30875376333.68818,325188392715.3899,181769333.8127315,10900559677413.174,560340.7277449958,4802.943062994054,1323.6846603400252,318745949285.859,4768993573.269274,3690689.169526025,3289570.2513724505,249591621.2345451,345.1588555992814,14092951.200063752,82423486.72935624,183817615.8490302,4557174285.193108
NZE,2022,Silver,Rest of the economy,5699008233.83909,6179863934.961519,80884569604.71797,37661778.11373292,18359251992592.48,115481.72325534408,328.76321099111544,1913.7777200645971,70193306032.75812,504030433.34308535,1422984.7237258807,2300747.4124412313,199548081.02207702,81.1546039210307,5966448.132511787,52512713.30772345,57334472.03598344,1620523276.5875585
NZE,2030,Silver,Rest of the economy,3558297577.976167,3854442430.3826876,60749515288.165794,39643676.00115703,21640659131266.797,136743.19374577788,396.7200767809745,2225.4254443156924,77800641990.52872,649837934.5156031,1868943.7702030707,2633387.993269438,239482659.28800553,80.29584321313129,4716244.5424720775,59366203.59287732,58475480.337673955,1686965068.6590827
NZE,2035,Silver,Rest of the economy,3072170349.680483,3334237190.3280406,54425308583.247246,42654116.39586274,24285632445057.117,165672.65301355324,446.66894956409215,2501.5182821675435,73974638136.78204,894035198.0345674,2132975.9607448974,2945105.117043557,269580338.28788674,81.8259715417241,4831644.895565006,65966198.13119379,63268390.948720366,1772192616.526297
NZE,2040,Silver,Rest of the economy,2865061091.6493816,3118440593.866661,51172351474.942406,46603530.94191592,27118502506414.543,210023.78127030423,498.8949940482151,2807.0671314106166,71698555466.32437,1343932944.2373617,2354244.893946656,3294547.341014698,302092847.9505736,89.9903427012704,5317763.711359111,73355456.53500706,69635849.54639906,1910687123.8256881
NZE,2045,Silver,Rest of the economy,2596807431.7024426,2839620916.1890564,47415586745.08771,52047299.51007789,30407875120612.406,260645.06094151209,559.1205050603427,3171.379918283323,74804396033.49532,1861701855.4486003,2664811.8627587054,3696758.422410745,342241808.5213437,95.52708152833272,5956841.954522823,81835332.02881515,77814561.12013674,2157299096.197599
NZE,2050,Silver,Rest of the economy,2383813307.780761,2620042579.6993318,45564163570.989334,58612449.868359804,34045339012324.637,304113.3447696751,624.4791460436234,3590.993046697272,89779545057.60304,2222271028.18872,3086513.873020285,4131291.9172164383,386748221.2750629,104.63896048785277,6694764.829904584,91044002.07597251,87439316.76211768,2564450139.1564503
NZE,2022,Tantalum,Rest of the economy,211115342.45714197,224888274.68934116,2790384479.660448,907996.2999553878,82349215250.37929,160531.7940243518,25.322371315969672,62.57655693456222,1105483511.9999936,67922453.67225058,400856.9194791832,42640.01549759654,29106453.1353598,3.627891374335746,367782.4432152355,1181475.1538425703,1611149.2731955838,183711476.62190112
NZE,2030,Tantalum,Rest of the economy,166983937.15394104,178600083.13456035,2389696179.348305,1008073.1092926981,82124331821.71045,194844.60279370775,30.60609037953736,72.960848274454,1198760733.1471977,83400673.69372523,489157.933252622,47989.807069728915,34944815.79665834,3.8270506572188228,354602.02337589307,1221396.1770521048,1592224.8773583476,212466770.95076755
NZE,2035,Tantalum,Rest of the economy,156189283.76532137,167417215.34597546,2259212645.8706875,1102786.3559921123,88482705987.53455,220177.38241455975,34.4224017175784,81.572854762277,1167640533.6128674,98561669.87821937,551175.8724446311,53164.95398317815,39289213.528744236,3.814386342183703,364004.69498439017,1275782.9854641294,1690553.6333548506,230357776.40345088
NZE,2040,Tantalum,Rest of the economy,153460389.98675326,164551963.3930949,2206754860.4671087,1210858.8318395158,98670337480.88406,246898.9856245927,38.39002883376824,91.48063749759075,1171554107.5265732,121603102.67999637,612459.898074549,59281.9139796969,43827572.01993811,4.4347996773868825,386220.95389274776,1354600.469340702,1846764.8197635603,249006542.0989414
NZE,2045,Tantalum,Rest of the economy,144285596.4883077,154971481.14805856,2070693063.972072,1341851.8184573376,113626008910.45274,277284.2782967326,42.90672085924722,101.76528989927621,1275879263.535003,153424745.13549113,683463.9422078237,66677.75853212208,49167013.47231882,4.7823202432429,420766.4515031678,1471466.6840106195,2030163.3103776132,274863010.74239373
NZE,2050,Tantalum,Rest of the economy,129667292.47462292,139622919.227454,1870076366.090562,1516261.845352332,138855084546.04218,309278.2911283765,47.83022395887751,114.72042538706367,1630129368.5871341,181929423.70526576,765869.0227609562,75032.47190177947,54989368.78536242,5.112392875258367,458672.6864767389,1599325.0523865437,2264203.1108800014,313923668.90607834
NZE,2022,Tellurium,Rest of the economy,1574395.3785804505,1693870.1631404564,22974945.97086668,49413.999356491884,2376047243.6961193,134.05499882134558,0.05612505599539735,3.938449549657222,42600144.148501754,92400.93929564893,652.8903601860422,309.446743139511,57095.10730688962,0.014697470057112234,3783.500766848415,5253.536840861251,51855.02731725244,762566.6094674779
