Scenario,Year,Metal,Technology,"Climate change, long term","Climate change, short term",Fossil and nuclear energy use,Freshwater acidification,Freshwater ecotoxicity,Freshwater eutrophication,Human toxicity cancer,Human toxicity non-cancer,Ionizing radiations,"Land occupation, biodiversity","Land transformation, biodiversity",Marine eutrophication,Mineral resources use,Ozone layer depletion,Particulate matter formation,Photochemical ozone formation,Terrestrial acidification,Water scarcity
NZE,2035,Arsenic,Solar PV,5024113.32244375,5412027.665722415,94374080.84635618,64144.18324747437,5807801724.771571,759.3470542582918,2.8149804426572778,8.518358405214537,158163638.4748867,694380.3088377865,3219.5941711275295,1933.0665950497257,1394554.3283946668,0.8855291475099261,5522.9899422569515,35729.24696340343,64145.36480275726,9938949.493629944
NZE,2040,Arsenic,Solar PV,24801950.868446544,26732340.740686998,456487936.5626365,349968.3464993526,32052422885.182148,4282.402523832041,15.51213124818713,47.22685867585504,700892656.3863162,4773196.905019148,16984.437237507896,10678.319478027726,7718227.94630912,5.1802160400556145,30254.40421053183,193943.1075702178,349330.44588177186,53969317.636628985
NZE,2045,Arsenic,Solar PV,18445335.538550604,19890038.411957353,331223561.71931213,282836.8126061833,26050785689.971664,3516.7807635865574,12.596906646566064,38.387197856159695,471230746.2442971,4319370.6633179365,13293.37620044322,8709.575672537985,6299710.457289127,4.260909900985244,24941.527913306458,156607.7227398762,281833.539481078,43508569.7852827
NZE,2050,Arsenic,Solar PV,19686409.046791647,21234880.61770313,347422724.8533708,315226.9182177311,29214609566.269207,3946.381128993782,14.086111005574171,42.86142977958239,459010068.9328861,4922260.723105719,14586.303750837295,9759.865674728495,7057705.381715913,4.763409113218089,28026.242248402064,174676.95566065607,313362.51970507344,48477113.214899324
NZE,2022,Boron,Wind,454072.24897391966,485960.80674056633,6984697.24538228,5208.441007886182,211774499.97345415,18.167191188284384,0.008516264913363231,0.1648369143848993,3127867.212621224,16580.13229021503,99.95608663500524,78.67605552889194,17698.8150551484,0.010366269268089555,579.2686154527297,2100.8279714094033,6506.622072913636,253868.26768516767
NZE,2025,Boron,Wind,744782.8760236899,796790.4641661937,11714233.888658347,9116.353824061316,366207408.6158967,32.291347246686556,0.015125879416809795,0.2919210995034432,5455661.994553574,29562.723536847494,179.20392890741405,136.14022933924883,31170.890063386338,0.01819042647476374,967.8459587227062,3621.1114152805317,11284.914312451056,446054.13177058654
NZE,2030,Boron,Wind,1431745.7779519742,1525332.474290905,24556122.830790434,22920.302103207665,861501861.612727,83.81915955509123,0.03845728716730163,0.7467466059172742,14172497.456442391,83575.2090966161,487.5330476544127,327.8622291699868,79652.18468887516,0.04388724194961501,2055.288687915916,8623.141905241555,27550.100380415934,1124816.285903862
NZE,2035,Boron,Wind,1231258.2721578155,1311062.7452541792,21613595.28760823,22567.31731107438,842488374.1237484,85.72228642479631,0.03791385248778324,0.7470567759028522,12759525.013741987,106729.59120680069,488.8758963421001,321.37231357373827,79346.39993865383,0.0419097689581538,1908.5331258493757,8337.826310061668,26909.36657950955,1105427.626691983
NZE,2040,Boron,Wind,1086062.467449264,1156097.011861597,19124095.91485061,21330.83866418256,803381501.6907908,84.608286001063,0.035856220444405985,0.7162749767349393,10924434.563164249,137811.4355235299,454.3758627134409,306.6679505489594,75958.82084803199,0.045943941210831125,1810.8132929682902,7859.2111131609245,25446.20279262252,1043137.0225495603
NZE,2045,Boron,Wind,695161.5651492487,739727.2448231687,12259024.887660269,14575.141039043667,556412379.2298961,59.38762175000943,0.0245415869440469,0.49258439522395725,7012741.467689145,113491.01870467074,309.60654282527,210.7240152579177,52639.18794030255,0.03243379864429401,1244.7515679095159,5347.223329016051,17378.981202551593,715058.0404558536
NZE,2050,Boron,Wind,1049961.701890103,1117100.6027011545,18605076.824086063,23033.21627416472,896653836.3884133,94.82680238800003,0.0388334669875771,0.7807073743402035,11209335.847085882,188882.1398812364,495.28315057764235,334.79770578245666,83674.65860032587,0.05151027946879037,1974.6608314843495,8442.008125975402,27457.058308688604,1139903.4722106024
NZE,2022,Cadmium,Solar PV,2156451.4797246424,2319766.99752776,31759971.508340456,14659.526962743148,1393205071.9380848,24.05228389079013,0.6077102693539388,1.9001832201472397,48478212.89670064,90191.17106804902,536.1269676594833,398.0241556319322,260114.09222965525,0.031594157991327816,1814.6825632015214,8922.857667779495,15219.881657802682,1755393.9631308292
NZE,2025,Cadmium,Solar PV,3255119.9237124706,3509178.585917551,49900628.39829491,24095.15423216432,2442906549.017622,43.05666411366459,1.1121310927851247,3.454297287672895,83140714.66521443,164712.5491092723,996.3612313340722,687.3863233870322,475407.40176507994,0.0542987472259847,2740.8721556251267,15176.112849685149,24734.994782692975,3131826.991668105
NZE,2030,Cadmium,Solar PV,2425674.0479541104,2609583.2316532372,46341534.34668901,31765.555886620223,3399772539.6589217,66.9837817569848,1.7654201886256642,5.417067162204226,114883082.39241073,275539.28004656656,1737.7681022093604,952.5055991118778,754391.797116109,0.05676277323800444,2406.248118523735,20325.236969330326,30275.298119378014,4669019.7942364225
NZE,2035,Cadmium,Solar PV,1464875.056560707,1580906.9334652745,30213800.35501823,26912.107019560666,3047982555.265497,66.51815208960674,1.6330047694804934,5.002752137736589,84101943.01422587,300855.1272152337,1644.6976542028071,848.9964378647821,698125.9123958137,0.04277572549901594,1766.4579311768343,17759.489269486385,25428.847142554965,4128018.0795670585
NZE,2040,Cadmium,Solar PV,1062479.2502010725,1147380.7802350838,21461791.753849354,22061.227289089766,2555041392.1890125,60.66230655442893,1.3755444137957136,4.218942497361004,57492832.42061956,303760.25194458064,1372.444807154243,712.9921037533088,588587.8408046929,0.04166864715438403,1443.4877738722776,14764.741464173683,20818.854867107828,3390124.3632641635
NZE,2045,Cadmium,Solar PV,601131.7970299379,649658.6382948873,11813501.239604115,13697.144113173996,1599859327.500903,39.57994992653986,0.8631413561905383,2.6437793436225983,30287533.758286655,210683.3545761802,851.4376953583051,447.3078894521167,370012.171327196,0.026692991002107796,898.7261289735739,9214.634976710857,12885.656224717564,2099527.5530937044
NZE,2050,Cadmium,Solar PV,407573.3155213521,440713.29377110035,7838851.862460956,9828.521699207495,1153180293.2016106,28.82688739811174,0.6214656130392364,1.9004366508838175,19302937.422074407,154702.3281163244,609.2870427358739,322.119009672051,266606.25389652996,0.01915024129641007,644.4174285441966,6618.808501004979,9220.510218216636,1502534.085277062
NZE,2022,Chromium,Wind,205347576.95973143,222746884.41620493,2646048297.2331486,1037135.8401658875,132396694088.50847,12745.673216107845,45.80174849469677,8.34558641626566,2484815983.597045,3920476.6000365512,25665.201244540014,19563.28104305428,49364484.48078072,1.4085906045256407,421299.6833780551,375588.4546513221,1204406.2773229391,29662024.537691187
NZE,2025,Chromium,Wind,338529135.8232191,367786367.26996624,4399455950.093649,1613991.246488916,233859971419.54175,22940.550573804656,82.61681091688243,13.905031635405864,4420774546.523243,7018420.131429182,46427.3365123706,33527.868907351694,89016045.61676872,2.427262501883687,709187.594501987,623888.0769961769,1887460.8943766435,50330050.144865684
NZE,2030,Chromium,Wind,525450484.92860657,572265055.7322922,6912051902.032575,2436420.3725663205,468886351309.07983,49132.7866092365,177.07474576715583,24.78086879319608,9243465978.068,16206468.409470096,105540.42586642172,63279.2965428319,190838906.0801552,3.757286239295334,1265123.3540118448,1056213.3517102527,2821946.3469946473,95117762.60968354
NZE,2035,Chromium,Wind,415818266.9150096,454005417.4795365,5170768224.451361,1533754.3349509316,435509605396.6871,46845.981760918636,167.5491445817445,23.12147258732752,7381649977.520264,18515636.103035927,100865.38194701407,57686.47538475832,180679229.9823752,2.9460491649171057,1089095.3979017644,890469.1124253927,1966493.4828782217,82042639.9129041
NZE,2040,Chromium,Wind,317975609.6098901,347516405.5332898,3731291708.711386,876866.659274565,354106186037.8399,38518.734139437656,136.6500961405153,19.548655829054216,4799150434.736503,18044710.345828965,80932.3488198301,46989.15512412571,147474820.4498526,3.2087962654018236,861544.0801033699,700814.233396208,1315954.6040226887,62500630.297121
NZE,2045,Chromium,Wind,215460046.5208613,235554340.4612884,2427172311.8028126,542633.1691547793,246275558704.46088,26860.649089669358,95.01877063041124,13.933580425759708,2761260482.180191,13420514.264883367,55643.06952569747,32714.956862175073,102634101.8991109,2.33394946302837,595324.2012543441,481595.0533993559,864932.6467392552,42081364.67463825
NZE,2050,Chromium,Wind,317272181.39132553,346897244.62104034,3490814883.6567793,804902.8885734174,365844839456.56854,39871.12026982662,140.99526469209474,20.88599863522848,3557375991.6331277,19935608.24110264,82162.97613396756,48556.64554882868,152351855.9716448,3.401717249309188,882977.0099484547,711949.7670558494,1283411.9368749608,61491631.44399253
NZE,2022,Cobalt,Battery Storage,36486977.02591127,38740012.425012395,406732023.55889463,158735.92424730767,9451762900.452362,1554.9378723394398,0.9566760207367452,4.266099681536945,216836966.2129599,783705.943044891,6563.173253641436,3629.1695657683586,2540702.838743154,1.328510085413457,63580.778004839776,129380.11077112892,245704.38108023815,25627071.53001844
NZE,2025,Cobalt,Battery Storage,60796237.2045331,64470384.15193236,681816103.2449031,272666.0170185544,15952480863.75675,2723.5261383025795,1.6772649857773705,7.402188544286503,381858697.96978927,1375109.792577222,11601.77909741919,6106.535985625454,4442837.121511469,2.3260827452660107,105850.1627896332,213510.12641353568,416488.19895747426,44644235.231972665
NZE,2030,Cobalt,Battery Storage,139541532.8191547,147062647.98707232,1606005110.9058783,717756.0917346082,38064668410.70802,7420.516755937234,4.542649642678854,19.66130153793566,1108639259.9492054,4039252.7970917015,32794.22130177768,15110.900005072752,12096244.235866798,6.29197488884309,256360.20966827465,512032.17184772325,1050523.637022251,120542005.56790936
NZE,2035,Cobalt,Battery Storage,130972484.21616453,137832051.8083666,1500802196.8192658,714501.6896818707,37729173803.243004,7607.853354665531,4.556632517452893,20.236597973461834,1107206372.9479024,5414993.585930489,32712.95443519727,14746.155396968701,12224148.04493435,6.320454446244806,241697.13331312477,467376.1607742044,1029528.4449261012,121037710.16704148
NZE,2040,Cobalt,Battery Storage,95151645.26854385,100068863.9571605,1075009888.7188637,542135.9048052266,29232930149.65736,6002.564852378826,3.464762662302355,16.006181541193648,837871936.0359279,6357473.859095919,24086.678544976625,11183.244659836357,9366555.609372824,5.347272241735649,177670.79759314886,330871.0577431195,775555.0184734691,92016216.18813542
NZE,2045,Cobalt,Battery Storage,39903612.83343124,41932871.64217912,439199748.7045049,243436.33973502726,13626204371.126083,2830.2046153871233,1.5574137464617785,7.446927286071633,374387191.4534017,4476793.130840138,10688.287120837003,5058.716847020174,4232781.249919367,2.4233516100431785,78411.76712786421,142216.23654508824,346016.6173667218,41525838.53070001
NZE,2050,Cobalt,Battery Storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZE,2022,Cobalt,EV,656430663.524911,696964619.5423355,7317442930.719936,2855789.5603382858,170044972150.42276,27974.608544712617,17.211386808631026,76.75063468880919,3901074991.957278,14099513.14508838,118076.87358306698,65291.73914325501,45709329.36075811,23.900986816389647,1143870.3804787088,2327654.3820033683,4420423.478463001,461052050.34400904
NZE,2025,Cobalt,EV,1272771931.6078436,1349690361.4692192,14273850465.594967,5708275.2012594305,333965896846.44055,57017.14091564469,35.11361712377313,154.96514660835786,7994228836.583747,28787984.706738967,242883.7617405817,127840.60262989096,93010992.86689986,48.69664579424248,2215977.868852726,4469843.998715899,8719198.980943687,934629051.4689147
NZE,2030,Cobalt,EV,1541194833.4285908,1624263319.2351682,17737850010.547432,7927403.102823217,420412970285.9533,81957.40618990005,50.17221767548085,217.15324274113573,12244591735.88257,44612348.85428444,362202.44550499617,166895.40773825685,133599429.09878395,69.49299606243298,2831422.4636579286,5655243.437978104,11602721.921304978,1331350691.3611999
NZE,2035,Cobalt,EV,1706072503.6624024,1795426536.5045564,19549735020.70492,9307234.98055264,491467397880.11334,99101.34558391983,59.355562306429036,263.60577625764023,14422680917.07355,70536736.93183309,426125.16979778546,192086.22641667983,159234078.70725125,82.33144240886404,3148392.8538682736,6088130.81263794,13410833.444433909,1576660246.295908
NZE,2040,Cobalt,EV,1607908322.6753204,1691001335.2189,18165921799.365448,9161216.612673901,493989058740.52527,101433.60060983604,58.54886381720167,270.47848139359036,14158675401.628904,107430986.61490501,407025.76175917307,188978.67832254653,158279582.83439818,90.3602193827737,3002348.0239372,5591183.693945281,13105620.668740593,1554924661.70641
NZE,2045,Cobalt,EV,1597184755.300845,1678408008.1281347,17579439387.881596,9743799.698890323,545403394550.3498,113281.96484232078,62.33714986981599,298.07122439757165,14985247507.922338,179188430.15695408,427810.1163656301,202480.54889593823,169421593.8069262,96.997238431804,3138514.7910191324,5692356.877915866,13849684.955741206,1662116072.777137
NZE,2050,Cobalt,EV,1451796946.2991533,1524478370.349408,15499483904.00051,9682681.919513408,585303079726.8436,115289.67001142344,61.71266587457744,307.65699405925545,14733910126.677683,219112048.86980256,442771.4443282319,201593.70268757863,167555065.15283138,93.84674212887757,3030721.263624343,5382819.712127851,13648105.351837073,1679388208.198302
NZE,2022,Cobalt,Hydrogen,109145.8350863296,115885.4844121513,1216683.594701818,474.83695341132767,28273664.712625086,4.651385409740185,0.0028617663534095186,0.012761457655760455,648638.3275351304,2344.3498636516047,19.632841193619484,10.856167740188049,7600.167392434303,0.0039740574449167705,190.19326007327598,387.0230253289678,734.9912775269886,76659.9030929542
NZE,2025,Cobalt,Hydrogen,1474620.9237825803,1563737.852967844,16537541.437545953,6613.550975981089,386929572.4470091,66.05949339427703,0.04068228818889448,0.17954108035447192,9262034.162743192,33353.47327188701,281.4027149838494,148.11485299559243,107761.61291525279,0.05641945035314017,2567.409958452942,5178.716879955001,10101.977374438904,1082851.9399623454
NZE,2030,Cobalt,Hydrogen,2476390.6089549786,2609864.984607984,28501163.017431654,12737.744879120508,675519219.8399259,131.68909382564533,0.08061667868792698,0.34892165439716727,19674600.074911524,71683.08597323908,581.986595811321,268.1674058569842,214667.45437107945,0.11166128973733568,4549.527319260608,9086.840571615601,18643.244177191864,2139213.211595127
NZE,2035,Cobalt,Hydrogen,1522159.7976274674,1601881.565756453,17442295.47038953,8303.92546861695,438487762.56095403,88.41833146880103,0.052957099135276235,0.2351893686700906,12867932.059657907,62932.95565280819,380.18935351865974,171.37954623955122,142068.82327692013,0.0734562050829771,2808.999628684135,5431.837126382937,11965.160611857926,1406698.0367348462
NZE,2040,Cobalt,Hydrogen,532462.6121634945,559979.0581495897,6015687.609324653,3033.758367556476,163585635.37970993,33.5899747393545,0.019388593570708768,0.08956958348049265,4688678.566314419,35576.02318090907,134.7875356248676,62.58073254786337,52414.65507680546,0.029922998575045937,994.2345896870614,1851.5335935388384,4339.957021735376,514916.9485683489
NZE,2045,Cobalt,Hydrogen,318152.7229847998,334332.06540020974,3501753.000858868,1940.9253664185578,108642143.3246543,22.565307776722506,0.01241730733302546,0.05937457853311292,2985000.5038074953,35693.608264541865,85.2180394224537,40.3333038140385,33748.09409068375,0.019321456347904685,625.1794124485773,1133.894394433448,2758.8010507404997,331086.7779797144
NZE,2050,Cobalt,Hydrogen,379087.00364737486,398065.26595483534,4047158.8855632967,2528.3004524123053,152831834.56532127,30.103945092001577,0.01611414712857829,0.0803340772457096,3847255.5381591558,57213.600208231284,115.61458409103446,52.63928464708796,43751.26132937828,0.024504859557937474,791.3689621998963,1405.5388400190952,3563.7348435540234,438514.65966333525
NZE,2022,Copper,Battery Storage,115534714.952692,124290990.49277692,1581767060.1077833,8538277.273694627,876169391666.9722,5134.844922881473,13.796165785055448,1100.3119253906193,1776626013.830967,21839710.728266466,173443.02865979564,68534.65799554989,16357528.692364682,1.6114879481821154,772647.2524112173,1294265.5188386831,12774669.040961683,189332159.35477123
NZE,2025,Copper,Battery Storage,388954676.3680421,418809233.6064068,5449970679.2078705,32055583.717181813,3329037998002.668,19509.532756063185,52.51157479232918,4188.203426535585,6689719548.044008,83105331.10735027,661333.0282652854,257879.15030944042,62073973.596986726,5.908526070449597,2868852.0737052187,4830610.411011139,48183042.29332827,714292527.8085141
NZE,2030,Copper,Battery Storage,838548293.177913,902559844.0473968,12813567945.208862,104715641.6004441,11067524794694.844,65628.89800279595,175.15863791804,14006.401830563016,22040760722.383255,283322292.29470575,2234107.360212217,841090.2458169439,206848461.62462676,15.967043105096753,9069313.412517264,15471733.689153766,158360022.94081876,2325823988.180042
NZE,2035,Copper,Battery Storage,1110608632.3000739,1198045923.6589704,17169183060.953793,176173318.55930054,18681114625892.625,114001.81820694362,295.76797526576735,23700.022246857243,33864372909.718185,507812449.8194487,3778459.836672411,1413041.1177715664,349462315.38097584,23.994771398194136,15058941.869262513,25737689.758610506,266628935.74856818,3855147280.052549
NZE,2040,Copper,Battery Storage,1538629551.222829,1660772136.1090748,23316546925.212215,270576819.1447388,28745639290908.52,181694.16578233277,455.0647187595776,36510.5847048607,46902916189.56151,848266952.1537899,5783404.620132939,2177830.3297016076,538503979.9989293,47.39363985956977,23132556.890984204,39475555.7740541,409891696.93992066,5865888455.2033615
NZE,2045,Copper,Battery Storage,1491937174.94107,1611203290.0345337,22058015486.726524,281232334.7821135,29845437141914.984,192821.32186365235,473.0912927249706,37997.621374606555,45098938627.51621,931015117.6866453,5987661.249779814,2265401.5633081985,561014492.5195653,51.265413194956665,24081317.865028176,40951132.59262269,426025521.49756926,6061159853.991669
NZE,2050,Copper,Battery Storage,1262313133.7486408,1363711988.3271718,18393472255.43091,247398130.50938925,26210964910708.99,171327.63376513598,416.04926550803884,33444.38454397622,37982530417.47357,836391916.2091919,5257427.804034594,1990149.5027027526,493386477.2413022,44.76585482829593,21197966.351805452,35913235.49201454,374603984.62489134,5314695893.59682
NZE,2022,Copper,Electricity Networks,23628201938.36351,25418962808.58139,323489883806.62494,1746177672.3230116,179186899167034.53,1050135.907720038,2821.477434534772,225026.67167149222,363340821336.1364,4466476552.733239,35471130.107111424,14016139.993581934,3345306138.6269917,329.5681533584527,158015409.6071398,264692452.42439032,2612569390.2408075,38720643371.065384
NZE,2025,Copper,Electricity Networks,25217232367.106354,27152803149.0978,353339824307.5945,2078270689.0365593,215832666002257.0,1264868.2501448933,3404.5009970463757,271535.2338577419,433716889301.964,5387996527.12327,42876431.77743274,16719167.684801742,4024463289.0431333,383.0695037707888,185997273.6284174,313184626.92595446,3123867760.1481113,46309973233.97668
NZE,2030,Copper,Electricity Networks,28986405433.26396,31199116115.534943,442931287951.1127,3619743868.4557686,382575175993658.4,2268618.111949064,6054.772676942668,484164.41298004816,761891034248.4114,9793705263.667564,77227205.93602116,29074274.03950447,7150206399.175428,551.9386167500678,313502272.5766673,534817075.07827914,5474088811.256563,80397608147.62848
NZE,2035,Copper,Electricity Networks,28830897162.943657,31100729651.237846,445704217314.5732,4573379570.910234,484953276072458.9,2959435.5757041685,7678.002701383147,615241.8451345165,879103785485.3145,13182581237.898468,98087106.31017473,36681907.53128933,9071883455.65719,622.8933996280726,390923311.5866407,668138770.9957556,6921566430.932537,100077877612.9573
NZE,2040,Copper,Electricity Networks,28231273498.497818,30472385218.337456,427819557191.70447,4964631140.457257,527434302861162.06,3333783.4199309084,8349.674893874435,669908.0370410149,860589902080.2441,15564276863.75723,106115781.70566535,39959536.47339316,9880645492.150558,869.5938589645538,424443648.43370366,724310286.8242773,7520825654.152741,107629221835.07292
NZE,2045,Copper,Electricity Networks,23902751552.900085,25813548043.289337,353397765525.93286,4505703550.958437,478162271825600.0,3089245.4642339316,7579.530707981697,608770.7435497476,722542975280.1685,14916059083.343721,95930030.86210208,36294645.40787126,8988173401.337208,821.3378253709596,385813670.7511954,656089790.2487028,6825476545.923129,97107572990.21515
NZE,2050,Copper,Electricity Networks,18556063984.431953,20046632040.172394,270384929810.61987,3636764457.7444487,385302449109799.3,2518524.484496284,6115.944281207477,491634.06679847353,558345030146.5522,12295001531.949425,77284442.4390056,29255293.732918836,7252805025.924843,658.0602263439898,311611128.37020034,527926294.87961435,5506696652.105661,78126286119.27588
NZE,2022,Copper,EV,2109508121.9555948,2269385907.4112496,28880933853.565945,155897431.03398493,15997671770664.46,93755.34508598836,251.8993861484679,20090.212229688987,32438795624.23102,398763671.8652477,3166835.8536587283,1251350.4511286141,298666419.4029845,29.42359718062561,14107497.084626023,23631543.342408724,233248232.86437273,3456949957.16022
NZE,2025,Copper,EV,5782247047.032758,6226068489.273651,81019920265.58405,476542166.867273,49489879677385.305,290031.0627991824,780.6433929866819,62262.336377060805,99450176209.09877,1235453857.696921,9831456.41929186,3833662.495825421,922799164.8804262,87.83685991949756,42648700.32275759,71812435.95077594,716294907.7234511,10618758715.554016
NZE,2030,Copper,EV,8783073144.813362,9453539160.871828,134211118696.92601,1096806405.862682,115922816365705.88,687406.3381460558,1834.6362890438897,146705.02912511557,230858037833.9031,2967557667.2512617,23400355.73114743,8809697.915432831,2166559974.0905447,167.24106248785995,94993268.39423285,162053121.77539435,1658685225.4297285,24361008634.004017
NZE,2035,Copper,EV,9571595862.090054,10325159621.476582,147969749885.11536,1518320457.7121165,161000080723406.4,982505.7177526704,2549.0271242801546,204254.70167619758,291854468070.9412,4376497176.456649,32564027.944630217,12178059.959623188,3011782868.03843,206.7949482358222,129782986.99585778,221816000.37006807,2297897156.479992,33224945926.341446
NZE,2040,Copper,EV,8719265999.509674,9411436305.639868,132132633660.51884,1533332865.958024,162898779049311.5,1029643.3997098788,2578.8080871730253,206901.97948317407,265794324621.20215,4807047406.923934,32773998.930187877,12341555.464976355,3051650372.6797824,268.57520856278313,131089979.79466979,223704185.97439975,2322816907.922495,33241426907.30082
NZE,2045,Copper,EV,7923655707.900121,8557076236.252277,117149785696.07227,1493620664.5768344,158508663994949.53,1024071.1158968024,2512.580680286432,201804.7908105916,239519779035.113,4944607169.326989,31800378.08271919,12031513.34338314,2979539460.8643055,272.2698319359648,127895513.93980384,217490844.0935693,2262615083.14428,32190728054.937157
NZE,2050,Copper,EV,6799548036.284178,7345740866.016872,99077871259.61014,1332629303.7052913,141187404474248.1,922869.646669555,2241.0817812547452,180150.78285322568,204595859148.10266,4505290216.331238,28319544.4498541,10720095.340233587,2657664697.2630606,241.1347645464319,114184497.19571584,193449440.82231528,2017833546.9554038,28628023475.78372
NZE,2022,Copper,Solar PV,3851637457.8871717,4143549710.1965814,52732144281.11847,284644737.1827169,29209288738718.68,171182.84364582747,459.92954528601797,36681.63831909593,59228252792.506065,728081148.1194723,5782155.313829388,2284773.5073154047,545318956.7808676,53.722964079980436,25758120.40856488,43147564.390946,425875407.3217487,6311859056.838737
NZE,2025,Copper,Solar PV,6317834549.64885,6802765480.281329,88524486639.90843,520682451.2528523,54073938581403.15,316895.5345767101,852.9514147440779,68029.45925783513,108661866937.16864,1349889239.1081877,10742106.750876982,4188760.039273648,1008274533.9046786,95.97285342846845,46599086.861051455,78464148.15103401,782642574.5809397,11602333857.724775
NZE,2030,Copper,Solar PV,6465063733.6753,6958581828.493975,98790414452.58575,807339663.5200493,85328720783112.0,505987.5642355309,1350.4431013177398,107986.95942827883,169930490549.174,2184366352.8483515,17224585.142147027,6484661.753196653,1594766215.0117464,123.10316788265261,69922853.23292625,119284417.11061656,1220928656.7129781,17931704636.721413
NZE,2035,Copper,Solar PV,5195834278.349544,5604897977.690431,80323731767.33879,824203361.0033088,87397101830525.27,533342.2932316755,1383.7110028050815,110877.3913748911,158429949544.62512,2375732780.2145686,17677020.120121963,6610724.30279037,1634912807.6624565,112.25633594590448,70451249.95827228,120410346.90713856,1247387894.953766,18035792090.23742
NZE,2040,Copper,Solar PV,4549437035.06178,4910589593.712452,68942626265.69904,800044559.6979228,84995427185608.47,537235.3379069315,1345.5404409914142,107954.90447719673,138683066236.1859,2508165194.5917387,17100435.3495415,6439433.033215116,1592254580.1802921,140.1340434623401,68398602.47833972,116721764.0369619,1211972345.741539,17344324473.971004
NZE,2045,Copper,Solar PV,3402770736.6813436,3674789728.589457,50309336658.53696,641427249.8055722,68070681417253.44,439781.75654198,1079.0140722425942,86663.96698782945,102860463023.96179,2123434586.310368,13656498.962643217,5166867.798412347,1279546974.2719655,116.92479465873691,54924031.057189874,93400257.03537948,971667709.5927956,13824132629.662193
