Source,Country,Type,Prod_kt_2021,Prod_kt_est_2022,Prod_notes,Reserves_kt,Reserves_notes
MCS2023,United States,"Mine production, dimension stone",2330,2500,,NA,"Adequate, except for certain special types and local shortages."
MCS2023,Other countries,"Mine production, dimension stone",NA,NA,,NA,
MCS2023,World total,"Mine production, dimension stone",NA,NA,,NA,
